time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,44.34,8
5,0.00,0.00,0.00,0.00,0.00,53.20,8
7,0.00,0.00,0.00,0.00,0.00,61.11,8
9,0.00,0.00,0.00,0.00,0.00,64.21,8
11,0.00,0.00,0.00,0.00,0.00,59.15,8
13,0.00,0.00,0.00,0.00,0.00,55.76,5
15,0.00,0.00,0.00,0.00,0.00,52.16,5
17,0.00,0.00,0.04,0.04,0.52,49.75,5
19,0.51,2.03,0.28,0.30,2.52,51.23,5
21,1.33,5.33,0.38,0.35,4.52,49.78,5
23,1.32,5.28,0.60,0.56,6.52,45.34,6
25,1.50,5.28,0.95,0.88,8.52,46.92,6
27,1.32,5.28,1.58,1.54,10.52,45.26,6
29,1.32,5.28,1.61,1.49,12.52,40.69,6
31,4.02,7.38,2.35,2.40,14.52,39.26,6
33,5.07,10.16,3.22,3.47,16.52,34.53,3
35,5.02,10.16,3.72,3.88,18.52,36.68,3
37,3.08,7.35,4.89,5.31,20.52,36.89,3
39,2.80,4.89,3.10,3.10,16.73,34.42,3
41,5.08,9.93,2.65,2.81,18.73,31.27,3
43,6.62,11.77,3.15,3.39,20.73,23.72,4
45,7.77,11.60,3.98,4.36,22.73,31.25,4
47,6.22,9.43,3.86,4.50,12.82,39.48,4
49,1.23,4.94,2.79,2.98,13.29,44.82,4
51,1.23,4.94,0.63,0.60,7.05,45.62,4
53,1.23,4.94,0.96,1.03,9.05,41.19,7
55,1.51,4.84,1.39,1.62,11.05,45.86,7
57,0.84,3.14,1.42,1.55,13.05,43.47,7
59,1.26,5.06,0.67,1.10,5.17,41.15,7
61,2.67,10.69,1.06,1.75,7.17,40.00,7
63,4.44,10.44,1.66,2.67,9.17,39.64,5
65,6.78,10.44,2.32,3.61,11.17,40.95,5
67,6.49,7.54,2.08,2.85,10.82,41.71,5
69,2.71,5.66,2.81,3.58,10.53,39.87,5
