time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.27,0.00,1
3,0.00,0.00,0.00,0.00,54.47,0.00,1
5,0.00,0.00,0.00,0.00,62.81,0.00,1
7,0.00,0.00,0.00,0.00,60.19,0.00,1
9,0.00,0.00,0.00,0.00,59.96,0.00,1
11,0.00,0.00,0.00,0.00,56.90,0.00,1
13,0.00,0.00,0.00,0.00,54.22,0.00,1
15,0.00,0.00,0.00,0.06,52.37,0.00,1
17,0.33,1.32,0.22,2.06,48.71,1.00,1
19,1.50,4.76,0.39,4.06,43.92,1.00,1
21,2.27,4.67,0.79,6.06,41.83,0.00,3
23,3.17,4.67,1.45,8.06,36.94,0.00,3
25,3.63,5.32,2.29,10.06,41.27,2.00,3
27,3.05,5.31,2.72,12.06,40.05,2.00,3
29,5.28,10.81,1.64,8.79,36.20,0.00,3
31,6.99,12.01,2.40,10.79,31.54,0.00,3
33,8.97,13.56,3.40,12.79,29.17,0.00,3
35,12.00,20.06,4.58,14.79,29.35,1.00,3
37,12.90,23.74,5.69,16.79,26.61,0.00,3
39,14.71,23.71,7.19,18.79,24.94,0.00,3
41,19.26,27.70,8.69,20.79,24.78,0.00,2
43,22.35,34.42,10.27,22.79,23.09,1.00,2
45,22.84,36.41,11.69,24.79,21.05,0.00,2
47,24.77,42.16,13.19,26.79,18.52,2.00,2
49,25.03,51.01,11.92,23.17,18.33,2.00,2
51,26.34,55.72,10.78,25.17,16.26,2.00,4
53,28.81,61.31,11.53,27.17,13.18,2.00,4
55,28.70,61.15,11.90,29.17,11.69,0.00,4
57,29.83,67.81,13.89,31.17,11.55,2.00,4
59,31.73,72.84,15.25,31.72,15.40,3.00,4
61,36.17,79.21,15.75,30.87,16.12,2.00,1
63,37.63,79.95,16.49,32.87,15.82,1.00,1
65,38.71,84.29,16.41,34.87,18.06,0.00,1
67,39.34,86.78,18.38,36.87,20.72,2.00,1
69,40.59,89.59,18.97,32.03,21.63,2.00,1
71,39.27,92.62,17.36,32.08,22.99,2.00,1
73,40.34,92.45,18.36,28.13,21.79,2.00,1
75,21.76,40.56,17.46,25.44,20.86,1.00,1
77,18.75,43.67,18.73,27.44,22.23,2.00,1
79,20.11,46.98,19.36,29.40,22.67,2.00,1
81,20.10,46.94,21.09,31.40,22.19,3.00,1
83,20.10,46.94,21.92,33.40,22.91,2.00,3
85,20.88,46.94,21.74,35.40,22.55,1.00,3
87,21.56,46.94,22.73,37.40,19.36,0.00,3
89,20.52,46.94,24.53,39.40,19.86,2.00,3
91,23.08,46.94,24.69,41.40,20.31,2.00,3
93,24.97,46.94,22.58,43.40,19.35,2.00,3
95,26.58,52.51,24.09,45.40,16.85,2.00,3
97,29.03,54.01,25.66,47.40,13.85,1.00,2
99,32.26,54.01,27.39,49.40,10.78,2.00,2
101,35.58,62.52,28.16,51.40,11.54,0.00,2
103,40.88,67.79,29.83,53.40,12.13,2.00,2
105,43.15,67.78,25.64,52.38,11.40,2.00,4
107,43.98,67.78,25.70,51.08,10.54,1.00,4
109,44.99,67.78,24.26,53.08,9.26,2.00,4
111,45.69,67.71,24.16,52.35,8.81,2.00,4
113,46.18,66.55,24.27,54.35,10.07,2.00,4
115,33.12,48.55,24.21,56.35,11.94,2.00,1
117,31.69,48.51,24.01,58.35,10.74,2.00,1
119,32.82,49.15,25.04,60.35,12.54,1.00,1
121,35.31,54.22,25.54,62.35,14.85,2.00,1
123,35.56,54.04,27.12,64.35,19.79,2.00,1
125,36.44,54.04,27.35,66.35,18.90,2.00,1
127,37.18,58.21,28.05,68.35,19.88,2.00,1
129,29.15,60.03,27.04,70.35,20.66,2.00,1
131,22.25,48.98,25.76,72.35,21.21,2.00,1
133,22.81,51.33,26.14,74.35,19.58,1.00,1
135,25.80,63.28,26.43,76.35,16.95,2.00,1
137,27.56,70.31,25.24,78.35,16.23,3.00,3
139,32.45,78.97,25.84,80.35,16.01,2.00,3
141,33.13,79.23,26.00,82.35,18.08,1.00,3
143,33.70,83.03,24.46,84.35,19.69,2.00,3
145,33.20,84.69,23.08,86.35,17.85,2.00,3
147,33.31,84.68,21.31,78.00,15.31,1.00,3
149,35.10,89.79,21.69,80.00,13.93,1.00,3
151,37.47,95.39,21.89,82.00,14.73,1.00,2
153,41.02,98.54,22.17,84.00,12.13,1.00,2
