time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,47.05,14
5,0.00,0.00,0.00,0.00,55.86,14
7,0.00,0.00,0.00,0.00,63.46,14
9,0.00,0.00,0.00,0.00,64.70,14
11,0.00,0.00,0.00,0.00,58.70,14
13,0.00,0.00,0.00,0.00,51.77,1
15,0.00,0.00,0.00,0.00,48.25,1
17,0.00,0.00,0.15,1.76,48.74,1
19,1.39,5.55,0.40,3.76,51.44,1
21,1.32,5.28,0.66,5.76,50.83,1
23,1.32,5.28,0.65,7.76,47.58,3
25,1.30,5.18,0.81,9.76,49.62,3
27,0.00,0.00,1.28,11.76,45.73,3
29,0.00,0.00,0.58,3.90,43.68,3
31,0.30,1.20,0.94,5.90,43.27,3
33,1.32,5.28,0.47,5.31,39.62,4
35,4.18,14.16,0.80,7.31,46.71,4
37,4.46,17.61,0.98,5.54,48.43,4
39,1.66,6.64,0.66,7.54,46.81,4
41,0.00,0.00,0.82,7.26,45.52,4
43,0.00,0.00,0.14,1.32,36.83,7
45,0.27,0.85,0.79,3.32,46.40,7
47,0.74,2.98,1.09,4.26,46.54,7
49,0.00,0.00,0.71,6.26,45.04,7
51,0.00,0.00,0.87,8.26,42.59,7
53,0.00,0.00,1.06,10.26,36.38,3
55,0.57,2.26,1.07,12.26,39.04,3
57,2.67,10.69,1.27,14.26,40.62,3
59,2.64,10.56,1.45,16.26,42.86,3
61,2.64,10.56,1.52,18.26,45.80,3
63,2.64,10.56,1.78,20.26,47.44,5
65,2.64,10.56,1.86,22.26,47.94,5
67,2.15,8.62,1.07,12.15,48.95,5
69,0.57,2.29,1.36,14.15,47.20,5
71,1.31,5.25,0.50,4.19,45.36,5
73,1.30,5.20,0.56,6.19,42.05,6
75,2.40,9.61,0.99,8.19,40.65,6
77,4.75,17.00,1.28,10.19,37.43,6
79,3.85,10.20,1.58,6.58,32.15,6
81,3.11,7.30,2.18,7.15,29.31,6
83,4.57,11.90,2.43,8.68,24.77,5
85,6.99,17.74,3.37,10.68,27.35,5
87,7.11,19.16,3.48,12.44,28.57,5
89,8.55,24.38,3.53,14.44,33.61,5
91,4.71,10.26,3.94,16.44,35.14,5
93,3.82,10.16,3.75,18.44,33.07,4
95,5.30,13.32,4.01,20.44,35.08,4
97,8.09,16.00,4.63,22.44,36.94,4
99,4.12,6.08,3.84,17.91,38.88,4
101,3.95,5.42,3.68,19.91,39.55,4
103,4.21,6.45,3.69,21.91,39.54,3
105,5.89,11.76,4.30,23.91,38.37,3
107,6.37,11.02,4.97,25.91,38.57,3
109,4.15,11.62,3.89,27.91,38.80,3
111,5.36,16.46,3.74,29.91,38.23,3
113,6.12,16.36,3.93,31.91,33.40,1
115,7.18,16.36,4.37,33.91,31.96,1
117,8.21,16.33,5.06,35.91,31.38,1
119,8.31,11.50,5.82,37.91,32.00,1
121,8.33,11.50,6.23,39.91,31.23,1
123,8.33,11.50,6.18,41.91,28.20,3
125,8.39,11.90,7.03,43.91,29.25,3
127,10.14,17.00,8.03,45.91,28.71,3
129,12.18,16.84,6.79,47.91,26.87,3
131,12.16,16.84,7.51,49.91,26.78,3
133,12.88,19.73,8.66,51.91,24.53,4
135,13.42,22.78,9.29,53.91,26.75,4
137,12.53,22.74,9.10,55.91,30.37,4
139,9.21,20.08,9.09,57.91,33.56,4
141,6.60,14.92,8.98,59.91,36.62,4
143,7.74,16.98,8.20,61.91,37.62,6
145,10.08,23.06,7.79,63.91,37.30,6
147,11.58,29.07,8.29,65.91,36.84,6
149,11.77,29.83,8.81,67.91,35.94,6
151,8.97,17.55,8.89,69.91,32.36,6
153,6.05,11.50,8.70,71.91,26.66,8
155,8.03,14.99,9.36,73.91,22.48,8
157,11.08,19.42,10.64,75.91,20.62,8
159,13.79,30.54,8.64,48.81,21.51,8
161,13.54,31.17,6.27,20.43,21.88,8
163,14.05,31.17,6.59,22.43,20.00,3
165,15.25,31.17,7.76,24.43,23.25,3
167,15.23,31.17,6.63,26.43,24.17,3
169,12.43,31.16,5.98,17.87,26.10,3
171,10.76,17.38,6.13,19.09,27.06,3
