time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.60,3
3,0.00,0.00,0.00,0.00,0.00,53.07,3
5,0.00,0.00,0.00,0.00,0.00,61.53,5
7,0.00,0.00,0.00,0.00,0.00,62.72,5
9,0.00,0.00,0.00,0.00,0.00,59.74,5
11,0.00,0.00,0.00,0.00,0.00,57.46,5
13,0.00,0.00,0.00,0.00,0.00,51.85,2
15,0.00,0.00,0.01,0.01,0.11,46.28,2
17,0.30,1.21,0.44,0.54,2.11,49.75,2
19,1.37,5.47,0.94,1.12,4.11,47.98,2
21,1.34,5.35,0.82,0.95,5.84,45.27,5
23,1.34,5.35,0.71,0.65,7.84,41.49,5
25,1.95,5.35,1.19,1.20,9.84,39.61,5
27,4.18,11.38,1.77,1.91,11.84,38.27,5
29,4.19,11.39,2.16,2.31,13.84,33.96,5
31,5.50,11.39,2.37,2.34,15.84,32.38,5
33,6.72,11.39,2.94,2.92,17.84,32.79,7
35,7.63,15.06,3.60,3.66,19.84,28.10,7
37,8.44,18.31,4.59,4.82,21.84,29.24,7
39,8.51,18.27,5.66,6.10,23.84,29.23,7
41,6.52,10.37,6.20,6.98,25.84,32.17,8
43,5.15,10.37,6.61,7.85,27.84,29.78,8
45,6.59,15.90,7.30,8.97,29.84,27.18,8
47,8.88,16.52,8.50,10.55,31.84,28.33,8
49,7.32,10.70,7.40,9.97,20.10,30.05,5
51,7.11,11.66,7.40,10.40,21.69,29.42,5
53,9.66,21.49,7.42,10.85,23.69,28.83,5
55,12.36,30.18,8.44,12.21,25.69,29.11,5
57,15.03,29.92,7.55,10.31,27.69,26.80,6
59,11.87,17.68,7.08,10.24,29.69,24.58,6
61,9.76,20.10,8.04,11.58,31.69,25.50,6
63,12.57,24.10,8.84,12.60,33.69,25.50,6
65,14.88,25.56,6.80,8.85,25.59,25.10,3
67,12.08,23.44,7.03,8.86,27.59,24.88,3
69,12.30,25.73,7.33,8.99,29.59,24.08,3
71,16.28,36.31,8.49,10.55,31.59,22.10,3
73,15.70,36.05,8.33,10.76,19.80,20.30,3
75,16.16,35.83,7.79,10.22,20.22,18.01,3
77,14.10,23.03,8.32,10.97,22.22,15.19,5
79,14.81,24.01,8.72,11.60,24.22,10.34,5
81,17.20,27.58,9.72,12.82,26.22,11.42,5
83,19.24,35.73,9.79,12.51,28.22,15.99,5
85,20.71,35.53,10.48,13.22,30.22,20.90,6
87,20.64,35.22,11.24,14.05,32.22,25.13,6
89,20.79,31.69,11.73,14.42,34.22,29.59,6
91,17.39,36.02,12.73,15.65,36.22,32.90,6
93,18.28,37.78,12.41,14.70,38.22,33.27,6
95,15.98,24.23,9.60,9.60,40.22,30.90,6
97,10.20,17.95,10.60,10.70,42.22,28.87,6
99,11.26,21.70,10.44,11.15,44.22,29.98,6
101,13.31,21.58,10.94,11.21,46.22,29.41,1
103,14.54,24.52,11.47,12.25,48.22,27.05,1
