time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,47.00,0.00,4,
5,0.00,0.00,0.00,0.00,55.82,0.00,4,
7,0.00,0.00,0.00,0.00,63.44,0.00,4,
9,0.00,0.00,0.00,0.00,64.70,0.00,4,4.00
11,0.00,0.00,0.00,0.00,61.12,0.00,4,
13,0.00,0.00,0.00,0.00,52.32,0.00,3,
15,0.00,0.00,0.00,0.00,53.43,0.00,3,
17,0.00,0.00,0.11,1.33,50.70,1.00,3,
19,0.00,0.00,0.20,1.32,48.13,0.00,3,2.22
21,1.11,4.20,0.54,3.32,48.45,0.00,3,
23,1.65,4.90,0.87,5.32,48.75,0.00,4,
25,1.21,4.14,1.22,7.32,47.54,2.00,4,
27,0.00,0.00,0.32,2.19,39.64,1.00,4,
29,0.70,2.80,0.48,3.50,38.38,1.00,4,2.65
31,3.98,7.38,0.67,4.15,39.04,1.00,4,
33,6.18,10.16,1.31,6.15,39.51,2.00,4,
35,6.59,11.34,1.71,8.15,40.55,2.00,4,
37,6.58,11.33,2.11,10.15,39.30,0.00,4,
39,6.58,11.33,2.61,12.15,34.60,0.00,4,2.15
41,6.58,11.33,3.18,14.15,31.60,2.00,4,
43,7.06,12.04,3.64,16.15,24.67,0.00,3,
45,8.42,15.86,4.56,18.15,28.25,1.00,3,
47,9.31,17.48,5.54,20.15,30.44,3.00,3,
49,7.78,22.62,4.12,19.06,33.44,2.00,3,3.31
51,2.42,5.66,2.73,8.26,34.64,3.00,3,
53,2.42,5.66,2.25,10.26,32.88,2.00,3,
55,2.42,5.66,2.07,12.26,35.80,0.00,3,
57,4.13,10.84,2.67,14.26,36.79,2.00,3,
59,4.06,10.59,2.78,16.26,39.15,1.00,3,3.26
61,4.06,10.59,3.17,18.26,42.47,0.00,3,
63,4.06,10.59,3.74,20.26,43.99,2.00,1,
65,4.04,10.59,3.70,22.26,47.07,1.00,1,
67,2.28,8.64,3.03,24.08,46.08,1.00,1,
69,0.77,2.01,1.42,14.04,43.38,1.00,1,2.50
71,2.51,5.26,0.66,4.20,40.22,1.00,1,
73,3.79,9.97,0.93,6.20,37.69,0.00,3,
75,4.97,10.27,1.49,8.20,36.28,1.00,3,
77,6.75,17.21,1.99,10.20,33.40,2.00,3,
79,5.97,17.27,2.33,12.20,30.40,1.00,3,1.91
81,6.67,17.27,2.59,14.20,27.32,1.00,3,
83,8.06,17.27,3.40,16.20,24.65,3.00,4,
85,9.29,17.27,3.99,18.20,28.67,1.00,4,
87,11.38,23.31,4.26,20.20,27.56,2.00,4,
89,8.79,22.89,3.64,15.48,33.14,3.00,4,2.79
91,6.65,21.62,4.25,16.95,33.64,1.00,4,
93,6.03,19.13,3.51,14.14,32.67,0.00,1,
95,5.68,17.72,4.34,16.14,33.44,1.00,1,
97,6.46,17.64,5.30,18.14,33.09,1.00,1,
99,5.84,12.62,4.78,17.92,34.01,1.00,1,1.63
101,7.59,12.62,5.66,19.92,33.03,1.00,1,
103,8.80,12.62,5.32,21.92,30.69,0.00,3,
105,11.08,16.47,6.49,23.92,30.37,0.00,3,
107,11.21,19.25,7.65,25.92,30.85,3.00,3,
109,8.93,13.14,7.82,27.92,31.10,2.00,3,2.18
111,9.19,16.39,7.67,29.92,30.40,2.00,3,
113,9.19,16.36,8.11,31.92,26.43,2.00,4,
115,10.50,16.36,8.88,33.92,27.78,2.00,4,
117,12.11,16.33,8.64,35.92,28.95,2.00,4,
119,6.85,11.50,8.06,37.92,29.59,3.00,4,2.70
121,7.27,12.23,6.99,39.92,29.58,2.00,4,
123,8.28,16.30,6.37,41.92,28.91,1.00,1,
125,10.20,23.98,7.40,43.92,28.40,1.00,1,
127,10.29,23.82,8.62,45.92,26.13,2.00,1,
129,11.68,22.28,9.35,47.92,22.42,2.00,1,1.61
131,13.93,21.67,9.10,49.92,20.16,1.00,1,
133,16.20,25.04,10.21,51.92,18.23,1.00,3,
135,20.36,35.61,10.37,53.92,19.92,0.00,3,
137,20.04,37.61,11.50,55.92,21.98,2.00,3,
139,18.16,43.23,11.33,57.92,23.24,3.00,3,2.28
141,15.05,43.36,10.60,59.92,28.28,3.00,3,
143,16.15,49.27,11.66,61.92,30.82,2.00,4,
145,15.42,47.31,11.43,63.92,33.43,1.00,4,
147,13.17,41.19,11.53,65.92,32.64,2.00,4,
149,8.63,23.02,10.30,67.92,31.48,2.00,4,2.44
151,9.61,26.41,10.05,69.92,27.37,1.00,4,
153,13.29,36.20,11.19,71.92,22.73,2.00,2,
155,15.09,36.26,11.79,73.92,19.36,1.00,2,
157,17.54,36.26,12.62,75.92,17.06,1.00,2,
159,19.73,36.26,11.69,48.81,17.63,2.00,2,1.63
161,19.25,36.14,9.56,25.61,18.38,2.00,2,
163,16.69,24.27,9.60,26.77,17.44,1.00,3,
165,17.88,24.27,8.70,22.15,19.99,2.00,3,
167,17.86,24.27,9.48,21.75,20.56,3.00,3,
169,14.84,23.63,7.90,18.40,21.11,2.00,3,2.15
171,16.63,23.63,8.60,20.40,21.09,2.00,3,
173,17.71,25.01,8.76,22.40,21.02,2.00,1,
175,19.38,29.22,8.12,24.40,25.31,1.00,1,
177,20.17,29.45,8.40,26.40,25.88,1.00,1,
179,17.91,33.20,7.20,28.40,30.71,2.00,1,2.51
181,15.69,35.32,8.15,30.40,32.90,3.00,1,
183,11.36,35.31,6.86,32.40,30.41,2.00,4,
185,11.32,35.31,7.14,34.40,30.02,1.00,4,
187,11.09,35.31,7.08,36.40,28.84,2.00,4,
189,12.72,35.30,5.14,36.17,29.58,1.00,4,2.18
191,9.25,21.62,6.01,35.20,25.10,1.00,4,
193,10.94,27.39,5.77,18.81,20.18,1.00,3,
195,16.38,33.98,6.83,16.85,18.63,0.00,3,
197,19.09,41.11,8.33,18.85,19.78,2.00,3,
199,19.08,41.78,8.08,19.47,22.94,3.00,3,1.55
201,20.73,48.40,8.52,21.47,21.90,2.00,3,
203,21.77,52.53,8.69,23.47,22.48,1.00,2,
205,22.03,53.70,9.93,25.47,24.24,0.00,2,
207,21.26,49.65,11.27,27.47,23.29,2.00,2,
209,16.25,24.97,9.08,29.47,23.33,2.00,2,2.08
211,12.36,24.10,9.70,31.47,22.29,1.00,2,
213,13.07,24.10,10.75,33.47,21.16,1.00,4,
215,14.35,24.10,11.63,35.47,21.80,1.00,4,
217,16.23,24.10,11.51,37.47,20.30,2.00,4,
219,17.39,24.10,9.34,30.68,20.75,2.00,4,1.53
221,13.23,24.10,9.49,32.68,18.12,1.00,4,
223,15.32,24.10,10.14,34.68,15.24,1.00,1,
225,19.30,24.10,11.15,36.68,16.05,0.00,1,
227,19.90,26.69,12.57,38.68,20.87,2.00,1,
229,20.67,29.52,12.88,40.31,22.20,2.00,1,1.49
231,17.55,29.49,10.42,39.06,25.10,1.00,1,
233,17.54,29.49,11.38,38.52,25.07,1.00,3,
235,18.25,29.49,9.31,36.31,26.61,1.00,3,
237,18.91,31.04,10.01,32.70,26.54,2.00,3,
239,16.45,31.00,8.75,34.70,25.60,2.00,3,1.89
241,13.02,31.00,8.11,29.54,25.04,3.00,3,
243,11.80,31.00,8.36,26.12,23.23,1.00,1,
245,16.74,37.14,8.99,26.18,24.41,0.00,1,
247,17.65,37.96,10.32,28.18,24.62,3.00,1,
249,13.87,43.60,8.08,30.18,21.88,2.00,1,2.19
251,12.55,43.45,8.26,32.18,20.03,1.00,1,
253,13.58,43.45,8.69,34.18,16.82,2.00,2,
255,14.87,43.45,9.46,36.18,18.60,0.00,2,
257,16.28,43.45,10.56,38.18,18.18,1.00,2,
259,16.35,43.45,8.54,35.73,20.11,1.00,2,1.91
261,16.56,43.40,9.18,37.73,23.35,2.00,2,
263,10.06,12.76,9.40,32.90,22.63,1.00,3,
265,11.03,12.24,9.91,31.75,24.05,1.00,3,
267,10.91,12.11,10.20,33.75,29.19,3.00,3,
269,8.68,12.09,9.73,35.75,33.18,3.00,3,2.45
271,9.79,15.42,7.61,37.75,32.19,1.00,3,
273,10.30,17.46,8.13,39.75,30.80,0.00,4,
275,11.81,20.96,8.96,41.75,38.02,1.00,4,
277,11.43,23.36,9.25,43.75,41.36,3.00,4,
279,7.42,20.34,6.56,33.60,39.66,3.00,4,2.55
281,0.37,1.47,2.15,12.14,35.99,1.00,4,
283,3.91,10.20,2.66,14.14,34.66,2.00,1,
285,10.21,26.56,2.90,16.14,36.42,0.00,1,
287,10.60,31.07,3.77,18.14,37.21,3.00,1,
289,9.48,30.98,2.92,13.92,34.39,2.00,1,2.63
291,9.31,15.07,3.06,12.64,32.94,2.00,1,
293,7.31,18.38,3.80,9.40,28.59,2.00,2,
