time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,40.59,2
5,0.00,0.00,0.00,0.00,0.00,47.57,2
7,0.00,0.00,0.00,0.00,0.00,55.74,2
9,0.00,0.00,0.00,0.00,0.00,57.39,2
11,0.00,0.00,0.00,0.00,0.00,58.71,2
13,0.00,0.00,0.00,0.00,0.00,58.17,1
15,0.00,0.00,0.00,0.00,0.00,57.60,1
17,0.00,0.00,0.00,0.00,0.00,55.42,1
19,0.00,0.00,0.10,0.11,0.74,53.86,1
21,0.00,0.00,0.14,0.25,1.67,54.23,1
23,0.00,0.00,0.05,0.09,0.63,49.81,1
25,0.60,2.40,0.35,0.62,2.63,42.32,1
27,1.22,4.89,0.56,0.83,4.63,36.92,1
29,1.23,4.92,1.25,1.64,6.63,35.87,1
31,2.48,9.94,1.25,1.61,8.63,32.66,1
33,3.95,10.89,1.98,2.25,10.63,33.71,8
35,4.09,10.88,2.62,2.87,12.63,40.02,8
37,3.33,7.84,3.41,3.74,14.63,40.23,8
39,1.37,5.47,1.77,1.49,9.32,40.87,8
41,1.55,6.20,1.60,1.64,9.57,38.53,8
43,3.41,10.95,2.09,2.34,11.57,36.88,1
45,4.08,10.83,2.74,3.19,13.57,39.86,1
47,2.63,6.79,3.72,4.38,15.57,38.86,1
49,2.72,5.47,2.94,2.37,17.57,40.00,1
51,3.48,8.45,2.74,2.65,19.57,37.73,1
53,6.11,11.73,3.14,3.33,21.57,33.38,2
55,8.77,11.70,4.03,4.46,23.57,32.94,2
57,9.77,11.71,5.19,5.96,25.57,32.24,2
59,5.64,11.71,5.71,6.30,27.57,30.24,2
61,6.06,13.41,5.83,5.90,29.57,27.47,2
63,7.20,17.98,6.16,5.81,31.57,23.69,1
65,8.46,19.46,7.17,6.84,33.57,23.95,1
67,10.32,24.44,6.99,6.83,35.57,25.38,1
69,7.44,24.94,7.66,7.24,37.57,24.74,1
71,7.76,24.80,6.54,5.48,39.57,20.95,1
73,10.10,24.80,6.02,4.80,41.57,19.97,3
75,11.44,24.80,6.19,5.50,43.57,19.47,3
77,12.75,31.45,7.18,6.70,45.57,17.90,3
