time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,48.73,14
5,0.00,0.00,0.00,0.00,50.78,14
7,0.00,0.00,0.00,0.00,59.52,14
9,0.00,0.00,0.00,0.00,59.10,14
11,0.00,0.00,0.00,0.00,62.00,14
13,0.00,0.00,0.00,0.00,57.38,1
15,0.00,0.00,0.00,0.00,49.50,1
17,0.00,0.00,0.08,1.00,44.38,1
19,0.85,3.41,0.25,3.00,44.02,1
21,1.32,5.29,0.50,5.00,41.54,1
23,1.32,5.28,0.83,7.00,45.30,3
25,1.30,5.18,0.98,9.00,54.14,3
27,0.00,0.00,0.92,11.00,54.75,3
29,0.00,0.00,0.10,1.24,51.21,3
31,0.00,0.00,0.13,1.35,47.62,3
33,2.02,5.46,0.46,3.35,42.00,4
35,2.47,5.42,0.93,5.35,41.84,4
37,0.06,0.24,1.43,7.35,34.36,4
39,1.16,4.65,0.83,3.20,23.76,4
41,1.84,4.85,1.12,5.20,26.97,4
43,3.14,5.01,1.32,7.20,30.23,3
45,3.43,4.84,1.88,9.20,44.27,3
47,4.12,16.28,1.83,11.20,47.19,3
49,2.72,10.87,0.40,4.81,50.84,3
51,0.00,0.00,0.47,5.60,52.39,3
53,0.00,0.00,0.00,0.00,45.68,7
55,0.00,0.00,0.11,1.27,41.10,7
57,0.35,1.38,0.52,3.27,47.50,7
59,0.56,2.26,0.97,5.27,42.42,7
61,1.98,4.05,1.23,7.27,39.25,7
63,2.31,5.21,1.76,9.27,33.39,6
65,2.83,8.70,2.27,11.27,32.05,6
67,6.53,15.69,2.05,13.27,36.40,6
69,5.20,10.71,2.10,15.27,35.74,6
71,3.24,12.97,2.89,17.27,36.83,6
73,4.16,16.63,2.56,19.27,32.81,3
75,4.21,16.57,3.27,21.27,33.37,3
77,5.38,16.52,3.26,12.45,32.87,3
79,2.48,5.14,3.58,14.45,22.75,3
81,2.48,5.14,3.09,16.45,20.73,3
83,4.03,11.31,3.45,18.45,29.46,4
85,3.97,12.04,4.03,20.45,39.94,4
87,4.35,17.40,3.54,22.45,44.64,4
89,2.23,8.92,2.31,19.05,49.30,4
91,1.24,4.98,2.31,21.05,46.53,4
93,1.24,4.98,1.92,23.05,41.95,2
95,1.11,4.44,2.10,25.05,39.74,2
97,1.17,4.68,2.53,27.05,38.50,2
99,1.61,5.61,1.09,4.91,39.13,2
101,4.37,10.40,1.18,6.21,37.35,2
103,5.40,11.34,1.77,8.21,36.99,6
105,5.73,11.65,2.44,10.21,37.54,6
107,4.58,10.68,2.23,12.21,36.48,6
109,2.57,10.27,2.80,14.21,34.29,6
111,4.97,16.66,2.94,16.21,32.74,6
113,7.01,23.13,3.68,18.21,30.17,5
115,6.97,22.95,4.35,20.21,27.98,5
117,9.52,28.66,5.02,22.21,28.85,5
119,11.56,29.33,5.03,20.68,30.08,5
121,8.74,17.12,4.50,12.91,29.33,5
123,6.85,22.48,4.55,13.77,25.63,6
125,10.21,26.74,5.12,15.77,26.00,6
127,13.43,29.86,5.45,17.77,24.43,6
129,14.40,29.83,6.37,19.77,21.34,6
131,11.32,17.55,6.21,21.77,17.08,6
133,8.31,17.41,5.94,23.77,18.14,8
135,12.79,19.57,6.69,25.77,22.87,8
137,13.88,19.56,7.57,27.77,34.19,8
139,9.29,19.56,6.39,22.39,34.99,8
141,9.12,19.56,5.55,24.39,36.14,8
143,9.12,19.56,5.60,26.39,35.93,3
145,9.10,19.56,6.27,28.39,35.51,3
147,7.82,19.55,5.04,30.39,33.43,3
149,5.70,14.33,4.41,27.50,31.69,3
151,6.06,17.32,4.46,22.17,33.03,3
153,9.46,22.26,3.85,20.73,32.55,6
155,10.83,23.19,3.48,22.73,34.16,6
157,9.89,23.19,3.08,24.73,34.60,6
159,10.90,20.55,3.85,25.06,36.79,6
161,6.94,16.36,3.56,13.06,37.56,6
163,7.70,16.36,4.18,15.06,33.61,2
165,8.45,16.36,4.25,17.06,32.39,2
167,8.78,18.26,5.07,19.06,28.20,2
169,8.60,18.03,4.75,21.06,23.76,2
171,9.95,21.77,5.43,23.06,21.98,2
173,11.47,26.48,6.25,25.06,19.13,5
175,14.60,34.04,6.86,27.06,18.22,5
177,16.98,33.85,8.01,29.06,20.94,5
179,18.26,38.51,8.74,31.06,22.92,5
181,13.57,39.72,8.44,33.06,21.00,5
183,12.95,39.72,7.84,35.06,20.80,8
185,14.71,39.72,8.14,37.06,21.94,8
187,14.71,39.72,9.14,39.06,21.90,8
189,13.75,39.72,9.42,41.06,21.88,8
191,13.94,39.72,8.61,41.30,20.48,8
193,11.94,23.50,8.07,36.10,21.08,3
195,11.31,18.18,8.39,38.10,25.14,3
197,10.32,18.16,8.59,40.10,25.94,3
199,7.19,15.31,8.11,34.53,26.16,3
201,7.85,15.92,5.55,26.46,27.62,3
203,9.30,21.75,4.61,28.46,27.23,4
205,9.93,21.79,5.12,30.46,33.27,4
207,7.55,21.79,5.23,32.46,37.81,4
209,5.13,19.28,4.96,34.46,40.94,4
211,2.34,5.75,3.84,32.91,39.33,4
213,3.98,10.17,2.45,12.13,35.50,3
215,4.22,10.10,1.77,11.89,40.17,3
217,3.31,7.75,2.24,13.89,39.85,3
219,1.29,5.18,1.35,9.55,36.80,3
221,3.10,12.38,0.67,5.97,35.21,3
223,4.56,17.63,1.22,7.97,35.34,7
225,5.79,17.56,2.02,9.97,36.50,7
227,5.75,17.56,2.86,11.97,36.01,7
229,5.75,17.56,2.94,13.97,37.21,7
231,5.75,17.56,3.32,15.97,37.76,7
233,5.75,17.56,4.22,17.97,34.81,4
235,6.99,17.56,5.00,19.97,36.93,4
237,4.51,17.54,6.06,21.97,38.34,4
239,3.19,12.30,4.66,19.50,36.67,4
241,3.50,12.21,3.19,21.09,35.52,4
243,3.79,12.21,3.95,23.09,29.54,2
245,8.50,12.21,4.44,25.09,25.12,2
247,8.00,12.21,5.75,27.09,26.44,2
249,7.15,12.48,7.08,29.09,25.09,2
251,8.47,17.77,6.84,31.09,26.18,2
253,8.73,18.83,8.02,33.09,24.92,5
255,10.52,18.83,9.22,35.09,24.59,5
257,11.26,18.81,10.55,37.09,26.24,5
259,10.04,11.68,8.01,23.74,25.04,5
261,8.17,11.43,7.95,18.90,25.11,5
263,9.91,18.39,7.11,20.90,22.59,8
265,10.47,20.60,7.99,22.90,22.60,8
267,12.65,26.91,8.37,22.82,26.37,8
269,11.79,31.07,8.21,24.43,31.49,8
271,12.81,35.15,5.93,26.43,32.84,8
273,7.90,14.38,6.31,28.43,31.16,2
275,5.28,11.40,7.28,30.43,29.40,2
277,6.29,15.56,6.80,32.43,25.88,2
279,5.68,11.40,7.34,34.43,18.22,2
281,7.45,13.69,6.52,36.43,11.54,2
283,9.21,20.36,6.85,38.43,8.14,7
285,13.31,24.16,7.85,40.43,9.85,7
287,13.16,24.10,8.85,42.43,12.27,7
289,12.49,21.41,8.93,44.43,12.85,7
291,7.14,17.43,8.43,46.43,17.95,7
293,7.14,17.43,8.55,48.43,20.11,6
295,7.14,17.43,8.00,50.43,26.80,6
297,6.23,17.38,6.89,52.43,38.33,6
299,3.87,11.36,7.51,55.85,41.81,6
301,2.80,11.18,3.18,19.63,42.35,6
303,2.80,11.18,1.92,21.63,42.74,3
305,2.80,11.18,2.36,23.63,46.24,3
307,1.89,7.57,2.51,25.63,41.55,3
309,0.83,3.31,1.90,12.59,33.51,3
311,2.21,4.44,1.35,7.36,28.79,3
313,3.87,8.23,1.43,9.36,27.30,5
315,5.52,11.08,1.77,11.36,35.01,5
317,4.87,11.05,1.51,11.08,41.51,5
319,2.76,11.05,2.03,13.08,43.49,5
321,2.76,11.05,1.75,15.08,43.56,5
323,2.76,11.05,1.42,17.08,35.16,6
