time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,46.50,1
5,0.00,0.00,0.00,0.00,54.13,1
7,0.00,0.00,0.00,0.00,60.17,1
9,0.00,0.00,0.00,0.00,56.08,2
11,0.00,0.00,0.00,0.00,54.84,2
13,0.00,0.00,0.00,0.00,54.97,2
15,0.00,0.00,0.00,0.00,53.07,2
17,0.00,0.00,0.13,0.73,54.86,2
19,0.00,0.00,0.15,0.97,52.19,4
21,0.00,0.00,0.45,2.97,50.33,4
23,0.00,0.00,0.03,0.18,47.29,4
25,0.00,0.00,0.33,2.18,48.73,4
27,0.00,0.00,0.68,4.18,46.39,3
29,0.00,0.00,0.83,3.20,34.49,3
31,1.10,2.71,1.14,4.33,27.30,3
33,0.00,0.00,1.81,6.33,20.67,3
35,0.35,1.41,1.71,7.27,16.02,4
37,2.26,7.17,2.16,9.27,28.03,4
39,4.26,11.38,2.86,11.27,35.11,4
41,4.19,11.30,3.56,13.27,51.99,4
43,2.10,8.16,1.38,8.72,58.54,2
45,0.00,0.00,1.25,8.32,55.19,2
47,0.00,0.00,0.00,0.00,50.51,2
49,0.00,0.00,0.15,0.98,50.79,2
51,0.00,0.00,0.74,2.98,46.62,1
53,0.45,1.81,0.81,4.98,45.29,1
55,0.00,0.00,1.13,6.98,34.83,1
57,1.87,6.50,1.94,8.98,31.16,1
59,3.54,13.38,1.17,4.38,32.02,3
61,2.73,9.06,2.09,6.38,30.90,3
63,2.72,10.64,1.63,7.61,32.48,3
65,4.58,10.45,2.63,9.61,39.40,3
67,4.66,9.49,3.63,11.61,47.46,1
69,0.00,0.00,4.31,13.61,48.58,1
71,0.00,0.00,2.44,15.61,44.18,1
73,1.98,7.91,2.84,17.61,44.57,1
75,2.11,7.62,0.41,5.88,45.00,4
77,1.18,4.71,0.53,7.88,41.10,4
79,1.14,4.56,0.47,4.64,40.71,4
81,1.41,4.26,0.68,6.64,42.81,4
83,1.67,4.97,0.89,8.64,43.70,4
85,2.51,5.17,1.01,5.69,42.65,4
87,2.49,5.10,0.68,7.69,43.21,2
89,2.49,5.10,0.89,9.69,42.15,2
91,2.49,5.10,1.08,11.69,34.39,2
93,2.47,5.10,1.58,13.69,36.50,2
95,1.80,5.10,1.70,15.69,39.38,4
97,3.22,7.77,1.60,15.65,39.03,4
99,4.40,11.51,2.35,17.65,39.56,4
101,4.64,11.47,2.15,19.65,43.47,4
103,3.35,8.29,1.78,21.65,41.62,4
105,1.53,5.10,1.97,23.65,33.20,4
107,1.69,5.10,2.13,25.65,24.04,3
109,4.39,7.29,3.12,27.65,19.81,3
111,6.98,15.39,3.17,29.65,24.46,3
113,11.13,24.09,3.77,31.65,33.62,3
115,11.03,23.94,2.54,33.65,37.87,3
117,5.86,23.44,1.28,10.22,38.11,2
119,5.52,22.07,0.61,12.22,35.78,2
121,4.89,19.55,0.79,14.22,36.40,2
123,5.52,22.07,0.99,16.22,34.74,2
125,6.85,24.24,1.31,16.52,37.24,4
127,3.67,5.51,1.99,17.32,33.33,4
129,5.87,9.35,2.17,9.49,33.52,4
131,4.90,8.31,3.06,11.49,34.55,4
133,5.42,11.06,2.53,10.94,33.62,4
135,5.60,11.75,2.00,12.94,31.35,4
137,5.60,11.75,2.27,14.94,28.28,1
139,8.01,15.80,2.71,16.94,28.09,1
141,12.61,33.51,3.32,18.94,29.20,1
143,13.35,36.47,4.63,20.94,28.47,1
145,13.61,36.31,5.52,22.94,24.68,1
147,12.68,23.22,6.05,24.94,23.61,1
149,11.41,17.09,6.50,26.94,23.39,3
151,14.03,27.56,7.31,28.94,18.16,3
153,14.48,29.36,8.39,30.94,24.99,3
155,12.87,29.35,9.15,32.94,28.68,3
157,12.40,31.54,7.51,34.94,32.34,3
159,14.05,35.69,6.42,36.94,35.14,3
161,7.80,10.85,6.78,38.94,35.29,1
163,8.19,11.71,8.20,40.94,31.46,1
165,9.71,17.79,8.39,42.94,27.22,1
167,9.63,19.48,8.05,44.94,25.37,1
169,11.11,30.43,9.47,46.94,24.27,1
171,12.22,32.94,7.42,48.94,25.46,1
173,9.36,15.92,7.72,50.94,29.18,4
175,6.67,11.13,8.66,52.94,32.81,4
177,6.63,11.13,9.75,54.94,38.10,4
179,5.74,11.09,10.27,56.94,37.00,4
181,5.62,12.77,10.16,58.94,34.53,2
183,9.11,17.18,9.17,60.94,32.32,2
185,11.47,17.81,10.27,62.94,27.32,2
187,12.12,19.33,8.06,64.94,21.22,2
189,18.59,23.06,6.91,22.04,18.64,2
191,9.75,20.87,7.12,18.45,15.52,2
193,12.80,24.27,7.46,20.45,13.92,2
195,13.34,24.61,7.22,22.45,14.06,1
197,13.33,24.59,8.37,24.45,12.84,1
199,13.55,24.59,9.62,26.45,15.42,1
201,16.95,24.59,11.02,28.45,22.49,1
203,17.39,24.59,12.42,30.45,27.08,1
205,18.48,30.11,11.00,32.45,32.17,1
207,12.45,23.86,11.52,34.45,32.41,3
209,9.05,11.06,11.88,36.45,33.14,3
211,9.05,11.06,8.30,38.45,31.98,3
213,10.02,13.92,9.56,40.45,30.75,3
215,8.70,16.32,10.01,42.45,31.24,3
217,5.43,11.06,8.88,29.23,31.42,3
219,6.29,11.06,6.46,31.23,28.26,3
221,8.72,11.06,5.76,33.23,24.34,1
223,9.47,11.06,6.13,35.23,23.93,1
225,11.87,20.51,7.18,37.23,26.84,1
227,11.94,23.27,6.36,39.23,27.95,1
229,9.20,20.61,6.80,41.23,24.68,1
231,4.70,11.06,5.62,43.23,23.91,1
233,7.26,18.61,5.26,45.23,27.40,1
235,10.24,28.39,5.69,47.23,29.18,1
237,11.28,30.40,6.82,49.23,31.40,2
239,11.27,30.39,8.35,51.23,30.22,2
241,11.88,30.39,9.41,53.23,30.20,2
243,14.29,30.39,10.71,55.23,31.20,2
245,14.22,30.02,10.95,57.23,30.85,4
247,9.22,15.45,10.77,59.23,29.53,4
249,9.40,15.45,11.48,61.23,28.92,4
