time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,2,
5,0.00,0.00,0.00,0.00,60.00,2,
7,0.00,0.00,0.00,0.00,60.00,2,
9,0.00,0.00,0.00,0.00,60.00,2,1.00
11,0.00,0.00,0.00,0.00,37.76,2,
13,0.00,0.00,0.00,0.00,46.74,7,
15,0.00,0.00,0.00,0.00,55.99,7,
17,0.00,0.00,0.00,0.00,58.52,7,
19,0.00,0.00,0.00,0.00,55.91,7,-0.71
21,0.00,0.00,0.00,0.00,46.23,7,
23,0.00,0.00,0.07,0.81,37.28,2,
25,0.00,0.00,0.34,2.81,41.83,2,
27,0.54,2.18,0.68,4.81,36.46,2,
29,1.10,4.39,0.44,5.29,34.42,2,2.58
31,1.09,4.36,0.64,7.29,33.18,2,
33,1.09,4.36,0.77,9.29,31.10,6,
35,1.02,4.08,1.01,11.29,46.91,6,
37,0.00,0.00,1.15,13.29,56.16,6,
39,0.00,0.00,0.00,0.00,45.54,6,3.53
41,0.00,0.00,0.00,0.00,44.52,6,
43,0.00,0.00,0.04,0.44,38.57,1,
45,0.95,3.79,0.20,2.44,48.92,1,
47,0.06,0.24,0.37,4.44,50.80,1,
49,0.00,0.00,0.06,0.73,43.04,1,2.52
51,0.00,0.00,0.00,0.00,40.59,1,
53,0.31,1.22,0.17,1.33,42.53,2,
55,1.96,5.56,0.50,3.33,49.36,2,
57,1.36,5.45,0.60,5.33,47.46,2,
59,1.36,5.45,0.61,7.33,40.87,2,2.05
61,1.36,5.45,0.89,9.33,34.25,2,
63,1.36,5.45,1.18,11.33,24.67,7,
65,1.34,5.37,1.59,13.33,28.25,7,
67,1.08,4.32,1.63,15.33,34.88,7,
69,1.02,4.07,1.12,5.46,34.94,7,3.36
71,1.02,4.07,0.62,7.46,32.60,7,
73,2.05,8.18,0.79,9.46,31.89,2,
75,2.62,10.49,0.99,11.46,36.01,2,
77,2.62,10.47,1.32,13.46,35.85,2,
79,2.62,10.47,1.38,15.46,37.99,2,2.49
81,2.62,10.47,1.54,17.46,37.88,2,
83,2.62,10.47,1.62,19.46,38.44,1,
85,2.62,10.47,1.85,21.46,35.92,1,
87,2.12,7.50,1.64,14.87,36.99,1,
89,0.14,0.56,1.80,16.87,25.94,1,2.49
91,2.19,8.77,1.06,5.97,20.68,1,
93,2.84,11.38,1.14,7.97,11.73,2,
95,3.25,12.70,1.76,9.97,10.37,2,
97,5.63,17.34,1.62,8.76,14.65,2,
99,3.23,7.94,2.29,10.76,23.73,2,3.00
101,1.24,4.97,1.89,8.95,31.91,2,
103,1.24,4.97,1.70,10.95,36.79,5,
105,1.20,4.81,2.04,12.95,49.79,5,
107,0.10,0.41,1.22,13.49,55.11,5,
109,0.00,0.00,0.26,3.17,47.98,5,3.62
111,0.00,0.00,0.01,0.09,36.25,5,
113,0.00,0.00,0.39,2.09,27.17,2,
115,2.28,5.43,0.78,4.09,29.91,2,
117,1.52,5.86,1.44,6.09,27.73,2,
119,2.60,5.86,1.40,8.09,28.93,2,2.15
121,2.81,5.86,1.95,10.09,29.23,2,
123,2.81,5.86,2.62,12.09,17.89,2,
125,2.81,5.86,3.01,14.09,12.18,2,
127,3.35,5.86,3.84,16.09,7.57,2,
129,4.63,5.86,4.81,18.09,8.37,2,0.92
131,5.20,5.86,5.51,20.09,9.88,2,
133,5.19,5.86,6.34,22.09,9.30,1,
135,5.01,5.86,7.17,24.09,18.32,1,
137,4.05,5.86,5.04,26.09,21.09,1,
139,4.05,5.86,5.62,28.09,32.13,1,2.26
141,4.05,5.86,6.04,30.09,37.15,1,
143,4.05,5.86,6.54,32.09,38.04,2,
145,4.05,5.86,7.04,34.09,36.73,2,
147,4.05,5.86,7.65,36.09,35.15,2,
149,4.05,5.86,8.04,38.09,31.56,2,0.89
151,4.05,5.86,8.64,40.09,29.14,2,
153,6.14,9.43,9.24,42.09,27.59,6,
155,8.50,11.56,9.91,44.09,25.24,6,
157,8.17,11.36,10.57,46.09,21.10,6,
159,7.22,11.94,9.17,48.09,18.59,6,1.92
161,7.20,11.87,9.52,50.09,17.72,6,
163,8.79,18.16,10.36,52.09,17.35,5,
165,8.81,18.22,10.63,54.09,22.35,5,
167,8.50,18.22,11.46,56.09,22.30,5,
169,5.97,18.22,8.26,53.12,24.78,5,2.21
171,5.97,18.22,7.50,55.12,26.91,5,
173,5.97,18.22,8.20,57.12,28.17,8,
175,5.97,18.22,8.61,59.12,33.52,8,
177,5.96,18.17,9.42,61.12,34.03,8,
