time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,47.05,4,
5,0.00,0.00,0.00,0.00,55.86,4,
7,0.00,0.00,0.00,0.00,63.46,4,
9,0.00,0.00,0.00,0.00,64.70,4,4.00
11,0.00,0.00,0.00,0.00,61.11,4,
13,0.00,0.00,0.00,0.00,52.38,7,
15,0.00,0.00,0.00,0.00,53.18,7,
17,0.00,0.00,0.11,1.31,51.82,7,
19,0.00,0.00,0.13,1.32,51.18,7,2.31
21,1.04,4.17,0.46,3.32,51.10,7,
23,1.22,4.87,0.44,5.32,49.12,5,
25,1.03,4.12,0.62,7.32,48.72,5,
27,0.00,0.00,0.32,2.10,41.22,5,
29,0.70,2.80,0.63,4.10,40.68,5,2.63
31,1.28,5.13,1.10,6.10,43.45,5,
33,2.35,9.39,0.70,6.12,39.73,7,
35,3.98,11.34,0.95,8.12,40.04,7,
37,5.87,8.74,1.62,10.12,40.14,7,
39,3.78,5.51,1.96,7.84,35.43,7,2.25
41,3.97,5.51,1.98,8.39,33.07,7,
43,5.54,11.79,2.39,10.39,27.49,4,
45,7.43,11.60,3.06,12.39,33.37,4,
47,7.53,10.32,4.04,14.39,32.02,4,
49,2.20,7.39,2.51,8.42,30.49,4,2.80
51,4.29,11.89,1.14,7.93,26.24,4,
53,7.41,17.82,1.47,9.93,23.13,7,
55,8.33,18.25,1.90,11.93,26.55,7,
57,9.69,18.23,1.88,11.70,29.95,7,
59,4.69,6.99,2.48,12.91,35.04,7,2.62
61,2.61,10.42,2.38,9.50,40.41,7,
63,3.27,10.44,1.67,9.15,40.26,3,
65,5.10,10.44,1.87,11.15,40.57,3,
67,3.76,7.54,2.38,13.15,43.23,3,
69,1.77,4.77,2.87,15.15,43.16,3,2.70
71,2.86,6.19,2.03,17.15,38.90,3,
73,4.11,11.25,2.36,19.15,35.34,5,
75,6.60,16.76,2.76,21.15,32.24,5,
77,9.49,20.72,2.12,10.19,31.74,5,
79,11.27,23.23,2.71,12.19,29.42,5,2.62
81,6.15,17.27,3.13,14.19,28.47,5,
83,5.60,17.27,3.31,16.19,26.80,4,
85,5.72,17.27,3.90,18.19,28.00,4,
87,7.13,17.23,4.68,20.19,25.86,4,
89,7.55,17.93,3.99,15.47,30.95,4,2.72
91,5.66,17.66,4.51,16.94,31.30,4,
93,5.66,17.66,3.83,14.15,31.06,5,
95,6.15,19.62,4.76,16.15,31.74,5,
97,6.72,19.55,5.95,18.15,32.70,5,
99,4.81,8.48,5.33,17.88,33.83,5,1.99
101,4.35,9.48,6.04,19.88,32.17,5,
103,5.56,10.93,4.74,21.88,31.89,7,
105,7.60,11.77,5.84,23.88,31.36,7,
107,7.85,11.04,6.20,25.88,32.09,7,
109,7.27,10.92,6.81,27.88,30.90,7,2.03
111,5.43,10.92,7.37,29.88,29.33,7,
113,7.51,13.93,7.98,31.88,26.21,3,
115,8.77,18.37,8.33,33.88,27.82,3,
117,11.81,23.84,9.38,35.88,26.83,3,
119,13.50,24.55,9.99,37.88,25.91,3,1.72
121,12.04,17.74,10.92,39.88,23.93,3,
123,15.91,25.93,11.88,41.88,22.14,4,
125,19.52,29.50,12.06,43.88,25.34,4,
127,21.44,29.47,11.57,45.88,26.69,4,
129,20.14,29.45,11.10,47.88,24.44,4,1.97
131,13.12,29.00,9.53,49.88,22.22,4,
133,14.58,27.44,9.47,51.88,18.93,6,
135,16.69,25.01,9.55,53.88,20.76,6,
137,19.00,31.27,9.75,55.88,20.81,6,
139,20.53,36.04,11.03,57.88,20.76,6,2.27
141,21.18,38.67,12.56,59.88,23.61,6,
