time,calc_time
1.00,0.19
9.00,0.09
19.00,0.10
29.00,0.09
39.00,0.10
49.00,0.09
59.00,0.09
69.00,0.08
79.00,0.20
89.00,0.09
99.00,0.09
109.00,0.09
119.00,0.13
129.00,0.08
139.00,0.09
149.00,0.08
159.00,0.13
169.00,0.08
179.00,0.13
189.00,0.09
199.00,0.10
209.00,0.14
219.00,0.10
229.00,0.08
239.00,0.08
249.00,0.07
259.00,0.09
269.00,0.20
279.00,0.17
289.00,0.09
299.00,0.09
309.00,0.07
319.00,0.09
329.00,0.08
339.00,0.09
349.00,0.08
359.00,0.09
369.00,0.09
379.00,0.09
389.00,0.09
399.00,0.08
409.00,0.08
419.00,0.08
429.00,0.11
439.00,0.09
449.00,0.08
459.00,0.08
469.00,0.13
479.00,0.13
489.00,0.26
499.00,0.11
