time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,46.64,4,
5,0.00,0.00,0.00,0.00,57.31,4,
7,0.00,0.00,0.00,0.00,62.26,4,
9,0.00,0.00,0.00,0.00,56.08,4,4.00
11,0.00,0.00,0.00,0.00,50.47,4,
13,0.00,0.00,0.00,0.00,41.57,1,
15,0.00,0.00,0.14,1.15,47.05,1,
17,0.00,0.00,0.21,2.52,51.11,1,
19,0.00,0.00,0.00,0.00,40.37,1,3.13
21,0.00,0.00,0.00,0.00,38.19,1,
23,0.62,2.47,0.03,0.35,40.46,1,
25,1.26,5.05,0.35,2.35,42.64,1,
27,1.26,5.02,0.36,4.35,45.20,1,
29,1.26,5.02,0.56,6.35,47.14,1,2.84
31,1.26,5.02,0.70,8.35,42.72,1,
33,1.56,5.02,0.99,10.35,35.00,3,
35,2.51,5.12,1.39,12.35,39.45,3,
37,1.23,4.49,1.92,14.35,38.54,3,
39,2.26,7.43,0.69,3.77,34.34,3,2.73
41,4.32,11.42,0.96,5.77,36.22,3,
43,4.28,11.36,1.46,7.77,33.52,4,
45,5.45,16.06,1.62,9.77,29.84,4,
47,5.86,17.70,2.18,11.77,25.96,4,
49,4.68,12.07,2.46,13.77,22.95,4,2.15
51,5.68,17.21,2.76,15.77,20.73,4,
53,5.66,17.14,3.05,17.77,20.48,2,
55,6.26,19.52,3.59,19.77,24.31,2,
57,7.23,23.41,4.17,21.77,30.58,2,
59,5.92,18.19,2.86,12.59,34.05,2,3.37
61,1.37,5.50,3.23,14.59,34.69,2,
63,1.37,5.50,3.19,16.59,37.73,3,
65,1.35,5.41,3.04,18.59,45.69,3,
67,1.17,4.67,3.38,20.59,44.68,3,
69,1.17,4.67,1.67,19.28,36.57,3,3.09
71,1.17,4.67,2.10,21.28,26.84,3,
73,1.88,4.67,2.28,23.28,17.88,1,
75,5.15,12.54,2.95,25.28,19.57,1,
77,8.92,26.63,3.61,27.28,27.39,1,
79,11.46,36.78,2.42,9.24,30.10,1,2.89
81,11.39,36.50,2.84,11.24,31.09,1,
83,3.57,5.25,2.59,13.24,30.39,3,
85,2.24,4.65,2.90,15.24,27.17,3,
87,2.37,5.18,3.42,17.24,25.02,3,
89,6.93,23.40,3.19,19.24,26.20,3,1.89
91,8.73,30.60,3.61,21.24,27.94,3,
93,9.55,33.89,3.85,23.24,28.28,4,
95,11.97,43.87,4.22,25.24,28.13,4,
97,12.20,48.80,4.72,27.24,25.33,4,
99,13.34,53.35,2.86,21.11,21.99,4,2.55
101,17.49,65.36,2.87,16.05,20.15,4,
103,20.48,76.45,3.06,16.26,20.61,1,
105,22.24,79.22,3.91,18.26,20.53,1,
107,24.01,79.21,4.39,20.26,20.61,1,
109,24.11,79.19,4.90,16.10,18.01,1,2.87
111,14.23,39.19,5.65,15.88,16.29,1,
113,4.40,12.22,6.58,17.88,16.97,4,
115,4.38,12.22,7.01,17.00,21.93,4,
117,4.64,12.22,8.28,19.00,23.38,4,
119,5.47,12.22,7.30,21.00,25.57,4,2.08
121,6.60,12.22,8.30,23.00,24.05,4,
123,8.69,17.53,9.30,25.00,22.68,1,
125,9.47,20.65,10.30,27.00,21.46,1,
127,10.63,22.93,11.34,29.00,19.32,1,
129,10.58,17.84,12.31,31.00,21.10,1,1.59
131,10.05,16.58,11.30,33.00,18.82,1,
133,10.33,17.71,11.77,35.00,13.98,2,
135,11.58,17.71,12.44,37.00,13.14,2,
137,12.84,17.66,13.94,39.00,16.19,2,
139,7.20,12.13,10.19,36.05,15.34,2,1.76
141,7.54,13.50,8.37,38.05,13.28,2,
143,8.76,18.37,7.86,40.05,14.97,1,
145,10.59,18.84,8.86,42.05,18.83,1,
147,11.99,24.49,9.86,44.05,21.46,1,
149,9.47,25.61,9.66,46.05,27.46,1,2.88
151,8.68,29.45,7.97,48.05,30.13,1,
153,4.17,11.42,7.03,50.05,26.29,3,
155,4.17,11.42,7.75,52.05,26.08,3,
157,6.75,17.79,8.59,54.05,24.49,3,
159,6.97,17.69,8.34,43.15,24.94,3,1.93
161,6.95,17.62,6.04,26.95,22.74,3,
163,8.71,17.62,6.26,28.95,21.44,4,
165,8.80,17.62,7.31,30.95,27.68,4,
167,8.23,17.62,8.47,32.95,28.50,4,
169,7.09,17.62,5.90,26.62,27.42,4,2.28
171,7.09,17.62,5.73,28.62,25.50,4,
173,7.80,20.44,6.38,30.62,27.92,1,
175,11.94,30.72,7.05,32.62,28.06,1,
177,13.30,36.08,7.72,34.62,26.48,1,
179,13.46,36.72,7.73,30.73,25.17,1,1.77
181,15.58,40.35,6.64,29.68,25.34,1,
183,17.72,43.12,6.10,22.07,21.28,2,
185,19.09,40.58,6.44,24.07,19.80,2,
187,14.72,28.69,7.94,26.07,19.51,2,
189,12.96,33.73,6.56,15.98,17.62,2,2.20
191,15.08,35.88,6.66,17.56,15.78,2,
193,10.98,23.48,7.48,19.56,14.73,1,
195,12.29,34.15,8.92,21.56,16.91,1,
197,13.44,37.03,10.42,23.56,17.76,1,
199,17.60,44.36,10.35,22.47,20.42,1,2.33
201,18.13,44.13,10.55,23.11,21.42,1,
203,18.12,44.11,11.94,25.11,20.98,4,
205,14.07,27.97,11.36,27.11,21.83,4,
207,7.20,18.06,12.53,29.11,18.03,4,
209,9.49,18.06,9.51,25.00,15.58,4,2.26
211,11.99,24.84,9.72,27.00,15.92,4,
213,13.54,24.57,9.82,29.00,18.79,3,
215,13.37,24.57,10.99,31.00,21.55,3,
217,12.87,24.57,12.15,33.00,17.21,3,
