time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.57,0
3,0.00,0.00,0.00,0.00,0.00,53.10,2
5,0.00,0.00,0.00,0.00,0.00,61.59,2
7,0.00,0.00,0.00,0.00,0.00,61.95,2
9,0.00,0.00,0.00,0.00,0.00,58.44,2
11,0.00,0.00,0.00,0.00,0.00,59.63,2
13,0.00,0.00,0.00,0.00,0.00,59.18,2
15,0.00,0.00,0.05,0.08,0.56,54.21,2
17,0.30,1.21,0.23,0.21,1.84,52.47,2
19,1.37,5.47,0.32,0.29,3.84,48.72,2
21,1.34,5.35,0.51,0.46,5.84,45.43,2
23,1.34,5.35,0.65,0.60,7.84,41.33,7
25,1.62,5.35,1.11,1.13,9.84,38.19,7
27,3.48,8.59,1.61,1.71,11.84,34.42,7
29,4.25,11.66,2.23,2.52,13.84,29.75,7
31,5.64,11.64,2.53,3.15,15.84,29.17,7
33,7.43,14.04,3.36,4.28,17.84,27.31,8
35,8.16,15.95,4.36,5.56,19.84,25.57,8
37,8.53,15.94,5.47,7.04,21.84,24.22,8
39,7.67,19.71,4.73,6.86,15.88,24.31,8
41,9.17,23.89,4.72,7.34,17.88,26.38,8
43,10.40,23.81,5.56,8.59,19.88,24.41,5
45,11.16,25.08,6.50,9.95,21.88,21.14,5
47,13.05,29.55,7.67,11.48,23.88,22.77,5
49,14.21,29.44,8.81,12.81,24.67,26.58,5
51,12.00,14.39,9.02,12.61,21.73,27.86,5
53,8.39,12.37,9.45,12.76,23.73,25.03,6
55,10.05,15.27,8.83,11.19,25.73,26.01,6
57,14.05,19.14,9.08,12.06,27.73,25.72,6
59,14.44,19.98,7.01,8.27,25.72,25.41,6
61,13.72,23.77,7.39,8.54,27.72,24.68,6
63,13.72,23.75,7.75,8.69,29.72,22.20,3
65,15.07,27.29,8.38,9.25,31.72,21.52,3
67,18.34,36.53,9.55,10.69,33.72,22.28,3
69,20.47,42.17,9.70,10.85,29.07,24.62,3
71,19.28,48.68,9.73,11.23,27.30,23.35,3
73,19.24,48.51,9.75,11.48,29.30,18.51,5
75,11.30,15.39,9.56,11.05,31.30,15.33,5
77,16.25,25.12,10.90,12.59,33.30,13.67,5
79,15.79,22.08,11.75,13.17,35.30,11.18,5
81,10.27,18.27,12.95,14.26,37.30,12.35,5
83,10.52,19.29,13.24,13.83,39.30,15.47,8
85,11.96,24.51,14.23,14.57,41.30,20.21,8
87,12.92,24.38,15.73,16.15,43.30,26.11,8
89,14.42,21.65,16.21,16.80,42.39,29.16,8
91,12.35,27.26,12.38,13.48,29.10,32.23,8
93,13.21,31.04,11.73,13.88,31.10,32.74,2
95,13.20,30.99,12.06,14.48,33.10,30.57,2
97,13.65,30.99,12.91,15.57,35.10,27.90,2
99,15.59,34.94,11.98,13.56,37.10,30.26,2
101,18.39,39.71,13.32,15.12,39.10,30.10,2
103,14.78,25.17,13.26,16.05,41.10,27.82,1
105,12.85,28.35,13.80,16.39,43.10,27.22,1
107,14.98,28.43,15.14,18.05,45.10,25.83,1
109,19.14,33.89,13.55,17.01,37.12,25.28,1
111,22.94,32.26,13.81,17.64,39.12,24.27,1
113,17.50,28.39,13.53,16.69,41.12,21.06,4
