time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
297,42.70,78.64,25.74,49.12,15.67,1.00,3
299,42.28,84.33,24.75,51.12,16.69,1.00,2
301,44.94,84.14,25.79,48.18,16.95,1.00,2
303,49.39,84.14,27.22,50.18,16.33,1.00,2
305,51.41,90.00,27.43,52.18,16.15,2.00,2
307,53.95,90.05,28.51,54.18,14.08,1.00,2
309,57.10,94.26,30.06,56.18,15.87,3.00,2
311,60.34,102.41,29.82,58.18,15.64,2.00,2
313,62.35,102.63,28.48,60.18,18.32,1.00,2
315,42.25,89.82,29.10,62.18,19.69,2.00,2
317,43.42,91.14,29.04,64.18,17.31,2.00,2
319,30.53,50.35,29.51,66.18,18.97,2.00,2
321,22.80,52.99,27.21,68.18,18.12,2.00,4
323,26.15,63.02,28.41,70.18,17.57,2.00,4
325,27.97,70.36,27.68,72.18,16.59,0.00,4
327,29.07,74.79,29.51,74.18,15.20,2.00,4
329,27.49,76.92,30.15,76.18,14.20,2.00,1
331,36.04,86.43,29.45,78.18,12.56,1.00,1
333,37.74,86.98,29.19,80.18,11.50,0.00,1
335,40.75,86.98,31.03,82.18,13.85,2.00,1
337,43.96,89.65,27.98,80.67,15.92,2.00,1
339,49.01,99.35,29.34,82.87,17.21,2.00,1
341,45.78,101.70,27.18,66.98,18.42,2.00,1
343,49.16,114.56,26.40,66.37,17.53,2.00,3
345,52.18,124.01,25.47,68.37,15.82,2.00,3
347,53.69,125.00,26.11,70.37,13.37,1.00,3
349,58.15,128.21,27.80,72.37,14.30,2.00,3
351,62.53,130.45,23.31,44.08,15.44,2.00,2
353,65.44,130.44,24.17,41.17,12.57,1.00,2
355,63.92,131.53,25.70,43.17,11.48,0.00,2
357,68.59,137.14,27.53,45.17,11.44,2.00,2
359,73.75,142.44,27.23,47.17,12.36,2.00,2
361,77.46,143.52,25.59,49.17,12.67,2.00,2
363,79.18,143.27,26.65,51.17,14.26,2.00,2
365,52.65,107.00,27.76,53.17,15.30,2.00,2
367,48.36,80.62,28.28,55.17,15.10,3.00,2
369,46.56,88.39,28.93,57.17,15.21,2.00,4
371,34.23,95.55,29.67,59.17,13.29,2.00,4
373,37.29,103.42,30.44,61.17,15.61,3.00,4
375,39.12,114.93,28.72,61.48,16.54,2.00,4
377,43.07,116.49,,,15.14,0.00,1
379,49.21,122.01,,,14.46,0.00,1
381,52.58,126.38,,,14.09,0.00,1
383,56.06,130.19,,,12.80,2.00,1
385,58.55,130.15,,,12.86,2.00,1
387,60.60,130.15,,,12.04,2.00,1
389,62.35,130.15,,,11.54,2.00,1
391,66.62,130.15,,,10.99,2.00,1
393,72.53,130.15,,,12.33,2.00,1
395,77.30,135.62,,,12.80,2.00,3
397,79.64,142.09,,,12.58,2.00,3
399,83.17,147.04,,,12.42,2.00,3
401,84.74,148.22,,,10.61,1.00,3
403,86.71,150.16,,,8.23,2.00,2
405,93.08,161.70,,,7.50,2.00,2
407,98.33,175.00,,,8.47,0.00,2
409,101.10,179.11,,,10.02,2.00,2
411,102.44,179.04,,,10.33,2.00,2
413,102.30,178.54,,,11.80,2.00,4
415,102.73,172.04,,,11.93,2.00,4
417,81.99,117.12,,,11.69,2.00,4
419,85.08,122.83,,,11.42,1.00,4
421,88.77,122.75,,,9.03,1.00,1
423,93.65,122.71,,,6.49,0.00,1
425,99.11,125.16,,,5.05,0.00,1
427,109.10,134.68,,,5.58,2.00,1
429,109.67,145.45,,,6.45,1.00,1
431,92.24,158.12,,,7.48,3.00,1
433,91.20,163.52,,,10.41,1.00,1
435,89.80,163.43,,,11.02,1.00,1
437,86.98,164.78,,,9.81,2.00,1
439,91.04,173.41,,,8.10,2.00,1
441,96.14,180.82,,,7.16,3.00,3
443,103.40,189.72,,,5.68,1.00,3
445,109.85,196.31,,,7.63,1.00,3
447,113.48,196.37,,,9.02,1.00,3
449,111.17,196.37,,,9.64,1.00,2
451,110.38,196.37,,,8.95,2.00,2
453,113.34,196.37,,,7.55,0.00,2
455,117.91,196.37,,,6.24,2.00,2
457,124.02,196.28,,,5.57,2.00,2
459,130.99,195.99,,,5.58,1.00,2
461,132.38,194.48,,,6.23,2.00,2
463,133.20,191.69,,,7.59,2.00,2
465,129.06,178.85,,,8.82,2.00,2
467,107.12,178.85,,,8.95,2.00,2
469,109.43,178.85,,,9.90,2.00,2
471,111.57,178.85,,,10.44,3.00,4
473,116.38,180.55,,,10.35,1.00,4
475,120.26,188.34,,,8.79,1.00,4
477,123.90,191.03,,,9.73,0.00,4
479,104.36,196.57,,,10.10,1.00,1
481,107.61,196.34,,,9.30,0.00,1
483,111.90,196.34,,,8.52,0.00,1
485,116.36,196.34,,,8.91,2.00,1
487,123.71,196.34,,,9.34,2.00,1
489,124.35,196.34,,,8.99,2.00,1
491,128.96,196.34,,,8.31,2.00,1
493,136.43,196.28,,,7.68,3.00,1
495,139.85,195.48,,,7.51,2.00,1
497,110.70,193.49,,,8.38,2.00,3
499,99.48,193.49,,,9.63,2.00,3
501,101.95,193.49,,,10.73,2.00,3
