time,value
13,0.03
17,0.03
21,0.03
25,0.02
29,0.02
33,0.03
37,0.01
41,0.00
45,0.02
49,0.02
53,0.05
57,0.05
61,0.03
65,0.04
69,0.02
73,0.03
77,0.03
81,0.02
85,0.08
89,0.05
93,0.06
97,0.05
101,0.11
105,0.11
109,0.14
113,0.14
117,0.09
121,0.26
125,0.26
129,0.19
133,0.22
137,0.16
141,0.23
145,0.24
149,0.23
153,0.14
157,0.24
161,0.14
165,0.17
169,0.25
173,0.33
177,0.58
181,0.14
185,0.25
189,0.22
193,0.13
197,0.28
201,0.67
205,0.32
209,0.30
213,0.16
217,0.45
221,0.17
225,0.30
229,0.15
233,0.29
237,0.21
241,0.75
245,0.70
249,0.31
253,0.30
257,0.53
261,0.59
265,0.27
269,0.65
273,0.41
277,0.43
281,0.32
285,0.60
289,0.40
293,0.41
297,0.41
301,0.36
305,0.25
309,0.33
313,0.46
317,0.58
321,0.22
325,0.48
329,0.36
333,0.41
337,0.27
341,0.46
345,0.35
349,0.30
353,0.68
357,0.44
361,0.47
365,0.28
369,0.64
373,0.25
377,0.51
381,0.43
385,0.77
389,0.25
393,0.41
397,0.67
401,0.38
405,0.60
409,0.42
413,0.43
417,0.26
421,0.30
425,0.35
429,0.29
433,0.40
437,0.16
441,0.34
445,0.28
449,0.44
453,0.53
457,0.34
461,0.21
465,0.45
469,0.59
473,0.31
477,0.42
481,0.33
485,0.49
489,0.24
493,0.36
497,0.44
501,0.49
505,0.27
509,0.28
513,0.23
517,0.43
521,0.19
525,0.50
529,0.50
533,0.53
537,0.30
541,0.21
545,0.25
549,0.35
553,0.37
557,0.45
561,0.30
565,0.36
569,0.15
573,0.26
577,0.54
581,0.25
585,0.13
589,0.41
593,0.37
597,0.27
601,0.30
605,0.41
609,0.30
613,0.29
617,0.49
621,0.30
625,0.37
629,0.36
633,0.50
637,0.21
641,0.50
645,0.23
649,0.47
653,0.85
657,0.48
661,0.36
665,0.32
669,0.37
673,0.42
677,0.45
681,0.26
685,0.36
689,0.48
693,0.42
697,0.46
701,0.30
705,0.46
709,0.39
713,0.69
717,0.70
721,0.43
725,0.62
729,0.54
733,0.98
737,0.64
741,0.32
745,0.50
749,0.47
753,0.30
757,0.47
761,0.57
765,0.56
769,0.49
773,0.60
777,0.61
781,0.92
785,0.29
789,0.56
793,0.41
797,0.27
801,0.34
805,0.50
809,0.40
813,0.43
817,0.60
821,0.56
825,0.54
829,0.35
833,0.40
837,0.53
841,0.37
845,0.54
849,0.55
853,0.25
857,0.47
861,0.36
865,0.58
869,0.17
873,0.39
877,0.17
881,0.39
885,0.51
889,0.37
893,0.62
897,0.25
901,0.53
905,0.52
909,0.43
913,0.35
917,0.30
921,0.29
925,0.24
929,0.41
933,0.44
937,0.28
941,0.40
945,0.61
949,0.38
953,0.58
957,0.31
961,0.17
965,0.30
969,0.50
973,0.37
977,0.42
981,0.16
985,0.37
989,0.31
993,0.35
997,0.38
