time,phase
1.0,3.0
3.0,3.0
5.0,5.0
7.0,5.0
9.0,5.0
11.0,5.0
13.0,2.0
15.0,2.0
17.0,2.0
19.0,2.0
21.0,7.0
23.0,7.0
25.0,7.0
27.0,7.0
29.0,7.0
31.0,7.0
33.0,5.0
35.0,5.0
37.0,5.0
39.0,5.0
41.0,5.0
43.0,5.0
45.0,4.0
47.0,4.0
49.0,4.0
51.0,4.0
53.0,4.0
55.0,4.0
57.0,4.0
59.0,2.0
61.0,2.0
63.0,2.0
65.0,2.0
67.0,2.0
69.0,3.0
71.0,3.0
73.0,3.0
75.0,3.0
77.0,3.0
79.0,3.0
81.0,1.0
83.0,1.0
85.0,1.0
87.0,1.0
89.0,1.0
91.0,1.0
93.0,1.0
95.0,1.0
97.0,8.0
99.0,8.0
101.0,8.0
103.0,8.0
105.0,8.0
107.0,8.0
109.0,8.0
111.0,8.0
113.0,6.0
115.0,6.0
117.0,6.0
119.0,6.0
121.0,6.0
123.0,6.0
125.0,7.0
127.0,7.0
129.0,7.0
131.0,7.0
133.0,7.0
135.0,7.0
137.0,5.0
139.0,5.0
141.0,5.0
143.0,5.0
145.0,5.0
147.0,5.0
149.0,2.0
151.0,2.0
153.0,2.0
155.0,2.0
157.0,7.0
159.0,7.0
161.0,7.0
163.0,7.0
165.0,7.0
167.0,7.0
169.0,7.0
171.0,7.0
173.0,6.0
175.0,6.0
177.0,6.0
179.0,6.0
181.0,6.0
183.0,6.0
185.0,2.0
187.0,2.0
189.0,2.0
191.0,2.0
193.0,5.0
195.0,5.0
197.0,5.0
199.0,5.0
201.0,5.0
203.0,5.0
205.0,8.0
207.0,8.0
209.0,8.0
211.0,8.0
213.0,8.0
215.0,8.0
217.0,7.0
219.0,7.0
221.0,7.0
223.0,7.0
225.0,7.0
227.0,7.0
229.0,6.0
231.0,6.0
233.0,6.0
235.0,6.0
237.0,6.0
239.0,6.0
241.0,6.0
243.0,8.0
245.0,8.0
247.0,8.0
249.0,8.0
251.0,7.0
253.0,7.0
255.0,7.0
257.0,7.0
259.0,7.0
261.0,7.0
263.0,7.0
265.0,1.0
267.0,1.0
269.0,1.0
271.0,1.0
273.0,5.0
275.0,5.0
277.0,5.0
279.0,5.0
281.0,4.0
283.0,4.0
285.0,4.0
287.0,4.0
289.0,4.0
291.0,4.0
293.0,2.0
295.0,2.0
297.0,2.0
299.0,2.0
301.0,2.0
303.0,2.0
305.0,2.0
307.0,2.0
309.0,2.0
311.0,2.0
313.0,1.0
315.0,1.0
317.0,1.0
319.0,1.0
321.0,1.0
323.0,1.0
325.0,5.0
327.0,5.0
329.0,5.0
331.0,5.0
333.0,3.0
335.0,3.0
337.0,3.0
339.0,3.0
341.0,3.0
343.0,3.0
345.0,4.0
347.0,4.0
349.0,4.0
351.0,4.0
353.0,4.0
355.0,4.0
357.0,4.0
359.0,4.0
361.0,3.0
363.0,3.0
365.0,3.0
367.0,3.0
369.0,7.0
371.0,7.0
373.0,7.0
375.0,7.0
377.0,7.0
379.0,7.0
381.0,2.0
383.0,2.0
385.0,2.0
387.0,2.0
389.0,2.0
391.0,2.0
393.0,1.0
395.0,1.0
397.0,1.0
399.0,1.0
401.0,1.0
403.0,1.0
405.0,1.0
407.0,1.0
409.0,4.0
411.0,4.0
413.0,4.0
415.0,4.0
417.0,4.0
419.0,4.0
421.0,4.0
423.0,4.0
425.0,3.0
427.0,3.0
429.0,3.0
431.0,3.0
433.0,3.0
435.0,3.0
437.0,5.0
439.0,5.0
441.0,5.0
443.0,5.0
445.0,2.0
447.0,2.0
449.0,2.0
451.0,2.0
453.0,2.0
455.0,2.0
457.0,2.0
459.0,2.0
461.0,2.0
463.0,6.0
465.0,6.0
467.0,6.0
469.0,6.0
471.0,5.0
473.0,5.0
475.0,5.0
477.0,5.0
479.0,5.0
481.0,1.0
483.0,1.0
485.0,1.0
487.0,1.0
489.0,4.0
491.0,4.0
493.0,4.0
495.0,4.0
497.0,4.0
499.0,4.0
