time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.88,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.57,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.49,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.91,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.68,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.19,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.53,0.00
15,0.00,0.00,0.00,0.00,0.00,0.55,0.10,0.22,0.28,0.55,40.36,1.00
17,0.00,2.61,1.30,2.61,0.00,0.00,2.10,0.70,0.90,2.10,35.28,0.00
19,0.00,5.38,2.69,5.38,0.47,0.00,4.10,1.52,1.83,4.10,40.56,1.00
21,0.00,5.35,2.68,5.35,0.00,0.00,6.10,2.03,2.62,6.10,41.60,0.00
23,0.00,5.35,2.68,5.35,0.00,0.00,8.10,2.70,3.47,8.10,35.15,0.00
25,0.00,8.10,4.05,8.10,0.00,0.24,10.10,3.45,4.43,10.10,34.05,1.00
27,0.00,10.39,5.20,10.39,0.00,0.00,12.10,4.03,5.19,12.10,36.89,0.00
29,0.00,10.37,5.18,10.37,0.00,0.00,14.10,4.70,6.04,14.10,34.22,0.00
31,0.00,10.37,5.18,10.37,0.00,0.00,16.10,5.37,6.90,16.10,25.25,0.00
33,0.00,12.08,6.04,12.08,0.00,0.00,18.10,6.03,7.76,18.10,16.71,0.00
35,0.00,16.65,8.33,16.65,0.00,0.37,20.10,6.82,8.77,20.10,8.03,0.00
37,5.98,16.56,11.27,16.56,0.00,2.37,22.10,8.16,10.49,22.10,3.19,0.00
39,9.59,16.56,13.07,16.56,0.00,4.37,24.10,9.49,12.20,24.10,7.62,0.00
41,9.55,21.44,15.50,21.44,0.00,6.37,26.10,10.82,13.92,26.10,14.62,0.00
43,9.55,23.67,16.61,23.67,0.00,8.37,28.10,12.16,15.63,28.10,20.47,0.00
45,9.55,23.66,16.61,23.66,0.00,10.37,30.10,13.49,17.34,30.10,26.58,0.00
47,5.97,23.66,14.82,23.66,0.00,12.37,32.10,14.82,19.06,32.10,33.43,2.00
49,0.00,21.00,10.50,21.00,0.00,14.47,25.03,13.17,16.93,25.03,38.11,2.00
51,0.00,0.00,0.00,0.00,0.00,0.00,17.99,6.00,7.71,17.99,42.81,1.00
53,0.00,0.00,0.00,0.00,0.00,0.00,13.75,4.58,5.89,13.75,41.06,1.00
55,0.00,0.59,0.29,0.59,1.37,0.00,3.23,1.53,1.58,3.23,41.89,1.00
57,0.00,5.29,2.64,5.29,0.00,0.00,5.23,1.74,2.24,5.23,39.90,0.00
59,0.00,5.15,2.57,5.15,0.00,0.00,7.23,2.41,3.10,7.23,41.64,0.00
61,0.00,10.88,5.44,10.88,0.00,0.00,9.23,3.08,3.96,9.23,38.79,0.00
63,0.00,11.26,5.63,11.26,0.00,0.00,11.23,3.74,4.81,11.23,35.55,0.00
65,0.00,11.26,5.63,11.26,0.00,0.44,13.23,4.56,5.86,13.23,36.40,0.00
67,0.00,11.26,5.63,11.26,0.00,2.44,15.23,5.89,7.57,15.23,35.75,1.00
69,0.00,11.26,5.63,11.26,1.70,0.00,17.23,6.31,7.63,17.23,33.18,1.00
