time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.80
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.05
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.10
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.40
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.35
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.90
27,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.05,0.08,0.14,13.45
29,1.42,0.00,0.71,1.42,2.14,0.00,0.00,0.71,1.28,2.14,2.25
31,9.45,0.00,4.72,9.45,4.14,0.00,0.00,1.38,2.48,4.14,19.80
33,11.31,0.00,5.66,11.31,6.14,0.00,0.00,2.05,3.68,6.14,30.12
35,11.30,0.00,5.65,11.30,8.14,0.00,0.00,2.71,4.88,8.14,31.93
37,11.30,0.00,5.65,11.30,10.14,0.00,0.00,3.38,6.08,10.14,31.75
39,11.30,0.00,5.65,11.30,12.14,0.00,0.00,4.05,7.28,12.14,27.15
41,11.30,0.00,5.65,11.30,14.14,0.00,0.00,4.71,8.48,14.14,29.04
43,11.30,0.00,5.65,11.30,16.14,0.00,0.00,5.38,9.68,16.14,22.76
45,13.15,0.00,6.57,13.15,18.14,0.00,0.00,6.05,10.88,18.14,27.61
47,18.06,0.00,9.03,18.06,20.14,0.00,0.00,6.71,12.08,20.14,26.41
49,17.95,3.22,10.59,17.95,22.14,0.00,1.53,7.89,13.59,22.14,23.01
51,17.95,4.28,11.12,17.95,24.14,0.00,3.53,9.22,15.19,24.14,19.39
53,17.95,4.28,11.11,17.95,26.14,0.00,5.53,10.56,16.79,26.14,13.91
55,20.59,4.28,12.43,20.59,28.14,0.94,7.53,12.20,18.58,28.14,9.91
57,24.05,4.28,14.16,24.05,30.14,2.94,9.53,14.20,20.58,30.14,4.89
59,29.42,4.28,16.85,29.42,32.14,4.94,11.53,16.20,22.58,32.14,8.00
61,30.47,4.66,17.57,30.47,34.14,6.94,13.53,18.20,24.58,34.14,7.85
63,30.47,11.28,20.88,30.47,36.14,8.94,15.53,20.20,26.58,36.14,13.04
65,30.47,11.08,20.78,30.47,38.14,10.94,17.53,22.20,28.58,38.14,17.36
67,30.47,11.08,20.78,30.47,40.14,12.94,19.53,24.20,30.58,40.14,17.80
69,30.47,11.08,20.78,30.47,39.23,14.94,21.53,25.23,30.83,39.23,18.12
71,30.47,11.08,20.77,30.47,41.23,16.94,23.53,27.23,32.83,41.23,21.02
