time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.29,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.86,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.06,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.85,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.49,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.85,0.00
17,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.15,0.19,0.44,43.23,0.00
19,0.00,0.00,0.00,0.00,2.44,0.00,0.00,0.81,1.05,2.44,28.77,0.00
21,2.18,0.00,1.09,2.18,4.44,0.00,0.48,1.64,1.97,4.44,13.16,0.00
23,5.11,4.18,4.65,5.11,6.44,0.82,2.48,3.25,3.46,6.44,3.67,0.00
25,15.42,5.19,10.31,15.42,8.44,2.82,4.48,5.25,5.46,8.44,0.39,0.00
27,22.22,5.19,13.70,22.22,10.44,4.82,6.48,7.25,7.46,10.44,9.36,1.00
29,22.59,5.19,13.89,22.59,5.84,6.82,8.48,7.05,6.63,8.48,22.17,0.00
31,21.74,5.19,13.46,21.74,7.84,8.82,10.48,9.05,8.63,10.48,26.01,1.00
33,17.07,5.19,11.13,17.07,8.70,10.82,12.48,10.67,10.15,12.48,25.86,0.00
35,12.19,5.19,8.69,12.19,10.70,12.82,14.48,12.67,12.15,14.48,24.28,0.00
37,10.81,5.19,8.00,10.81,12.70,14.82,16.48,14.67,14.15,16.48,19.81,0.00
39,10.78,5.19,7.98,10.78,14.70,16.82,18.48,16.67,16.15,18.48,11.77,0.00
41,10.78,5.19,7.98,10.78,16.70,18.82,20.48,18.67,18.15,20.48,18.97,0.00
43,8.80,5.19,6.99,8.80,18.70,20.82,22.48,20.67,20.15,22.48,16.93,1.00
45,0.00,8.01,4.01,8.01,20.70,5.03,24.48,16.74,14.53,24.48,25.54,1.00
47,0.00,11.77,5.89,11.77,0.00,7.03,26.48,11.17,6.80,26.48,27.57,1.00
49,0.00,11.73,5.87,11.73,0.00,0.00,28.48,9.49,4.07,28.48,30.32,0.00
