time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,46.50
7,0.00,0.00,0.00,0.00,0.00,55.90
9,0.00,0.00,0.00,0.00,0.00,61.10
11,0.00,0.00,0.00,0.00,0.00,55.55
13,0.00,0.00,0.00,0.00,0.00,58.20
15,0.00,0.00,0.00,0.00,0.00,53.93
17,0.00,0.00,0.00,0.00,0.00,51.57
19,0.00,0.00,0.00,0.00,0.69,61.50
21,0.00,0.00,0.00,0.00,0.00,56.50
23,0.00,0.00,0.00,0.00,0.00,50.17
25,0.00,0.00,0.00,0.00,0.00,39.27
27,0.82,0.00,0.00,1.11,0.00,29.63
29,4.72,0.00,0.00,3.11,0.00,32.30
31,0.00,2.86,0.00,5.11,1.95,25.75
33,0.00,5.27,0.00,0.00,3.95,19.75
35,0.00,5.24,0.00,0.00,5.95,22.67
37,0.00,5.24,0.67,0.00,7.95,20.37
39,0.96,5.24,2.67,0.00,9.95,33.15
41,0.00,5.24,0.00,0.00,11.95,33.30
43,0.00,5.24,0.00,0.00,13.95,35.57
45,0.00,5.24,0.00,0.00,15.95,31.83
47,0.00,5.24,0.00,0.00,17.95,24.83
49,0.00,5.24,0.00,1.15,19.95,20.57
51,8.55,5.24,0.00,3.15,21.95,19.83
53,9.76,5.24,0.00,5.15,23.95,15.37
55,9.76,5.24,0.00,7.15,25.95,19.75
57,9.76,5.24,0.00,9.15,27.95,17.77
59,9.76,7.62,0.00,11.15,29.95,25.68
61,9.76,12.60,0.00,13.15,31.95,27.34
63,8.98,12.52,0.00,15.15,33.95,23.84
65,5.73,12.52,0.00,17.15,35.95,23.70
67,4.67,12.52,0.00,19.15,37.95,23.33
69,4.65,13.23,0.00,21.15,39.95,23.00
71,4.65,18.89,0.00,23.15,41.95,25.60
73,4.65,8.03,0.00,25.15,14.85,28.76
75,4.65,0.00,0.00,27.15,6.98,28.43
77,4.65,0.00,0.00,29.15,5.45,20.67
79,4.65,0.00,0.00,31.15,0.00,14.70
81,8.51,0.00,0.79,33.15,0.26,17.05
83,11.21,0.00,2.79,35.15,2.26,24.54
85,11.19,4.28,4.79,37.15,4.26,25.44
87,11.19,5.41,6.79,39.15,6.26,25.42
89,11.19,5.41,8.79,41.15,8.26,24.42
91,11.19,5.41,10.79,43.15,10.26,23.30
93,11.19,5.41,12.79,45.15,12.26,17.13
95,11.19,5.41,14.79,47.15,14.26,11.77
97,12.43,10.35,16.79,49.15,16.26,16.51
99,16.84,11.26,18.79,51.15,18.26,15.37
101,16.73,11.26,20.79,53.15,20.26,12.37
103,16.73,11.26,22.79,55.15,22.26,20.40
105,18.08,11.26,24.79,57.15,24.26,19.48
107,22.94,11.26,26.79,59.15,26.26,16.93
109,22.83,11.26,28.79,61.15,28.26,18.40
111,22.83,12.34,30.79,63.15,30.26,15.83
113,22.83,17.89,32.79,65.15,32.26,23.02
115,22.83,17.71,34.79,67.15,34.26,25.48
117,19.09,5.05,36.79,21.51,22.02,34.39
119,0.00,0.00,0.00,23.51,8.14,41.76
121,0.00,0.00,0.00,16.53,4.66,49.94
123,0.00,0.00,0.00,0.00,5.36,52.30
125,0.00,0.00,0.00,0.00,0.38,52.28
127,0.00,0.00,0.00,0.00,2.38,48.95
129,0.00,0.00,1.88,1.54,0.00,39.83
131,2.99,0.00,0.12,3.54,0.00,24.57
133,7.81,0.00,2.12,5.54,0.00,19.46
135,12.53,0.00,4.12,7.54,0.00,21.08
137,12.46,3.60,6.12,9.54,1.53,23.86
139,12.46,0.00,8.12,11.54,3.53,26.68
141,12.46,0.00,10.12,13.54,5.87,25.55
143,12.46,0.00,12.12,15.54,0.00,32.12
145,12.46,0.00,14.12,17.54,0.00,35.68
147,9.68,0.00,16.12,19.54,0.00,33.02
149,0.00,0.00,18.12,0.00,0.68,36.18
151,0.00,5.55,1.56,0.00,2.68,42.32
153,0.00,5.29,0.00,0.00,4.68,41.46
