time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,60.00,0.00,4,
5,0.00,0.00,0.00,0.00,45.91,0.00,4,
7,0.00,0.00,0.00,0.00,50.64,0.00,4,
9,0.00,0.00,0.00,0.00,55.82,0.00,4,4.00
11,0.00,0.00,0.00,0.00,61.40,0.00,4,
13,0.00,0.00,0.00,0.00,57.72,0.00,1,
15,0.00,0.00,0.00,0.00,57.50,0.00,1,
17,0.00,0.00,0.00,0.00,57.07,0.00,1,
19,0.00,0.00,0.03,0.41,56.26,0.00,1,4.00
21,0.00,0.00,0.24,2.41,57.78,2.00,1,
23,0.00,0.00,0.08,0.95,57.27,1.00,1,
25,0.00,0.00,0.00,0.00,55.61,0.00,1,
27,0.00,0.00,0.10,1.16,49.68,0.00,1,
29,0.91,3.64,0.29,3.16,44.08,1.00,1,2.99
31,1.22,4.86,0.54,5.16,36.53,1.00,1,
33,1.26,5.04,0.87,7.16,32.09,1.00,1,
35,1.79,7.16,1.36,9.16,30.84,2.00,1,
37,2.74,10.94,1.68,11.16,29.99,0.00,1,
39,3.74,10.88,2.39,13.16,32.18,1.00,1,2.66
41,4.09,10.88,2.96,15.16,31.72,0.00,1,
43,4.09,10.88,3.74,17.16,28.37,2.00,2,
45,4.09,10.88,4.29,19.16,34.35,0.00,2,
47,3.33,7.84,4.96,21.16,35.86,1.00,2,
49,2.56,5.47,3.70,18.83,36.38,1.00,2,2.47
51,2.56,5.47,3.28,20.83,36.79,1.00,2,
53,3.02,5.47,3.61,22.83,34.81,0.00,2,
55,3.96,5.61,4.39,24.83,34.43,1.00,2,
57,3.94,5.53,4.99,26.83,35.60,1.00,2,
59,3.94,5.53,5.61,28.83,37.28,0.00,2,1.83
61,4.85,9.17,6.43,30.83,33.62,1.00,2,
63,6.95,12.40,7.21,32.83,32.90,1.00,1,
65,6.93,12.37,8.04,34.83,32.20,2.00,1,
67,5.53,10.17,7.98,36.83,36.49,1.00,1,
69,2.91,6.86,7.37,38.83,39.82,2.00,1,3.06
71,4.15,11.82,6.69,40.83,40.24,2.00,1,
73,4.12,11.71,6.94,42.83,37.81,1.00,3,
75,4.12,11.71,7.21,44.83,37.14,1.00,3,
77,3.94,9.62,7.73,46.83,34.29,1.00,3,
79,2.78,5.61,5.96,48.83,32.62,1.00,3,2.10
81,3.01,6.60,5.94,50.83,26.80,2.00,3,
83,6.28,14.45,6.44,52.83,27.16,0.00,2,
85,7.39,18.00,7.28,54.83,29.56,1.00,2,
87,7.19,17.91,7.78,56.83,28.99,2.00,2,
89,4.50,12.04,7.07,58.83,26.95,1.00,2,2.50
91,4.20,12.04,7.90,60.83,24.00,2.00,2,
93,6.16,19.86,7.89,62.83,23.79,1.00,1,
95,7.29,24.37,8.23,64.83,26.56,0.00,1,
97,7.27,24.32,9.03,66.83,24.81,1.00,1,
99,8.70,24.09,8.98,68.83,24.44,1.00,1,2.28
101,5.53,6.85,8.68,70.83,25.20,1.00,1,
103,6.84,12.20,9.46,72.83,21.52,1.00,3,
105,6.79,12.08,9.12,74.83,25.07,0.00,3,
107,4.72,8.77,10.01,76.83,20.56,3.00,3,
109,2.47,5.09,8.56,78.83,19.08,1.00,3,2.19
111,2.83,5.09,8.62,80.83,22.06,0.00,3,
113,3.38,5.09,9.45,82.83,20.02,1.00,4,
115,3.65,5.29,9.72,84.83,31.74,0.00,4,
117,3.76,9.74,10.39,86.83,37.90,2.00,4,
119,4.19,11.49,1.96,14.07,42.63,0.00,4,2.10
121,4.19,11.49,2.29,16.07,41.57,0.00,4,
123,4.19,11.49,2.67,18.07,38.56,0.00,1,
125,5.01,15.11,3.17,20.07,40.67,0.00,1,
127,5.79,23.18,3.67,22.07,37.91,1.00,1,
129,5.87,23.48,2.67,24.07,32.76,3.00,1,2.37
131,5.87,23.48,3.00,26.07,27.43,2.00,1,
133,5.87,23.48,3.36,28.07,21.63,0.00,2,
135,7.48,23.48,4.06,30.07,19.78,0.00,2,
137,8.48,23.48,4.89,32.07,23.00,1.00,2,
139,7.91,20.85,5.03,24.69,29.43,1.00,2,2.25
141,2.70,5.53,5.19,18.51,34.04,2.00,2,
143,2.70,5.53,4.45,18.32,36.03,1.00,1,
145,2.62,5.53,3.67,13.57,40.96,1.00,1,
147,2.50,5.53,3.20,14.17,42.11,1.00,1,
149,2.50,5.53,2.67,16.17,39.45,1.00,1,2.67
151,2.50,5.53,2.84,18.17,37.20,1.00,1,
153,3.29,5.53,3.29,20.17,34.04,1.00,4,
155,4.83,9.38,3.91,22.17,34.20,0.00,4,
157,5.85,18.70,4.63,24.17,32.25,2.00,4,
159,5.74,18.48,3.21,21.01,27.99,1.00,4,2.08
161,6.42,21.18,3.56,23.01,20.09,0.00,4,
163,8.71,30.37,4.12,25.01,15.41,0.00,2,
165,9.24,32.49,4.79,27.01,16.82,1.00,2,
167,9.46,32.48,5.36,29.01,23.55,1.00,2,
169,15.65,52.74,5.98,31.01,27.89,1.00,2,2.54
171,16.93,57.99,5.48,33.01,30.52,1.00,2,
173,18.56,57.94,5.73,35.01,33.01,1.00,2,
175,15.97,47.87,6.46,37.01,27.35,1.00,2,
