time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,49.30
7,0.00,0.00,0.00,0.00,0.00,57.00
9,0.00,0.00,0.00,0.00,0.00,59.35
11,0.00,0.00,0.00,0.00,0.00,60.80
13,0.00,0.00,0.00,0.00,0.00,57.17
15,0.00,0.00,0.00,0.00,0.00,54.45
17,0.00,0.00,0.41,0.00,0.00,51.32
19,0.00,0.00,2.41,0.00,0.00,51.70
21,0.00,0.00,0.00,0.08,0.00,56.67
23,0.00,0.00,0.00,2.08,0.00,54.42
25,0.00,0.00,0.00,0.00,0.00,54.40
27,0.00,0.00,0.00,1.33,0.00,46.00
29,0.00,0.00,0.00,0.06,0.00,42.50
31,0.00,0.00,0.93,2.06,0.00,53.95
33,0.00,0.00,0.00,0.00,0.00,52.35
35,0.00,0.00,0.00,0.00,0.00,46.05
37,0.00,0.00,0.36,0.00,0.00,57.10
39,0.00,0.00,2.36,0.00,0.00,60.45
41,0.00,0.00,0.00,0.00,0.00,56.50
43,0.00,0.00,0.00,0.00,0.00,46.10
45,0.00,0.00,0.00,0.15,0.00,40.30
47,1.85,0.00,0.00,2.15,0.00,40.95
49,5.61,0.00,0.00,4.15,0.00,36.58
51,5.53,0.00,0.00,6.15,0.00,32.73
53,6.98,0.00,0.85,8.15,0.00,36.50
55,11.39,0.00,2.85,10.15,0.00,34.87
57,0.49,0.00,4.85,0.00,0.00,45.95
59,0.00,0.00,1.34,0.00,0.00,39.48
61,0.27,0.00,3.34,1.72,0.00,31.75
63,8.99,0.00,5.34,3.72,0.00,30.62
65,10.84,0.00,7.34,5.72,0.00,27.80
67,10.84,0.00,9.34,7.72,0.00,17.77
69,10.84,0.00,11.34,9.72,0.00,16.96
71,10.84,0.00,13.34,11.72,0.91,13.30
73,14.67,4.50,15.34,13.72,2.91,17.98
75,16.81,4.74,4.32,15.72,4.91,27.00
77,4.80,4.74,6.32,17.72,6.91,28.05
79,0.00,4.74,8.32,0.00,8.91,29.37
81,0.00,4.74,0.00,0.00,10.91,23.67
83,0.00,4.74,0.00,0.00,12.91,19.97
85,0.00,10.74,0.00,0.00,14.91,31.45
87,0.00,9.00,0.00,0.00,16.91,52.10
89,0.00,0.00,0.00,0.00,6.77,40.00
91,0.00,0.00,0.00,0.00,0.00,22.60
93,0.00,0.00,0.68,0.00,0.00,6.30
95,1.46,0.00,2.68,0.00,0.00,60.00
97,0.00,0.00,4.68,0.00,0.00,49.05
99,0.00,0.00,0.00,0.00,0.00,56.57
101,0.00,0.00,0.00,0.00,0.00,60.33
103,0.00,0.00,0.00,0.00,0.00,60.28
105,0.00,0.00,0.00,0.00,0.00,57.75
107,0.00,0.00,0.00,0.00,0.00,45.00
109,0.00,0.00,0.00,0.00,0.00,35.54
111,0.00,0.00,0.00,1.59,0.00,36.72
113,0.00,0.00,0.00,3.59,0.00,37.10
115,0.00,0.00,0.04,3.59,0.00,56.50
117,0.00,0.00,2.04,0.00,0.00,59.30
119,0.00,0.00,0.00,0.00,0.00,47.75
121,0.00,0.00,0.00,0.00,0.00,41.90
123,0.00,0.00,0.00,0.46,0.00,36.15
125,1.13,0.00,0.00,2.46,0.00,32.55
127,5.10,0.00,0.00,4.46,0.00,38.57
129,4.98,0.00,0.00,6.46,0.00,35.13
131,4.98,0.00,0.00,8.46,0.00,36.62
133,4.98,0.00,1.22,10.46,0.00,33.60
135,7.58,0.00,3.22,12.46,0.00,28.25
137,11.84,0.00,5.22,14.46,0.00,21.35
139,11.77,0.00,7.22,16.46,0.00,19.62
141,14.36,0.00,9.22,18.46,0.00,25.16
143,18.67,0.00,11.22,20.46,0.00,26.10
145,9.00,0.00,13.22,6.10,0.00,31.22
147,0.00,0.00,3.14,8.10,0.00,35.73
149,0.00,0.00,5.14,0.00,0.00,44.30
151,0.00,0.00,0.00,0.00,0.00,53.52
153,0.00,0.00,1.79,0.00,0.00,50.12
