time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,44.35,1
5,0.00,0.00,0.00,0.00,53.20,1
7,0.00,0.00,0.00,0.00,61.15,1
9,0.00,0.00,0.00,0.00,64.20,6
11,0.00,0.00,0.00,0.00,57.20,6
13,0.00,0.00,0.00,0.00,55.40,6
15,0.00,0.00,0.00,0.00,50.36,6
17,0.00,0.00,0.04,0.53,49.01,7
19,0.51,2.03,0.30,2.53,50.99,7
21,1.31,5.24,0.35,4.53,52.84,7
23,0.00,0.00,0.50,6.53,50.60,7
25,0.00,0.00,0.05,0.29,47.36,5
27,0.92,2.71,0.41,2.19,45.54,5
29,1.39,5.55,0.84,4.19,43.26,5
31,1.38,5.51,1.21,6.19,40.37,5
33,2.83,11.30,1.97,8.19,34.63,6
35,2.91,11.64,2.33,10.19,30.97,6
37,3.98,11.64,3.01,12.19,29.43,6
39,6.90,18.29,3.73,14.19,31.62,6
41,4.61,7.87,4.03,11.03,30.60,6
43,4.22,11.77,2.19,8.82,27.32,6
45,4.35,11.60,1.88,10.82,30.48,3
47,5.77,11.60,2.09,12.82,29.83,3
49,6.06,11.60,2.35,14.82,32.77,3
51,6.54,11.60,2.94,16.82,36.22,3
53,5.65,11.60,2.89,18.82,34.72,4
55,5.61,11.60,3.05,20.82,35.54,4
57,6.39,11.60,3.54,22.82,43.19,4
59,4.54,9.73,3.63,24.82,44.56,4
61,0.88,3.54,3.69,20.44,45.65,3
63,1.09,4.38,1.20,4.82,45.84,3
65,1.38,3.90,1.22,6.82,50.62,3
67,0.98,3.92,1.35,8.82,49.80,3
69,1.42,5.67,0.34,4.77,46.92,3
71,1.41,5.66,0.47,6.77,42.82,3
73,3.00,5.66,1.35,8.77,39.92,6
75,6.23,9.97,1.86,10.77,36.00,6
77,8.31,13.41,2.86,12.77,34.44,6
79,11.25,17.31,3.26,14.77,31.98,6
81,7.89,16.01,4.40,16.77,30.01,5
83,7.45,18.81,5.49,18.77,25.07,5
85,10.56,26.36,6.13,20.77,22.87,5
87,13.45,30.55,7.00,22.77,20.68,5
89,14.89,30.47,8.26,24.77,21.86,6
91,11.88,23.35,8.52,26.77,20.25,6
93,9.97,29.10,9.02,28.77,17.34,6
95,12.92,29.83,10.11,30.77,18.70,6
97,16.46,29.83,9.28,32.77,24.52,6
99,13.47,17.55,9.54,34.77,27.34,6
101,10.45,17.52,9.53,36.77,29.42,6
103,10.40,17.31,10.50,38.77,29.13,6
105,11.03,17.31,9.97,40.77,29.11,3
107,12.07,19.31,9.92,42.77,26.90,3
109,12.54,21.20,10.57,44.77,27.77,3
111,13.08,26.52,11.32,46.77,24.79,3
113,14.82,32.49,11.46,48.77,24.19,3
115,12.38,22.07,8.90,50.77,24.33,3
117,8.87,17.31,8.90,52.77,19.90,2
119,13.65,21.31,9.77,54.77,18.40,2
121,17.09,33.35,10.56,56.77,15.95,2
123,19.67,38.11,11.93,58.77,17.04,2
125,22.89,44.67,12.14,60.77,15.25,2
127,24.29,50.39,12.95,62.77,14.14,2
129,25.22,50.13,14.11,64.77,13.62,2
131,15.70,23.82,15.62,66.77,13.17,2
133,14.71,23.82,16.82,68.77,14.68,5
135,15.95,23.82,17.65,70.77,13.28,5
137,16.95,27.92,19.05,72.77,17.62,5
139,18.82,29.34,20.45,74.77,22.32,5
141,18.91,29.33,19.90,76.77,23.75,6
143,15.17,23.48,19.37,78.77,24.55,6
145,12.27,23.48,18.99,80.77,24.65,6
147,14.74,23.48,17.70,82.77,25.44,6
149,12.15,23.48,14.25,84.77,27.90,6
151,10.39,23.48,13.86,86.77,27.07,6
153,11.32,23.48,10.54,88.77,25.75,7
155,11.55,23.48,11.35,90.77,24.38,7
157,13.82,30.01,11.08,92.77,24.93,7
159,15.81,30.07,12.01,94.77,26.83,7
161,16.25,30.07,10.15,86.76,28.84,8
163,11.18,30.07,10.86,88.76,27.80,8
165,12.10,30.07,10.95,90.76,27.78,8
167,12.52,30.07,11.38,92.76,27.41,8
169,13.66,30.07,10.90,75.61,25.09,5
171,12.28,18.99,10.71,73.49,23.12,5
173,11.11,25.03,9.74,44.93,19.81,5
175,13.65,24.87,11.29,46.93,18.43,5
177,14.87,24.57,10.95,48.93,17.43,4
179,10.42,18.27,11.35,50.93,18.97,4
181,11.56,18.27,10.35,52.93,18.75,4
183,13.47,23.77,11.88,54.93,20.42,4
185,11.56,24.46,10.87,30.19,20.96,3
187,14.12,24.46,9.50,20.89,21.77,3
189,16.40,30.43,6.97,22.89,26.64,3
191,16.22,30.82,7.81,24.89,29.18,3
193,11.07,30.81,7.79,26.89,33.19,6
