time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,43.05,1
7,0.00,0.00,0.00,0.00,52.37,1
9,0.00,0.00,0.00,0.00,56.95,1
11,0.00,0.00,0.00,0.00,56.80,1
13,0.00,0.00,0.00,0.00,58.29,1
15,0.00,0.00,0.09,1.06,57.13,1
17,0.00,0.00,0.00,0.00,53.44,1
19,0.00,0.00,0.02,0.22,45.32,1
21,0.00,0.00,0.03,0.35,40.98,1
23,0.00,0.00,0.06,0.73,39.44,3
25,1.17,4.67,0.30,2.73,34.01,3
27,1.35,5.39,0.59,4.73,37.96,3
29,3.55,14.21,1.03,6.73,36.18,3
31,4.41,17.65,0.80,6.36,30.11,3
33,4.41,17.63,1.21,8.36,23.21,3
35,5.08,20.31,1.55,10.36,15.28,3
37,8.38,29.73,2.13,12.36,15.53,3
39,9.74,29.45,2.80,14.36,15.23,2
41,11.10,32.58,3.46,16.36,10.65,2
43,13.12,40.70,3.55,18.36,11.61,2
45,13.49,45.58,4.07,20.36,12.07,2
47,12.67,50.67,4.52,22.36,12.10,2
49,13.75,55.01,4.15,24.36,13.84,2
51,15.03,60.13,4.65,26.36,11.67,4
53,16.24,64.98,5.15,28.36,8.42,4
55,17.44,69.77,5.65,30.36,8.95,4
57,19.97,79.89,6.15,32.36,8.60,4
59,21.70,86.80,6.65,34.36,12.35,1
61,21.90,87.58,7.20,36.36,11.51,1
63,22.34,87.58,7.87,38.36,9.33,1
65,23.58,89.72,8.53,40.36,9.97,1
67,26.60,100.05,8.68,39.21,10.79,1
69,27.69,100.75,9.47,40.66,15.55,1
71,27.83,100.75,9.66,38.46,16.78,1
73,29.11,100.75,10.26,36.74,16.99,1
75,30.72,107.33,10.28,37.66,15.13,1
77,34.24,121.40,10.48,33.23,14.18,1
79,37.27,133.52,9.86,34.18,16.06,1
81,40.47,146.35,10.46,36.18,16.43,1
83,41.86,151.88,10.59,38.18,18.41,1
85,44.13,160.96,11.49,40.18,19.37,3
87,44.38,161.98,12.17,42.18,16.54,3
89,44.31,161.70,13.17,44.18,15.32,3
91,44.84,161.70,14.32,46.18,13.49,3
93,46.85,161.70,14.76,39.13,12.61,3
95,47.79,161.68,14.82,34.64,10.20,3
97,50.17,161.00,15.27,36.64,8.91,3
99,33.38,93.47,16.94,38.64,9.11,3
101,21.54,46.11,18.60,40.64,8.68,3
103,24.29,53.83,20.44,42.64,8.29,3
105,26.45,58.93,22.27,44.64,10.89,2
107,28.83,68.49,24.10,46.64,9.77,2
109,30.32,74.44,25.94,48.64,9.44,2
111,32.24,85.43,27.77,50.64,9.95,2
113,34.97,98.56,24.90,52.34,11.56,2
115,33.12,110.33,23.12,54.34,10.58,4
117,36.37,123.35,22.15,56.34,9.63,4
119,40.55,135.03,23.48,58.34,9.99,4
121,41.68,144.54,24.81,60.34,8.09,4
123,40.98,151.83,16.53,62.32,7.16,1
125,44.94,157.56,17.74,64.32,5.23,1
127,48.18,157.62,19.08,66.32,4.51,1
129,47.99,157.62,20.47,68.32,4.97,1
131,49.22,157.62,18.92,63.69,6.68,1
133,49.19,157.62,19.17,57.43,8.30,1
135,49.19,157.62,19.76,54.06,9.04,1
137,49.19,157.62,20.82,56.06,9.77,1
139,49.19,157.62,22.01,56.32,8.57,1
141,49.19,157.62,22.88,57.16,8.36,1
143,50.05,157.62,19.14,59.16,6.82,1
145,53.22,157.62,19.67,60.23,8.96,1
147,53.90,157.62,20.67,62.23,10.43,1
149,53.88,157.55,21.26,64.23,11.13,1
151,53.74,157.03,20.70,66.23,13.95,1
153,53.49,156.03,21.70,68.23,14.20,3
155,53.43,155.78,22.45,70.23,11.64,3
157,53.65,153.75,23.42,72.23,12.78,3
159,24.67,52.13,24.25,74.23,14.53,3
161,23.39,57.23,21.72,73.00,12.86,3
163,23.26,60.27,22.46,73.87,11.18,3
