time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,8,
5,0.00,0.00,0.00,0.00,60.00,8,
7,0.00,0.00,0.00,0.00,60.00,8,
9,0.00,0.00,0.00,0.00,60.00,8,1.00
11,0.00,0.00,0.00,0.00,60.00,8,
13,0.00,0.00,0.00,0.00,63.41,2,
15,0.00,0.00,0.00,0.00,60.75,2,
17,0.00,0.00,0.00,0.00,60.73,2,
19,0.00,0.00,0.00,0.00,60.56,2,1.87
21,0.00,0.00,0.00,0.00,55.92,2,
23,0.00,0.00,0.00,0.00,47.30,8,
25,0.00,0.00,0.03,0.31,42.02,8,
27,0.85,3.42,0.34,2.31,35.14,8,
29,1.13,4.52,0.36,4.31,30.83,8,1.99
31,1.80,7.18,0.53,6.31,27.93,8,
33,2.67,10.69,0.70,8.31,25.87,5,
35,2.66,10.64,1.05,10.31,44.82,5,
37,1.77,7.10,1.37,12.31,42.43,5,
39,0.00,0.00,0.84,10.01,36.96,5,2.96
41,0.08,0.32,0.17,2.05,29.09,5,
43,2.28,5.81,0.45,4.05,34.33,3,
45,2.67,5.60,0.84,6.05,34.58,3,
47,2.67,5.60,1.11,8.05,35.52,3,
49,2.67,5.60,1.45,10.05,36.48,3,1.93
51,2.67,5.60,1.79,12.05,39.96,3,
53,2.67,5.60,2.11,14.05,39.02,2,
55,2.65,5.51,2.52,16.05,44.97,2,
57,1.33,5.07,3.01,18.05,36.19,2,
59,1.27,5.07,1.55,17.29,30.61,2,2.61
61,1.27,5.07,1.69,19.29,31.47,2,
63,3.81,12.14,2.03,21.29,36.24,8,
65,4.35,12.22,2.53,23.29,40.68,8,
67,3.50,8.87,3.03,25.29,40.07,8,
69,1.28,5.14,1.99,8.78,32.52,8,1.63
71,1.28,5.14,1.66,10.14,22.27,8,
73,3.22,9.70,2.01,12.14,18.32,5,
75,3.97,10.53,2.58,14.14,22.52,5,
77,4.70,9.05,3.40,16.14,24.43,5,
79,2.56,5.56,2.62,9.20,25.75,5,2.47
81,2.52,5.44,1.80,8.97,29.10,5,
83,3.34,8.70,2.30,10.97,32.04,7,
85,5.69,11.73,2.80,12.97,36.02,7,
87,4.72,11.47,3.30,14.97,36.72,7,
89,3.18,11.47,2.12,14.86,31.21,7,1.61
91,4.00,11.47,1.85,16.86,25.91,7,
93,3.97,11.47,2.38,18.86,20.23,5,
95,7.34,14.16,3.18,20.86,23.64,5,
97,12.08,27.76,3.97,22.86,30.48,5,
99,13.27,29.95,3.78,24.86,32.75,5,2.57
101,8.90,12.50,4.45,26.86,31.52,5,
103,5.78,11.65,4.19,28.86,28.06,4,
105,6.80,15.75,4.48,30.86,24.63,4,
107,8.22,18.05,5.12,32.86,22.48,4,
109,5.66,13.36,5.08,26.38,21.53,4,2.31
111,7.29,19.26,3.48,15.56,19.41,4,
113,9.14,23.25,3.07,17.56,22.26,2,
115,10.74,25.61,3.96,19.56,27.51,2,
117,8.78,25.60,4.96,21.56,29.87,2,
119,6.40,25.60,4.79,23.56,30.68,2,2.11
121,7.22,25.60,4.10,25.56,29.27,2,
123,8.12,25.60,4.90,27.56,24.20,3,
125,9.01,25.60,5.29,29.56,20.93,3,
127,9.20,28.20,6.45,31.56,18.08,3,
129,12.68,32.54,5.94,22.69,17.77,3,2.18
131,9.83,17.46,6.47,23.50,19.55,3,
133,8.03,16.80,6.69,24.36,18.75,4,
135,9.19,18.65,7.69,26.36,21.61,4,
137,10.64,18.60,8.69,28.36,24.67,4,
139,7.62,12.23,7.42,30.36,25.73,4,1.56
141,7.34,12.23,8.03,32.36,23.42,4,
143,10.29,23.90,7.78,34.36,20.79,2,
145,10.43,24.03,8.75,36.36,21.74,2,
147,10.72,24.02,9.92,38.36,19.54,2,
149,12.03,29.68,8.97,40.36,21.17,2,1.54
151,12.21,30.37,8.89,42.36,21.41,2,
153,13.80,30.37,9.54,44.36,21.84,1,
155,16.49,30.42,10.21,46.36,22.61,1,
157,19.32,36.23,10.87,48.36,22.00,1,
159,19.49,37.66,9.64,46.47,22.15,1,1.96
161,13.20,37.35,8.91,48.47,21.41,1,
163,15.95,40.57,8.35,50.47,19.31,3,
165,16.55,38.88,9.31,52.47,17.75,3,
167,11.69,16.89,10.47,54.47,17.12,3,
169,12.67,16.89,9.92,42.05,16.97,3,1.50
171,14.24,16.89,7.39,23.52,16.61,3,
173,16.25,21.07,8.45,25.52,17.12,8,
175,18.61,24.12,9.16,27.52,18.51,8,
177,20.76,29.63,10.33,29.52,18.11,8,
179,20.05,30.72,10.84,31.52,19.27,8,1.36
