time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.31,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.50,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.65,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.99,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.20,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.25,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.03,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,1.76,0.59,0.76,1.76,42.49,0.00
19,0.00,5.55,2.78,5.55,0.21,0.00,3.76,1.33,1.70,3.76,45.13,0.00
21,0.00,5.28,2.64,5.28,2.21,0.00,5.76,2.66,3.42,5.76,43.35,1.00
23,0.00,5.28,2.64,5.28,0.00,0.00,7.76,2.59,3.33,7.76,37.01,0.00
25,0.00,5.18,2.59,5.18,0.00,0.00,9.76,3.25,4.18,9.76,37.73,0.00
27,0.00,0.00,0.00,0.00,1.90,0.00,11.76,4.55,5.85,11.76,39.58,1.00
29,0.00,0.00,0.00,0.00,3.90,0.00,1.77,1.89,2.43,3.90,39.42,1.00
31,1.20,0.00,0.60,1.20,5.90,0.00,1.66,2.52,3.24,5.90,60.61,2.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.11,0.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.65,0.00
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.31,0.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.26,0.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.39,0.00
43,7.20,0.00,3.60,7.20,1.48,0.15,0.00,0.54,0.66,1.48,26.06,0.00
45,16.92,0.00,8.46,16.92,3.48,2.15,0.00,1.88,1.80,3.48,23.40,0.00
47,17.00,3.05,10.02,17.00,5.48,4.15,1.70,3.78,3.67,5.48,21.51,0.00
49,17.00,10.43,13.71,17.00,7.48,6.15,3.70,5.78,5.67,7.48,17.42,0.00
51,17.00,11.83,14.41,17.00,9.48,8.15,5.70,7.78,7.67,9.48,13.98,0.00
53,17.00,11.83,14.41,17.00,11.48,10.15,7.70,9.78,9.67,11.48,9.41,0.00
55,17.00,15.09,16.04,17.00,13.48,12.15,9.70,11.78,11.67,13.48,5.64,0.00
57,16.99,17.91,17.45,17.91,15.48,14.15,11.70,13.78,13.67,15.48,4.30,0.00
59,8.09,18.27,13.18,18.27,17.48,16.15,13.70,15.78,15.67,17.48,2.23,1.00
61,0.98,25.05,13.01,25.05,0.00,18.15,15.70,11.28,9.32,18.15,0.20,0.00
63,5.74,24.83,15.28,24.83,0.00,20.15,17.70,12.62,10.46,20.15,0.00,0.00
65,0.25,24.83,12.54,24.83,0.00,22.15,19.70,13.95,11.61,22.15,0.00,1.00
67,0.00,24.83,12.41,24.83,0.00,0.00,21.70,7.23,9.30,21.70,0.00,0.00
69,0.00,24.83,12.41,24.83,0.00,0.00,23.70,7.90,10.16,23.70,0.00,0.00
71,0.00,24.83,12.41,24.83,0.00,0.00,25.70,8.57,11.01,25.70,0.00,0.00
73,0.00,24.83,12.41,24.83,0.00,0.00,27.70,9.23,11.87,27.70,15.06,0.00
75,0.00,24.83,12.41,24.83,0.00,0.00,29.70,9.90,12.73,29.70,17.58,0.00
77,0.00,24.83,12.41,24.83,0.00,0.00,31.70,10.57,13.59,31.70,19.41,0.00
79,0.00,24.83,12.41,24.83,0.00,0.00,33.70,11.23,14.44,33.70,24.17,0.00
81,0.00,24.83,12.41,24.83,0.00,0.00,35.70,11.90,15.30,35.70,27.70,0.00
83,0.00,24.83,12.41,24.83,0.00,0.00,37.70,12.57,16.16,37.70,25.22,0.00
85,0.00,24.83,12.41,24.83,0.19,0.00,39.70,13.30,17.09,39.70,20.79,0.00
87,0.00,24.83,12.41,24.83,2.19,0.00,41.70,14.63,18.81,41.70,18.83,0.00
89,2.18,24.83,13.50,24.83,4.19,0.00,43.70,15.96,20.52,43.70,24.42,1.00
91,10.35,24.53,17.44,24.53,6.19,0.00,44.83,17.00,21.86,44.83,27.66,1.00
93,10.16,0.00,5.08,10.16,8.19,0.00,39.17,15.78,20.29,39.17,31.84,1.00
95,13.33,0.00,6.66,13.33,10.19,0.00,35.83,15.34,19.72,35.83,33.04,1.00
97,16.01,0.00,8.00,16.01,12.19,0.00,3.22,5.14,6.60,12.19,32.89,1.00
99,15.97,0.00,7.99,15.97,14.19,0.00,0.00,4.73,6.08,14.19,32.85,0.00
101,15.97,0.00,7.99,15.97,16.19,0.00,0.00,5.40,6.94,16.19,30.78,0.00
103,15.97,0.00,7.99,15.97,18.19,0.00,0.55,6.25,8.03,18.19,27.56,0.00
105,15.97,0.00,7.99,15.97,20.19,0.00,2.55,7.58,9.74,20.19,20.36,1.00
107,25.47,0.00,12.74,25.47,22.19,0.00,1.76,7.98,10.26,22.19,24.53,0.00
109,29.09,0.00,14.55,29.09,24.19,0.00,3.76,9.32,11.98,24.19,20.25,0.00
111,39.29,0.00,19.65,39.29,26.19,0.00,5.76,10.65,13.69,26.19,18.64,0.00
113,40.92,4.16,22.54,40.92,28.19,0.00,7.76,11.98,15.41,28.19,13.51,0.00
