time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,57.80
5,0.00,0.00,0.00,0.00,0.00,61.30
7,0.00,0.00,0.00,0.00,0.00,64.35
9,0.00,0.00,0.00,0.00,0.00,64.70
11,0.00,0.00,0.00,0.00,0.00,58.35
13,0.00,0.00,0.00,0.00,0.00,48.45
15,0.00,0.00,0.00,0.00,0.00,36.30
17,0.00,0.00,0.30,0.00,0.00,60.00
19,0.00,0.00,0.00,0.00,0.26,60.00
21,0.00,0.00,0.00,0.00,0.00,57.50
23,0.00,0.00,0.00,0.00,0.00,66.60
25,0.00,0.00,0.00,0.00,0.00,67.00
27,0.00,0.00,0.00,0.00,0.00,58.35
29,0.00,0.00,0.00,0.00,0.00,56.75
31,0.00,0.00,0.00,0.00,0.00,46.80
33,0.00,0.00,0.00,0.00,0.00,37.00
35,0.00,0.00,0.00,1.20,0.00,38.20
37,4.96,0.00,0.00,3.20,0.00,37.00
39,5.55,0.00,0.00,5.20,0.00,29.10
41,5.45,0.00,0.00,7.20,0.00,44.13
43,0.24,0.00,0.00,9.20,0.00,58.60
45,0.00,0.00,0.00,3.41,0.00,54.30
47,0.00,0.00,0.00,0.00,0.00,50.92
49,0.00,0.00,0.00,0.00,0.00,45.12
51,0.00,1.71,0.00,0.00,1.64,40.42
53,0.00,5.18,0.00,0.00,3.64,35.62
55,0.00,5.11,1.63,0.00,5.64,27.15
57,4.13,5.11,3.63,0.00,7.64,23.92
59,4.84,5.11,5.63,0.00,9.64,17.30
61,7.27,5.11,7.63,1.39,11.64,12.80
63,11.25,9.55,9.63,3.39,13.64,19.80
65,11.19,11.11,11.63,5.39,15.64,18.33
67,11.19,11.10,13.63,7.39,17.64,19.86
69,11.19,11.10,15.63,9.39,19.64,22.65
71,10.33,11.10,0.00,11.39,21.64,19.72
73,7.95,11.10,0.00,13.39,23.64,13.88
75,11.72,11.10,0.00,15.39,25.64,10.35
77,11.59,14.01,0.00,17.39,27.64,5.77
79,11.59,17.87,0.00,19.39,29.64,2.48
81,11.59,17.83,0.00,21.39,31.64,1.30
83,8.92,23.46,0.00,23.39,33.64,4.14
85,0.00,24.15,0.00,15.42,35.64,0.00
87,0.00,24.15,0.00,0.00,37.64,0.00
89,0.00,24.15,0.00,0.00,39.64,0.00
91,0.00,24.15,0.00,0.00,41.64,0.00
93,0.00,24.15,0.00,0.00,43.64,0.00
95,0.00,24.15,0.00,0.00,45.64,0.00
97,0.00,24.15,0.00,0.00,47.64,0.00
99,0.00,24.15,0.00,0.00,49.64,0.00
101,0.00,24.15,0.00,0.00,51.64,0.00
103,0.00,24.15,0.00,0.00,53.64,0.00
105,0.00,24.15,0.00,0.00,55.64,1.40
107,0.00,24.15,0.00,0.00,57.64,11.23
109,0.00,22.62,0.00,0.00,47.83,36.65
111,0.00,0.00,0.00,0.00,34.98,51.05
113,0.00,0.00,0.00,0.00,31.32,62.07
115,0.00,0.00,0.00,0.00,0.00,63.33
117,0.00,0.00,0.00,0.00,0.00,57.86
119,0.00,0.00,0.00,0.00,0.00,52.04
121,0.00,0.00,0.00,0.00,0.00,42.08
123,0.00,0.00,0.93,0.17,0.00,36.65
125,0.00,0.00,0.00,2.17,0.00,38.90
127,0.00,0.00,0.74,4.17,0.00,43.40
129,0.00,0.00,2.74,0.00,0.00,45.90
131,0.00,0.00,0.00,1.92,0.00,47.00
133,0.00,0.00,0.00,0.00,0.00,55.40
135,0.00,0.00,0.00,0.00,0.00,56.37
137,0.00,0.00,0.00,0.00,0.00,56.37
139,0.00,0.00,0.00,0.00,0.00,56.72
141,0.00,0.00,0.00,0.00,0.00,54.23
143,0.00,0.00,0.00,0.00,0.00,48.65
145,0.00,0.00,0.00,0.02,0.00,39.63
147,2.57,0.00,0.00,2.02,0.00,34.03
149,9.04,0.00,0.79,4.02,0.00,29.77
151,16.52,0.00,2.79,6.02,0.00,25.46
153,17.81,0.00,4.79,8.02,0.06,22.84
155,17.80,0.00,6.79,10.02,2.06,19.32
157,21.79,0.00,8.79,12.02,1.40,14.58
159,23.55,0.00,10.79,14.02,0.00,22.96
161,23.90,0.00,12.79,16.02,0.00,28.02
163,30.07,0.00,14.79,18.02,0.00,24.96
165,29.85,0.56,16.79,20.02,0.96,27.55
167,29.85,5.00,18.79,22.02,2.96,27.87
169,29.85,4.87,20.79,21.82,4.96,27.76
171,14.63,4.87,8.53,23.82,6.96,33.17
173,0.00,4.87,10.53,19.41,8.96,27.07
175,0.00,4.87,12.53,0.00,10.96,16.96
177,0.00,6.75,4.07,0.00,12.96,4.72
179,0.00,13.89,4.89,0.00,14.96,8.46
181,0.00,22.66,0.00,0.00,16.96,9.84
183,0.00,23.09,0.00,0.00,18.96,11.52
185,0.00,23.09,0.00,0.00,20.96,12.94
187,0.00,23.09,0.00,0.00,22.96,20.12
189,0.00,23.09,0.00,0.00,24.96,19.73
191,0.00,23.09,0.00,0.00,26.96,16.10
193,0.00,23.09,0.00,0.00,28.96,20.07
195,0.31,23.09,0.00,1.92,30.96,16.17
197,5.45,23.09,0.00,3.92,32.96,15.57
199,5.25,23.09,0.00,5.92,34.96,16.54
201,5.25,19.33,0.00,7.92,26.46,17.15
203,5.25,0.00,0.00,9.92,26.08,15.77
205,5.25,0.00,0.00,11.92,25.68,19.33
207,7.99,0.00,0.70,13.92,5.93,19.93
209,10.81,0.00,2.70,15.92,0.00,20.17
211,10.77,0.00,4.70,17.92,0.00,20.43
213,10.77,0.00,6.70,19.92,0.00,28.85
215,10.77,0.00,8.70,21.92,0.00,24.77
217,10.77,0.00,10.70,23.92,0.00,20.02
219,10.77,0.00,12.70,25.92,0.00,17.05
221,16.44,0.00,14.70,27.92,0.00,11.85
223,16.79,0.00,16.70,29.92,0.00,6.60
225,16.79,0.00,18.70,31.92,0.00,4.57
227,16.76,1.43,20.70,33.92,1.89,6.20
229,5.57,5.12,22.70,0.00,3.89,11.45
