time,calc_time
1.00,0.15
9.00,0.06
19.00,0.06
29.00,0.07
39.00,0.07
49.00,0.06
59.00,0.09
69.00,0.07
79.00,0.08
89.00,0.12
99.00,0.07
109.00,0.06
119.00,0.05
129.00,0.08
139.00,0.08
149.00,0.04
159.00,0.09
169.00,0.06
179.00,0.05
189.00,0.06
199.00,0.06
209.00,0.07
219.00,0.05
229.00,0.05
239.00,0.05
249.00,0.05
259.00,0.06
269.00,0.06
279.00,0.08
289.00,0.06
299.00,0.07
309.00,0.08
319.00,0.06
329.00,0.08
339.00,0.05
349.00,0.07
359.00,0.07
369.00,0.06
379.00,0.06
389.00,0.07
399.00,0.07
409.00,0.07
419.00,0.05
429.00,0.06
439.00,0.08
449.00,0.06
459.00,0.07
469.00,0.06
479.00,0.08
489.00,0.06
499.00,0.08
