time,phase
1.0,7.0
3.0,7.0
5.0,7.0
7.0,15.0
9.0,15.0
11.0,15.0
13.0,15.0
15.0,9.0
17.0,9.0
19.0,9.0
21.0,9.0
23.0,9.0
25.0,9.0
27.0,9.0
29.0,6.0
31.0,6.0
33.0,6.0
35.0,6.0
37.0,6.0
39.0,6.0
41.0,1.0
43.0,1.0
45.0,1.0
47.0,1.0
49.0,3.0
51.0,3.0
53.0,3.0
55.0,3.0
57.0,3.0
59.0,3.0
61.0,3.0
63.0,3.0
65.0,4.0
67.0,4.0
69.0,4.0
71.0,4.0
73.0,4.0
75.0,4.0
77.0,4.0
79.0,4.0
81.0,6.0
83.0,6.0
85.0,6.0
87.0,6.0
89.0,2.0
91.0,2.0
93.0,2.0
95.0,2.0
97.0,2.0
99.0,2.0
101.0,7.0
103.0,7.0
105.0,7.0
107.0,7.0
109.0,7.0
111.0,5.0
113.0,5.0
115.0,5.0
117.0,5.0
119.0,5.0
121.0,5.0
123.0,5.0
125.0,5.0
127.0,5.0
129.0,6.0
131.0,6.0
133.0,6.0
135.0,6.0
137.0,6.0
139.0,8.0
141.0,8.0
143.0,8.0
145.0,8.0
147.0,8.0
149.0,8.0
151.0,8.0
153.0,3.0
155.0,3.0
157.0,3.0
159.0,3.0
161.0,3.0
163.0,3.0
165.0,3.0
167.0,3.0
169.0,4.0
171.0,4.0
173.0,4.0
175.0,4.0
177.0,4.0
179.0,10.0
181.0,10.0
183.0,10.0
185.0,10.0
187.0,10.0
189.0,10.0
191.0,10.0
193.0,5.0
195.0,5.0
197.0,5.0
199.0,5.0
201.0,4.0
203.0,4.0
205.0,4.0
207.0,4.0
209.0,4.0
211.0,4.0
213.0,3.0
215.0,3.0
217.0,3.0
219.0,3.0
221.0,3.0
223.0,1.0
225.0,1.0
227.0,1.0
229.0,1.0
231.0,1.0
233.0,1.0
235.0,1.0
237.0,1.0
239.0,1.0
241.0,1.0
243.0,1.0
245.0,6.0
247.0,6.0
249.0,6.0
251.0,6.0
253.0,6.0
255.0,6.0
257.0,6.0
259.0,3.0
261.0,3.0
263.0,3.0
265.0,3.0
267.0,3.0
269.0,3.0
271.0,3.0
273.0,3.0
275.0,3.0
277.0,8.0
279.0,8.0
281.0,8.0
283.0,8.0
285.0,8.0
287.0,8.0
289.0,8.0
291.0,8.0
293.0,4.0
295.0,4.0
297.0,4.0
299.0,4.0
301.0,5.0
303.0,5.0
305.0,5.0
307.0,5.0
309.0,5.0
311.0,5.0
313.0,5.0
315.0,5.0
317.0,5.0
319.0,6.0
321.0,6.0
323.0,6.0
325.0,6.0
327.0,6.0
329.0,6.0
331.0,6.0
333.0,6.0
335.0,6.0
337.0,6.0
339.0,6.0
341.0,7.0
343.0,7.0
345.0,7.0
347.0,7.0
349.0,4.0
351.0,4.0
353.0,4.0
355.0,4.0
357.0,4.0
359.0,4.0
361.0,5.0
363.0,5.0
365.0,5.0
367.0,5.0
369.0,5.0
371.0,5.0
373.0,5.0
375.0,5.0
377.0,2.0
379.0,2.0
381.0,2.0
383.0,2.0
385.0,3.0
387.0,3.0
389.0,3.0
391.0,3.0
393.0,3.0
395.0,3.0
397.0,3.0
399.0,3.0
401.0,3.0
403.0,3.0
405.0,3.0
407.0,3.0
409.0,3.0
411.0,3.0
413.0,4.0
415.0,4.0
417.0,4.0
419.0,4.0
421.0,4.0
423.0,4.0
425.0,1.0
427.0,1.0
429.0,1.0
431.0,1.0
433.0,1.0
435.0,1.0
437.0,1.0
439.0,1.0
441.0,1.0
443.0,6.0
445.0,6.0
447.0,6.0
449.0,6.0
451.0,6.0
453.0,6.0
455.0,3.0
457.0,3.0
459.0,3.0
461.0,3.0
463.0,3.0
465.0,3.0
467.0,3.0
469.0,3.0
471.0,3.0
473.0,4.0
475.0,4.0
477.0,4.0
479.0,4.0
481.0,4.0
483.0,4.0
485.0,4.0
487.0,4.0
489.0,3.0
491.0,3.0
493.0,3.0
495.0,3.0
497.0,3.0
499.0,3.0
