time,value
5,0.02
9,0.02
13,0.03
17,0.02
21,0.02
25,0.02
29,0.02
33,0.01
37,0.02
41,0.04
45,0.02
49,0.05
53,0.04
57,0.06
61,0.03
65,0.06
69,0.07
73,0.09
77,0.06
81,0.10
85,0.04
89,0.07
93,0.05
97,0.07
101,0.08
105,0.12
109,0.07
113,0.09
117,0.05
121,0.07
125,0.07
129,0.04
133,0.03
137,0.04
141,0.07
145,0.04
149,0.06
153,0.08
157,0.09
161,0.07
165,0.08
169,0.08
173,0.16
177,0.14
181,0.14
185,0.10
189,0.21
193,0.16
197,0.11
201,0.08
205,0.25
209,0.12
213,0.22
217,0.18
221,0.17
225,0.10
229,0.14
233,0.08
237,0.13
241,0.19
245,0.27
249,0.10
253,0.22
257,0.06
261,0.14
265,0.13
269,0.14
273,0.10
277,0.14
281,0.12
285,0.13
289,0.28
293,0.11
297,0.07
301,0.18
305,0.21
309,0.11
313,0.21
317,0.18
321,0.15
325,0.18
329,0.17
333,0.08
337,0.18
341,0.09
345,0.15
349,0.12
353,0.20
357,0.07
361,0.12
365,0.08
369,0.11
373,0.10
377,0.09
381,0.09
385,0.18
389,0.16
393,0.09
397,0.11
401,0.14
405,0.20
409,0.11
413,0.19
417,0.46
421,0.19
425,0.11
429,0.21
433,0.26
437,0.21
441,0.16
445,0.31
449,0.30
453,0.32
457,0.44
461,0.33
465,0.18
469,0.35
473,0.35
477,0.30
481,0.18
485,0.35
489,0.28
493,0.35
497,0.39
501,0.26
505,0.16
509,0.25
513,0.40
517,0.27
521,0.30
525,0.37
529,0.35
533,0.31
537,0.20
541,0.27
545,0.18
549,0.35
553,0.25
557,0.25
561,0.25
565,0.25
569,0.26
573,0.18
577,0.24
581,0.14
585,0.25
589,0.28
593,0.22
597,0.18
601,0.17
605,0.23
609,0.33
613,0.12
617,0.20
621,0.19
625,0.35
629,0.19
633,0.15
637,0.13
641,0.27
645,0.11
649,0.27
653,0.28
657,0.39
661,0.25
665,0.24
669,0.11
673,0.21
677,0.33
681,0.30
685,0.21
689,0.10
693,0.27
697,0.20
701,0.14
705,0.14
709,0.24
713,0.15
717,0.08
721,0.16
725,0.13
729,0.11
733,0.17
737,0.07
741,0.11
745,0.06
749,0.09
753,0.16
757,0.09
761,0.22
765,0.11
769,0.11
773,0.30
777,0.11
781,0.25
785,0.16
789,0.20
793,0.13
797,0.15
801,0.07
805,0.29
809,0.20
813,0.23
817,0.19
821,0.42
825,0.28
829,0.10
833,0.20
837,0.22
841,0.11
845,0.31
849,0.22
853,0.13
857,0.25
861,0.24
865,0.47
869,0.13
873,0.24
877,0.21
881,0.22
885,0.33
889,0.23
893,0.11
897,0.22
901,0.25
905,0.16
909,0.12
913,0.22
917,0.09
921,0.13
925,0.23
929,0.22
933,0.24
937,0.15
941,0.36
945,0.26
949,0.24
953,0.30
957,0.20
961,0.22
965,0.19
969,0.19
973,0.23
977,0.21
981,0.13
985,0.21
989,0.10
993,0.21
997,0.30
