time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,60.00
17,0.00,0.00,0.00,0.00,0.00,60.00
19,0.00,0.00,0.00,0.00,0.00,60.00
21,0.00,0.00,0.00,0.00,0.00,47.80
23,0.00,0.00,0.00,0.00,0.00,56.80
25,0.00,0.00,0.00,0.00,0.00,58.15
27,0.00,0.00,0.00,0.00,0.00,60.35
29,0.00,0.00,0.00,0.00,0.00,57.40
31,0.00,0.00,0.00,0.00,0.00,47.75
33,0.00,0.00,0.00,0.00,0.00,38.20
35,0.00,0.00,0.48,0.00,0.00,35.45
37,0.00,0.00,2.48,1.80,0.00,30.30
39,4.16,0.00,0.00,3.80,0.00,25.80
41,5.18,0.00,0.00,5.80,0.00,21.10
43,5.18,0.00,0.00,7.80,0.00,16.45
45,5.18,0.00,0.00,9.80,0.00,11.85
47,5.18,0.00,0.00,11.80,0.00,7.45
49,5.18,0.00,0.00,13.80,0.00,3.45
51,8.53,0.00,0.00,15.80,0.00,14.47
53,17.77,0.00,0.00,17.80,0.00,24.60
55,13.73,0.00,0.00,19.80,0.00,32.65
57,0.00,0.00,0.00,12.47,0.00,54.50
59,0.00,0.00,0.00,0.00,0.00,60.00
61,0.00,0.00,0.00,0.00,0.00,59.40
63,0.00,0.00,0.00,0.00,0.00,43.25
65,0.00,0.00,0.00,0.00,0.00,39.60
67,0.00,0.00,0.00,1.76,0.00,34.65
69,4.49,0.00,0.00,3.76,0.00,33.25
71,5.67,0.00,0.00,5.76,0.00,27.95
73,5.66,0.00,0.00,7.76,0.00,18.55
75,5.66,0.00,0.00,9.76,0.00,9.45
77,5.66,0.00,0.00,11.76,0.00,2.35
79,9.11,0.00,1.34,13.76,0.00,0.00
81,11.49,0.00,3.34,15.76,0.00,0.00
83,11.47,0.00,5.34,17.76,0.00,0.00
85,11.47,0.00,7.34,19.76,0.00,0.00
87,11.47,0.00,9.34,21.76,0.00,0.00
89,11.47,0.00,11.34,23.76,0.00,0.00
91,11.47,0.00,13.34,25.76,0.00,0.00
93,11.47,0.00,15.34,27.76,0.00,0.00
95,11.47,0.00,17.34,29.76,0.00,0.00
97,11.47,0.00,19.34,31.76,0.00,13.60
99,11.47,0.00,21.34,33.76,0.00,17.07
101,11.47,0.00,23.34,35.76,0.00,27.80
103,7.75,0.00,25.34,37.76,0.00,47.40
105,0.00,0.00,27.34,0.00,0.00,55.40
107,0.00,0.00,0.00,0.00,0.00,60.75
109,0.00,0.00,0.00,0.00,0.00,53.70
111,0.00,0.00,0.00,0.00,0.00,43.25
113,0.00,0.00,0.00,1.28,0.00,26.10
115,2.24,0.00,0.00,3.28,0.00,12.75
117,4.50,0.00,0.00,5.28,0.00,16.90
119,6.59,0.00,0.00,7.28,0.00,17.50
121,10.97,0.00,0.00,9.28,0.00,20.13
123,10.89,0.00,0.00,11.28,0.00,27.85
125,10.89,0.00,0.00,13.28,0.00,30.27
127,10.89,0.00,0.00,15.28,0.00,25.82
129,10.89,0.00,0.00,17.28,0.00,20.27
131,10.89,0.00,0.00,19.28,0.00,23.40
133,14.71,0.00,0.00,21.28,0.00,28.92
135,16.84,0.00,0.00,23.28,0.00,37.45
137,6.43,0.00,0.00,20.28,0.00,39.38
139,0.00,0.00,0.00,8.61,0.00,46.62
141,0.00,0.00,0.00,3.66,0.00,49.70
143,0.00,0.00,0.00,0.00,0.00,46.82
145,0.00,0.00,0.00,0.39,0.00,38.28
147,0.00,0.00,1.07,2.39,0.00,25.36
149,3.24,0.00,3.07,4.39,0.00,10.34
151,10.62,0.00,5.07,6.39,0.00,5.10
153,15.87,0.00,7.07,8.39,0.00,13.86
