time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,44.34,0,
3,0.00,0.00,0.00,0.00,55.22,7,
5,0.00,0.00,0.00,0.00,62.97,7,
7,0.00,0.00,0.00,0.00,60.43,7,
9,0.00,0.00,0.00,0.00,60.24,7,4.00
11,0.00,0.00,0.00,0.00,57.23,7,
13,0.00,0.00,0.00,0.00,53.45,1,
15,0.00,0.00,0.01,0.08,49.79,1,
17,0.57,2.29,0.26,2.08,48.42,1,
19,1.43,4.70,0.40,4.08,43.78,1,2.17
21,2.28,4.67,0.79,6.08,41.75,1,
23,3.24,4.67,1.45,8.08,36.91,3,
25,3.63,5.32,2.29,10.08,41.05,3,
27,2.91,5.31,2.72,12.08,40.21,3,
29,5.29,10.82,1.64,8.79,36.34,3,1.49
31,6.99,12.01,2.40,10.79,31.60,3,
33,9.04,13.90,3.40,12.79,28.65,8,
35,12.00,20.06,4.59,14.79,30.82,8,
37,12.96,23.74,5.94,16.79,30.65,8,
39,11.12,21.06,6.62,16.00,33.83,8,1.99
41,6.78,15.34,6.45,18.00,35.06,8,
43,7.87,17.98,6.00,20.00,31.66,1,
45,11.52,17.97,6.61,22.00,29.39,1,
47,13.74,22.98,7.78,24.00,27.78,1,
49,17.11,23.92,7.53,26.00,25.86,1,2.25
51,10.37,24.40,7.24,28.00,21.16,1,
53,11.48,24.38,7.85,30.00,17.05,6,
55,16.76,29.13,8.35,32.00,18.66,6,
57,22.61,40.33,9.85,34.00,16.78,6,
59,24.82,43.29,8.92,25.06,18.70,6,1.80
61,29.25,43.26,8.67,27.06,18.06,6,
63,26.07,41.62,10.24,29.06,19.67,2,
65,23.85,41.52,11.30,31.06,22.50,2,
67,24.73,41.52,11.84,33.06,24.17,2,
69,28.41,46.63,11.73,35.06,24.11,2,1.51
71,29.85,46.72,11.94,37.06,24.65,2,
73,21.27,42.35,13.08,39.06,22.56,5,
75,19.52,42.15,14.36,41.06,22.20,5,
77,22.34,46.67,14.52,43.06,23.51,5,
79,24.38,51.79,14.92,37.82,21.92,5,1.73
81,22.62,62.15,15.46,33.33,19.49,5,
83,25.30,71.83,16.36,35.33,18.98,1,
85,27.58,80.96,14.51,37.33,17.90,1,
87,32.41,89.64,14.82,37.73,15.72,1,
89,35.36,99.44,15.73,39.73,18.72,1,1.82
91,36.76,101.78,15.89,38.37,20.02,1,
93,37.63,101.77,16.77,40.37,18.95,4,
95,40.36,105.82,17.15,42.37,17.73,4,
97,42.37,108.73,18.56,44.37,16.36,4,
99,43.61,108.71,18.43,46.37,16.43,4,1.32
101,36.20,108.71,18.49,48.37,15.80,4,
103,36.62,108.71,18.55,50.37,13.02,7,
105,39.08,108.63,18.15,52.37,11.60,7,
107,36.94,92.28,19.82,54.37,12.40,7,
109,30.55,50.28,18.47,40.66,11.24,7,1.82
111,33.06,60.72,18.79,42.05,10.07,7,
113,35.27,67.81,18.80,44.05,8.29,5,
115,39.52,76.91,20.34,46.05,9.39,5,
117,43.73,87.53,22.01,48.05,10.90,5,
119,46.03,91.25,21.83,50.05,14.22,5,1.60
121,47.02,91.20,22.71,52.05,17.48,5,
123,46.61,89.65,23.77,54.05,20.71,7,
125,30.97,49.12,23.76,56.05,21.30,7,
127,17.20,31.18,25.39,58.05,21.24,7,
129,18.21,31.18,26.33,60.05,21.04,7,1.99
131,12.97,31.18,27.35,62.05,20.96,7,
133,17.51,47.31,27.63,64.05,18.27,8,
135,20.70,57.74,25.01,66.05,16.75,8,
137,23.79,65.46,25.56,68.05,17.14,8,
139,27.06,74.23,25.25,62.07,16.53,8,2.10
141,27.79,75.30,23.89,44.86,17.72,8,
143,29.71,78.54,22.35,42.08,18.88,1,
145,34.24,80.77,23.03,42.29,16.79,1,
147,36.95,80.75,24.87,44.29,16.42,1,
149,42.16,85.18,23.34,46.29,15.67,1,1.65
151,46.29,90.54,24.13,48.29,16.38,1,
153,48.78,95.00,23.84,50.29,13.22,3,
155,50.61,98.31,25.03,52.29,11.71,3,
157,43.42,68.88,26.70,54.29,11.98,3,
159,39.98,73.91,23.61,56.29,11.62,3,1.13
161,42.43,71.55,24.09,58.29,11.46,3,
163,29.26,43.15,24.78,60.29,9.91,2,
165,32.84,57.92,26.61,62.29,9.73,2,
