time,calc_time
1.00,0.18
9.00,0.07
19.00,0.09
29.00,0.09
39.00,0.10
49.00,0.09
59.00,0.09
69.00,0.10
79.00,0.08
89.00,0.09
99.00,0.10
109.00,0.09
119.00,0.09
129.00,0.09
139.00,0.25
149.00,0.10
159.00,0.10
169.00,0.08
179.00,0.09
189.00,0.10
199.00,0.09
209.00,0.09
219.00,0.10
229.00,0.09
239.00,0.09
249.00,0.10
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.08
299.00,0.08
309.00,0.09
319.00,0.08
329.00,0.09
339.00,0.09
349.00,0.10
359.00,0.10
369.00,0.09
379.00,0.10
389.00,0.09
399.00,0.09
409.00,0.09
419.00,0.09
429.00,0.07
439.00,0.09
449.00,0.09
459.00,0.09
469.00,0.10
479.00,0.07
489.00,0.09
499.00,0.09
509.00,0.08
519.00,0.08
529.00,0.09
539.00,0.07
549.00,0.10
559.00,0.08
569.00,0.09
579.00,0.09
589.00,0.09
599.00,0.10
609.00,0.10
619.00,0.09
629.00,0.09
639.00,0.29
649.00,0.10
659.00,0.07
669.00,0.10
679.00,0.12
689.00,0.08
699.00,0.10
709.00,0.11
719.00,0.09
729.00,0.11
739.00,0.12
749.00,0.10
759.00,0.10
769.00,0.09
779.00,0.09
789.00,0.09
799.00,0.10
809.00,0.10
819.00,0.10
829.00,0.09
839.00,0.10
849.00,0.10
859.00,0.10
869.00,0.11
879.00,0.10
889.00,0.08
899.00,0.10
909.00,0.09
919.00,0.09
929.00,0.10
939.00,0.08
949.00,0.10
959.00,0.09
969.00,0.10
979.00,0.10
989.00,0.09
999.00,0.08
