time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,43.60
3,0.00,0.00,0.00,0.00,0.00,52.95
5,0.00,0.00,0.00,0.00,0.00,59.70
7,0.00,0.00,0.00,0.00,0.00,61.40
9,0.00,0.00,0.00,0.00,0.00,63.67
11,0.00,0.00,0.00,0.00,0.00,59.30
13,0.00,0.00,0.00,0.00,0.00,48.63
15,0.00,0.00,0.00,0.00,0.00,44.57
17,0.00,0.00,0.00,0.95,0.66,37.75
19,3.47,0.00,0.00,2.95,0.00,31.98
21,5.31,0.00,0.00,4.95,0.00,38.63
23,0.00,0.00,1.82,6.95,0.00,40.70
25,0.00,0.00,3.82,0.00,0.00,41.75
27,0.00,0.00,0.00,0.00,0.00,31.25
29,0.00,0.00,0.00,0.00,0.00,24.80
31,0.00,3.75,0.00,1.13,1.42,28.38
33,2.33,4.10,0.00,3.13,3.42,34.46
35,5.39,4.10,0.00,5.13,5.42,34.20
37,5.35,4.10,0.00,7.13,7.42,34.16
39,5.35,4.10,0.00,9.13,9.42,30.28
41,5.35,4.10,0.00,11.13,11.42,29.03
43,5.35,4.10,0.00,13.13,13.42,22.13
45,5.35,8.70,0.00,15.13,15.42,15.08
47,7.99,10.30,0.00,17.13,17.42,11.32
49,13.33,10.30,0.00,19.13,19.42,12.20
51,15.98,10.30,0.00,21.13,21.42,12.35
53,3.03,10.30,0.00,7.89,23.42,4.70
55,0.00,10.30,0.00,8.42,25.42,0.60
57,0.00,16.94,0.00,0.00,27.42,0.00
59,0.00,17.40,0.00,0.00,29.42,0.00
61,0.00,17.40,0.00,0.00,31.42,11.00
63,0.00,17.40,0.00,0.00,33.42,21.84
65,0.00,17.40,0.00,0.00,35.42,25.66
67,0.00,17.40,0.00,0.00,37.42,26.34
69,0.00,17.40,0.00,0.00,39.42,29.23
71,0.00,17.40,0.00,0.00,41.42,24.67
73,0.00,17.40,0.00,0.00,43.42,19.42
75,0.00,17.40,0.00,0.00,45.42,14.12
77,0.00,23.28,0.35,0.00,47.42,10.88
79,1.20,23.64,2.35,0.00,49.42,12.53
81,0.00,22.14,4.35,0.00,37.78,27.67
83,0.00,0.00,6.35,0.00,27.88,47.07
85,0.00,0.00,8.35,0.00,10.12,60.70
87,0.00,0.00,10.35,0.00,3.34,58.87
89,0.00,0.00,12.35,0.00,0.00,59.70
91,0.00,0.00,14.35,0.00,0.00,52.23
93,0.00,0.00,16.35,0.00,0.00,46.42
95,0.00,0.00,18.35,0.44,0.00,39.74
97,5.45,0.00,20.35,2.44,0.00,33.44
99,13.58,0.00,22.35,4.44,0.00,28.72
101,15.86,0.00,24.35,6.44,0.00,26.77
103,15.85,3.12,26.35,8.44,2.00,25.76
105,15.85,5.27,28.35,10.44,4.00,24.73
107,15.82,9.60,9.36,12.44,6.00,28.41
109,7.40,16.42,11.36,14.44,8.00,31.34
111,0.00,17.67,13.36,0.00,10.00,31.71
113,0.00,17.67,0.00,0.00,12.00,29.00
115,0.00,17.67,0.00,0.84,14.00,22.20
117,1.54,17.67,0.05,2.84,16.00,15.49
119,6.27,17.67,2.05,4.84,18.00,9.48
121,11.68,27.16,4.05,6.84,20.00,7.23
123,11.53,36.76,6.05,8.84,22.00,6.62
125,11.53,37.48,8.05,10.84,24.00,4.12
127,11.53,37.48,10.05,12.84,26.00,1.79
129,11.53,37.48,12.05,14.84,28.00,0.27
131,11.53,43.02,14.05,16.84,30.00,3.94
133,11.53,44.11,16.05,18.84,32.00,5.56
135,11.53,44.11,18.05,20.84,34.00,6.39
137,11.53,44.11,20.05,22.84,36.00,11.88
139,11.53,44.11,22.05,24.84,38.00,15.07
141,11.53,44.11,24.05,26.84,35.74,16.82
143,11.53,44.11,26.05,28.84,36.10,22.75
145,11.53,32.69,28.05,30.84,26.95,23.23
147,16.29,0.00,30.05,32.84,26.93,16.93
149,17.98,2.55,32.05,34.84,26.45,14.63
151,17.93,7.86,34.05,36.84,28.45,15.18
153,4.30,12.00,36.05,8.91,30.45,20.52
155,0.00,11.94,0.00,10.91,32.45,17.85
157,0.00,11.94,0.00,6.16,34.45,16.18
159,0.00,18.61,0.00,0.00,36.45,15.62
161,0.00,18.69,0.00,0.00,38.45,24.72
163,0.00,18.69,0.00,0.00,40.45,22.46
165,0.00,18.69,0.00,0.00,42.45,17.98
167,0.00,18.69,0.00,0.14,44.45,13.54
169,2.41,18.69,0.00,2.14,46.45,7.94
171,4.88,18.69,0.00,4.14,48.45,3.82
173,4.85,18.69,0.00,6.14,50.45,11.26
175,4.85,22.45,0.00,8.14,52.45,20.47
177,4.85,24.22,0.00,10.14,46.21,31.20
179,4.85,2.29,0.00,12.14,24.06,35.83
181,4.85,0.00,0.00,14.14,7.33,38.86
183,4.85,0.00,0.00,16.14,0.00,42.10
185,4.85,0.00,0.00,18.14,0.00,37.74
187,4.85,0.00,0.00,20.14,1.59,33.90
189,4.85,0.00,0.00,22.14,3.59,24.28
191,4.85,4.97,0.00,24.14,5.59,15.53
193,5.23,12.29,1.91,26.14,7.59,11.12
195,15.98,12.07,3.91,28.14,9.59,8.68
197,18.21,12.07,5.91,30.14,11.59,6.68
199,18.19,12.07,7.91,32.14,13.59,8.52
201,7.02,12.07,9.91,9.89,15.59,11.72
203,0.00,12.07,0.00,11.89,17.59,12.20
205,0.00,12.07,0.00,4.82,19.59,0.00
207,0.00,12.07,0.00,0.00,21.59,13.03
209,0.00,12.07,0.00,0.00,23.59,16.30
211,0.00,12.07,0.00,0.00,25.59,19.20
213,0.00,12.07,0.00,0.00,27.59,27.27
215,0.00,12.07,0.00,0.00,29.59,34.72
217,0.00,12.07,0.00,0.00,31.59,34.46
219,0.00,12.07,0.00,0.00,33.59,30.20
221,0.00,12.07,0.00,0.00,35.59,26.24
223,0.00,12.07,0.00,1.13,37.59,20.20
