time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,4,
5,0.00,0.00,0.00,0.00,55.67,4,
7,0.00,0.00,0.00,0.00,56.78,4,
9,0.00,0.00,0.00,0.00,57.38,4,4.00
11,0.00,0.00,0.00,0.00,52.11,4,
13,0.00,0.00,0.00,0.00,40.61,16,
15,0.00,0.00,0.00,0.00,27.73,16,
17,0.00,0.00,0.04,0.45,37.52,16,
19,0.00,0.00,0.13,1.51,51.19,16,4.00
21,0.00,0.00,0.00,0.00,44.40,16,
23,0.00,0.00,0.00,0.00,50.89,9,
25,0.00,0.00,0.00,0.00,46.61,9,
27,0.00,0.00,0.00,0.00,41.19,9,
29,0.00,0.00,0.08,0.98,43.38,9,3.15
31,0.00,0.00,0.05,0.63,40.23,9,
33,0.00,0.00,0.00,0.00,33.65,7,
35,0.00,0.00,0.00,0.00,56.66,7,
37,0.00,0.00,0.14,1.63,64.06,7,
39,0.00,0.00,0.00,0.00,57.59,7,4.00
41,0.00,0.00,0.00,0.00,50.37,7,
43,0.00,0.00,0.00,0.00,40.71,16,
45,0.00,0.00,0.11,1.33,45.44,16,
47,0.00,0.00,0.02,0.21,49.95,16,
49,0.00,0.00,0.18,2.21,57.52,16,4.00
51,0.00,0.00,0.00,0.00,51.06,16,
53,0.00,0.00,0.00,0.00,40.14,9,
55,0.00,0.00,0.11,1.31,37.22,9,
57,0.00,0.00,0.00,0.00,46.75,9,
59,0.00,0.00,0.07,0.45,51.60,9,3.53
61,0.00,0.00,0.00,0.00,51.03,9,
63,0.00,0.00,0.00,0.00,45.32,8,
65,0.00,0.00,0.27,1.99,45.90,8,
67,0.00,0.00,0.61,3.99,40.63,8,
69,0.00,0.00,0.06,0.69,31.48,8,2.43
71,0.82,3.29,0.27,2.69,26.28,8,
73,2.07,8.30,0.60,4.69,22.55,9,
75,3.12,12.46,0.91,6.69,26.86,9,
77,4.27,17.08,0.67,6.20,32.95,9,
79,1.59,6.35,1.00,8.20,35.16,9,3.32
81,0.00,0.00,0.55,5.82,37.29,9,
83,0.84,3.35,0.75,6.22,40.70,7,
85,1.27,5.08,0.45,4.83,48.05,7,
87,0.11,0.42,0.78,6.83,48.50,7,
89,0.00,0.00,0.12,1.45,44.87,7,3.06
91,0.00,0.00,0.09,1.02,40.49,7,
93,0.66,2.62,0.55,3.02,38.54,16,
95,0.92,3.46,0.76,5.02,45.56,16,
97,0.00,0.00,0.51,2.66,41.28,16,
99,0.00,0.00,0.67,4.66,40.23,16,3.06
101,0.90,3.61,0.53,5.05,37.74,16,
103,2.01,8.03,0.80,7.05,35.06,3,
105,2.63,9.99,1.33,9.05,34.58,3,
107,3.37,8.91,1.69,7.42,33.46,3,
109,5.47,12.02,2.12,9.42,30.45,3,2.46
111,7.87,17.69,1.87,10.56,28.95,3,
113,8.55,17.52,2.52,12.56,29.17,4,
115,8.69,18.29,2.74,14.56,32.38,4,
117,6.88,25.98,2.75,13.61,31.66,4,
119,7.69,30.75,1.14,11.96,32.52,4,3.26
121,4.98,14.97,1.31,11.95,27.16,4,
123,1.38,5.51,1.44,7.76,21.50,3,
125,1.38,5.51,2.11,8.96,24.18,3,
127,1.82,5.51,2.96,10.96,23.35,3,
129,2.67,5.51,2.30,11.75,26.04,3,3.18
131,5.56,10.88,2.11,13.75,29.17,3,
133,5.52,10.76,2.61,15.75,30.12,5,
135,5.50,10.76,3.12,17.75,33.31,5,
137,4.21,10.76,3.95,19.75,35.13,5,
139,4.15,10.76,2.76,15.47,33.54,5,2.11
141,4.15,10.76,3.15,17.47,32.58,5,
143,4.15,10.76,3.81,19.47,31.02,7,
145,5.09,12.84,4.33,21.47,27.28,7,
147,7.95,17.06,5.33,23.47,22.57,7,
149,5.92,11.84,5.44,25.47,21.08,7,1.86
151,4.12,11.84,4.01,24.16,17.92,7,
153,5.75,17.31,4.47,26.16,20.12,6,
155,7.21,18.78,5.54,28.16,25.46,6,
157,9.32,18.72,6.71,30.16,33.73,6,
159,5.11,11.34,4.28,15.37,35.56,6,2.81
161,3.99,11.34,3.76,17.37,34.84,6,
163,5.43,17.09,3.41,19.37,33.38,5,
165,5.30,18.17,3.85,21.37,31.05,5,
167,6.82,22.67,2.76,15.14,23.05,5,
169,9.07,24.39,2.41,14.80,21.66,5,2.18
171,6.88,11.98,2.66,10.58,23.11,5,
173,7.98,14.47,3.16,8.86,21.76,2,
175,10.98,18.91,4.16,10.86,23.90,2,
177,13.28,18.79,5.20,12.86,25.84,2,
179,10.30,11.98,4.50,14.86,26.27,2,2.15
181,8.75,11.98,4.59,16.86,24.53,2,
183,8.75,11.98,4.57,18.86,23.34,16,
185,8.74,11.98,5.16,20.86,25.47,16,
187,8.31,11.98,6.09,22.86,22.87,16,
189,5.28,11.98,6.83,24.86,18.41,16,2.15
191,7.08,11.98,3.99,26.86,19.05,16,
193,13.41,21.94,4.91,28.86,20.27,5,
195,13.83,24.35,5.91,30.86,21.25,5,
197,13.80,24.34,6.98,32.86,19.10,5,
199,11.32,24.34,6.99,34.86,17.88,5,1.21
201,10.51,24.34,8.00,36.86,17.85,5,
203,10.79,24.34,8.20,38.86,17.95,2,
205,14.55,30.81,9.57,40.86,18.06,2,
207,14.39,30.57,11.07,42.86,20.05,2,
209,16.42,30.57,9.43,44.86,22.67,2,1.50
211,14.32,24.37,10.44,46.86,21.89,2,
213,10.77,24.36,11.73,48.86,20.87,15,
215,12.53,25.74,11.88,50.86,20.68,15,
217,13.40,28.11,11.23,52.86,19.48,15,
219,14.19,31.83,12.52,54.39,19.79,15,2.71
221,10.19,37.05,8.22,22.04,21.40,15,
223,10.55,36.90,9.62,24.04,19.52,9,
225,10.97,36.90,9.59,26.04,21.98,9,
227,12.48,36.90,10.76,28.04,22.45,9,
229,15.93,36.90,11.03,27.56,23.32,9,2.75
231,16.37,36.90,12.25,29.56,23.82,9,
233,15.26,32.46,12.22,30.96,24.24,11,
235,10.21,23.28,13.10,32.96,22.81,11,
237,10.16,23.27,13.24,34.96,20.32,11,
239,10.54,22.82,12.67,36.96,22.08,11,2.86
241,7.08,11.83,13.65,38.96,25.10,11,
243,7.06,11.83,14.69,40.96,27.38,3,
245,7.06,11.83,14.46,42.96,28.18,3,
247,7.35,11.83,15.48,44.96,29.26,3,
249,7.96,11.83,14.30,46.96,25.67,3,2.34
251,7.94,11.83,14.33,48.96,22.82,3,
253,7.94,11.83,15.41,50.96,16.87,4,
255,8.56,11.83,16.53,52.96,17.38,4,
257,9.87,12.03,17.62,54.96,19.81,4,
259,9.69,12.04,13.40,56.96,26.37,4,2.49
261,8.69,11.97,11.17,58.96,29.72,4,
263,8.68,11.97,11.64,60.96,30.20,12,
265,10.06,16.86,12.43,62.96,31.78,12,
267,9.86,18.28,13.00,64.96,31.27,12,
269,4.58,11.43,13.85,66.96,29.58,12,3.12
271,2.86,11.43,12.52,68.96,29.29,12,
273,2.86,11.43,12.87,70.96,27.51,5,
275,3.10,11.43,13.85,72.96,27.24,5,
277,3.75,8.22,15.29,74.96,27.08,5,
279,2.76,5.94,11.02,76.96,27.07,5,3.05
281,5.71,11.61,9.29,78.96,28.60,5,
283,6.67,15.20,10.23,80.96,29.00,7,
