time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.71
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.52
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.72
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.04
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.68
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.30
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.47
25,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.27,0.34,0.80,37.30
27,3.68,0.00,1.84,3.68,0.00,2.80,0.00,0.93,1.20,2.80,34.94
29,9.51,0.00,4.76,9.51,0.00,4.80,0.49,1.76,2.27,4.80,37.39
31,11.65,0.00,5.82,11.65,0.00,6.80,0.00,2.27,2.91,6.80,35.99
33,11.64,0.00,5.82,11.64,0.00,8.80,0.40,3.07,3.94,8.80,36.81
35,11.64,0.00,5.82,11.64,0.00,10.80,0.00,3.60,4.63,10.80,32.82
37,11.64,0.00,5.82,11.64,0.00,12.80,0.00,4.27,5.48,12.80,31.31
39,11.64,0.00,5.82,11.64,0.00,14.80,0.00,4.93,6.34,14.80,26.67
41,17.93,0.00,8.96,17.93,0.00,16.80,0.00,5.60,7.20,16.80,27.07
43,24.01,0.00,12.00,24.01,0.00,18.80,0.00,6.27,8.06,18.80,28.01
45,23.81,0.00,11.91,23.81,0.00,20.80,0.94,7.25,9.32,20.80,27.93
47,23.81,0.00,11.91,23.81,0.00,22.80,0.00,7.60,9.77,22.80,25.59
49,25.69,0.00,12.84,25.69,0.00,24.80,0.00,8.27,10.63,24.80,22.01
51,29.51,0.00,14.76,29.51,1.11,26.80,1.76,9.89,12.40,26.80,17.07
53,29.44,3.24,16.34,29.44,3.11,28.80,3.76,11.89,14.40,28.80,16.06
55,29.44,4.30,16.87,29.44,5.11,30.80,5.76,13.89,16.40,30.80,14.86
57,29.44,9.63,19.54,29.44,7.11,32.80,7.76,15.89,18.40,32.80,16.40
59,29.44,18.63,24.04,29.44,9.11,34.80,9.76,17.89,20.40,34.80,17.58
61,29.44,23.86,26.65,29.44,11.11,36.80,11.76,19.89,22.40,36.80,18.68
63,29.44,23.71,26.57,29.44,13.11,38.80,13.76,21.89,24.40,38.80,21.91
65,30.60,23.71,27.16,30.60,15.11,40.80,15.76,23.89,26.40,40.80,18.89
67,36.54,23.71,30.12,36.54,17.11,42.80,17.76,25.89,28.40,42.80,14.56
69,36.39,25.19,30.79,36.39,19.11,44.80,19.76,27.89,30.40,44.80,12.27
71,36.39,33.70,35.04,36.39,21.11,46.80,21.76,29.89,32.40,46.80,9.80
