time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.20
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.90
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.90
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.80
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.27
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.03
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.30
19,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.23,0.41,0.68,56.47
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.40
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00
25,2.55,0.00,1.28,2.55,0.00,1.98,0.00,0.66,0.40,1.98,21.27
27,4.68,1.20,2.94,4.68,0.00,3.98,1.42,1.80,1.65,3.98,22.32
29,4.66,5.37,5.01,5.37,0.00,5.98,3.42,3.13,3.25,5.98,19.48
31,4.66,5.24,4.95,5.24,0.00,7.98,5.42,4.47,4.85,7.98,17.57
33,9.24,5.24,7.24,9.24,1.36,9.98,7.42,6.25,6.72,9.98,28.67
35,8.23,5.24,6.74,8.23,3.36,11.98,9.42,8.25,8.72,11.98,35.97
37,0.00,5.24,2.62,5.24,5.36,0.00,11.42,5.60,7.93,11.42,33.33
39,0.00,5.24,2.62,5.24,0.00,0.00,13.42,4.47,8.05,13.42,25.63
41,0.00,5.15,2.57,5.15,0.00,1.64,15.42,5.69,9.58,15.42,36.83
43,3.97,0.00,1.98,3.97,0.00,3.64,17.42,7.02,11.18,17.42,36.77
45,4.66,0.00,2.33,4.66,0.00,5.64,0.00,1.88,1.13,5.64,40.88
47,4.65,0.00,2.33,4.65,0.00,7.64,0.00,2.55,1.53,7.64,41.93
49,4.65,0.00,2.33,4.65,0.00,9.64,0.60,3.41,2.29,9.64,45.73
51,4.65,0.00,2.33,4.65,0.00,11.64,0.00,3.88,2.33,11.64,44.16
53,4.65,0.00,2.33,4.65,0.00,13.64,0.00,4.55,2.73,13.64,36.06
55,4.65,0.00,2.33,4.65,0.00,15.64,0.40,5.35,3.37,15.64,29.10
57,4.65,2.82,3.74,4.65,0.00,17.64,2.40,6.68,4.97,17.64,23.58
59,4.65,8.99,6.82,8.99,0.00,19.64,4.40,8.01,6.57,19.64,17.82
61,4.65,11.66,8.16,11.66,0.00,21.64,6.40,9.35,8.17,21.64,16.93
63,4.65,11.64,8.15,11.64,0.00,23.64,8.40,10.68,9.77,23.64,19.89
65,8.86,12.02,10.44,12.02,0.85,25.64,10.40,12.30,11.54,25.64,21.35
67,11.20,18.45,14.82,18.45,2.85,27.64,12.40,14.30,13.54,27.64,23.86
69,11.19,7.81,9.50,11.19,4.85,29.64,11.45,15.32,13.77,29.64,30.53
71,11.19,0.00,5.59,11.19,6.85,31.64,6.19,14.90,11.41,31.64,30.70
73,11.19,0.00,5.59,11.19,8.85,33.64,0.00,14.17,8.50,33.64,30.62
75,11.19,0.00,5.59,11.19,10.85,35.64,0.00,15.50,9.30,35.64,25.70
77,12.13,0.00,6.07,12.13,12.85,37.64,1.80,17.43,11.18,37.64,33.18
79,16.73,0.00,8.36,16.73,14.85,39.64,0.00,18.17,10.90,39.64,44.88
81,5.49,0.00,2.75,5.49,16.85,6.29,0.00,7.72,4.63,16.85,52.62
83,0.00,0.00,0.00,0.00,0.00,8.29,0.00,2.76,1.66,8.29,45.20
85,2.10,0.00,1.05,2.10,0.00,2.66,0.00,0.89,0.53,2.66,42.13
87,4.90,0.00,2.45,4.90,0.00,4.66,0.00,1.55,0.93,4.66,37.88
89,4.88,3.94,4.41,4.88,0.00,6.66,1.40,2.68,2.17,6.66,32.25
91,4.88,5.30,5.09,5.30,0.00,8.66,3.40,4.02,3.77,8.66,30.42
93,4.88,14.19,9.54,14.19,0.00,10.66,5.40,5.35,5.37,10.66,31.60
95,4.88,17.62,11.25,17.62,0.00,12.66,7.40,6.68,6.97,12.66,28.04
97,4.88,20.33,12.60,20.33,0.00,14.66,9.40,8.02,8.57,14.66,21.98
99,4.88,23.99,14.43,23.99,0.14,16.66,11.40,9.40,10.20,16.66,13.42
101,10.94,23.95,17.45,23.95,2.14,18.66,13.40,11.40,12.20,18.66,15.77
103,22.51,23.95,23.23,23.95,4.14,20.66,15.40,13.40,14.20,20.66,14.75
105,25.56,21.27,23.42,25.56,6.14,22.66,15.20,14.67,14.88,22.66,15.56
