time,value
13,0.03
17,0.01
21,0.03
25,0.01
29,0.03
33,0.01
37,0.03
41,0.01
45,0.04
49,0.02
53,0.05
57,0.01
61,0.05
65,0.03
69,0.07
73,0.02
77,0.06
81,0.03
85,0.07
89,0.04
93,0.05
97,0.02
101,0.05
105,0.03
109,0.05
113,0.03
117,0.06
121,0.03
125,0.05
129,0.02
133,0.04
137,0.05
141,0.07
145,0.05
149,0.06
153,0.11
157,0.04
161,0.09
165,0.06
169,0.10
173,0.09
177,0.11
181,0.10
185,0.05
189,0.15
193,0.08
197,0.16
201,0.08
205,0.16
209,0.07
213,0.13
217,0.11
221,0.11
225,0.06
229,0.11
233,0.07
237,0.11
241,0.08
245,0.17
249,0.17
253,0.25
257,0.11
261,0.06
265,0.04
269,0.11
273,0.04
277,0.16
281,0.05
285,0.12
289,0.06
293,0.09
297,0.05
301,0.10
305,0.14
309,0.13
313,0.05
317,0.10
321,0.06
325,0.13
329,0.07
333,0.11
337,0.05
341,0.33
345,0.14
349,0.26
353,0.10
357,0.13
361,0.07
365,0.13
369,0.07
373,0.12
377,0.06
381,0.08
385,0.08
389,0.09
393,0.13
397,0.10
401,0.17
405,0.16
409,0.05
413,0.11
417,0.12
421,0.13
425,0.07
429,0.15
433,0.11
437,0.13
441,0.15
445,0.16
449,0.08
453,0.11
457,0.08
461,0.17
465,0.06
469,0.11
473,0.15
477,0.08
481,0.18
485,0.21
489,0.16
493,0.13
497,0.18
501,0.16
505,0.16
509,0.15
513,0.14
517,0.11
521,0.15
525,0.10
529,0.12
533,0.20
537,0.21
541,0.09
545,0.52
549,0.10
553,0.24
557,0.22
561,0.12
565,0.22
569,0.25
573,0.10
577,0.21
581,0.11
585,0.23
589,0.11
593,0.27
597,0.21
601,0.15
605,0.31
609,0.27
613,0.27
617,0.25
621,0.25
625,0.13
629,0.15
633,0.19
637,0.23
641,0.10
645,0.17
649,0.13
653,0.39
657,0.23
661,0.11
665,0.10
669,0.19
673,0.22
677,0.24
681,0.13
685,0.25
689,0.30
693,0.12
697,0.17
701,0.17
705,0.15
709,0.17
713,0.11
717,0.29
721,0.10
725,0.10
729,0.08
733,0.14
737,0.16
741,0.16
745,0.09
749,0.13
753,0.08
757,0.15
761,0.26
765,0.09
769,0.32
773,0.11
777,0.10
781,0.28
785,0.07
789,0.16
793,0.07
797,0.13
801,0.11
805,0.15
809,0.16
813,0.26
817,0.20
821,0.09
825,0.17
829,0.10
833,0.13
837,0.05
841,0.12
845,0.07
849,0.16
853,0.25
857,0.23
861,0.22
865,0.25
869,0.09
873,0.10
877,0.16
881,0.14
885,0.08
889,0.16
893,0.08
897,0.16
901,0.11
905,0.17
909,0.29
913,0.12
917,0.28
921,0.08
925,0.23
929,0.14
933,0.06
937,0.04
941,0.05
945,0.09
949,0.07
953,0.04
957,0.06
961,0.07
965,0.14
969,0.11
973,0.15
977,0.29
981,0.24
985,0.13
989,0.20
993,0.12
997,0.18
