time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.40,1
3,0.00,0.00,0.00,0.00,0.00,52.67,4
5,0.00,0.00,0.00,0.00,0.00,58.42,4
7,0.00,0.00,0.00,0.00,0.00,60.52,4
9,0.00,0.00,0.00,0.00,0.00,61.16,4
11,0.00,0.00,0.00,0.00,0.00,60.21,2
13,0.00,0.00,0.00,0.00,0.00,50.58,2
15,0.00,0.00,0.00,0.00,0.00,42.92,2
17,0.51,2.06,0.40,0.51,1.97,46.12,2
19,1.35,5.40,0.90,1.15,3.97,46.54,3
21,1.34,5.35,0.73,0.89,5.97,45.66,3
23,1.50,5.35,0.74,0.96,7.97,42.94,3
25,3.83,9.99,1.08,1.38,9.97,41.31,3
27,3.90,9.65,1.41,1.81,11.97,39.14,1
29,2.91,10.54,1.94,2.49,13.97,34.45,1
31,3.84,10.37,2.00,2.57,15.97,30.23,1
33,6.11,10.37,2.79,3.59,17.97,30.20,1
35,6.35,10.37,3.79,4.88,19.97,27.43,3
37,6.41,10.37,4.13,5.31,21.97,24.36,3
39,9.28,12.58,4.35,5.59,23.97,22.67,3
41,12.52,16.64,5.18,6.66,25.97,24.97,3
43,11.64,16.56,6.01,7.73,27.97,25.51,3
45,7.09,16.56,6.25,8.04,29.97,20.87,4
47,5.41,16.56,5.92,7.62,31.97,19.52,4
49,7.52,19.99,6.15,7.90,33.97,22.14,4
51,10.28,23.70,7.15,9.19,35.97,24.77,4
53,10.66,21.00,6.56,8.44,26.30,25.22,2
55,9.39,15.99,6.60,8.48,27.16,24.46,2
57,9.36,15.99,6.99,8.98,29.16,27.42,2
59,9.64,15.93,8.15,10.48,31.16,26.79,2
61,7.09,11.63,6.32,8.12,20.92,26.14,3
63,8.58,16.80,7.32,9.31,21.55,24.49,3
65,10.26,18.22,6.65,8.31,17.86,22.97,3
67,12.30,18.02,7.84,9.67,19.86,23.94,3
69,9.74,16.61,7.75,9.27,21.86,28.35,3
71,9.74,16.61,7.56,9.05,23.86,29.52,3
73,10.64,16.61,7.71,9.10,25.86,29.56,4
75,11.44,17.96,8.46,9.92,27.86,31.41,4
77,12.83,17.95,9.46,11.06,29.86,33.21,4
79,12.33,17.91,10.46,12.20,31.86,33.87,4
81,9.91,16.61,9.21,10.46,33.86,32.69,1
83,9.53,18.52,8.97,10.01,35.86,29.09,1
85,11.94,23.65,9.14,9.99,37.86,30.66,1
87,16.39,23.56,10.37,11.29,39.86,28.79,1
89,13.89,20.92,9.51,9.90,40.24,27.75,1
91,11.35,19.30,7.73,7.31,29.39,29.10,1
93,13.34,25.23,6.61,7.83,18.81,27.55,2
95,17.06,31.77,7.24,8.50,20.81,24.27,2
97,19.15,31.67,8.11,9.47,22.81,22.67,2
99,19.56,31.67,9.49,11.11,24.81,20.84,2
101,20.73,31.41,9.61,11.12,24.95,18.68,3
103,16.02,23.47,9.24,11.60,19.80,14.94,3
105,18.81,34.56,9.59,11.81,21.76,12.82,3
107,21.78,37.50,10.42,13.17,23.76,13.05,3
109,23.47,37.48,10.47,13.09,25.76,14.63,1
111,22.09,41.36,10.73,13.28,27.76,14.18,1
113,24.33,44.12,11.48,14.09,29.76,14.87,1
115,26.88,44.11,12.64,15.45,31.76,20.70,1
117,24.33,44.11,13.38,16.26,33.76,22.40,1
119,18.17,44.11,13.30,16.01,35.76,23.67,1
121,17.05,44.11,13.07,15.57,37.76,20.25,4
123,17.96,44.11,14.31,17.02,39.76,15.91,4
125,19.27,44.11,14.56,17.20,41.76,13.55,4
127,21.01,44.11,15.56,18.35,43.76,17.66,4
129,22.20,44.11,14.77,17.19,39.63,20.78,4
131,23.45,45.97,13.60,15.54,41.63,25.00,4
133,24.65,50.80,13.99,15.90,43.63,27.36,4
135,19.84,30.99,15.01,17.06,45.63,28.80,4
137,16.36,30.99,16.06,18.27,47.63,24.75,2
139,16.35,30.99,16.79,19.06,49.63,21.88,2
141,17.97,34.37,16.47,18.51,51.63,22.58,2
143,21.16,40.13,17.80,20.08,53.63,22.96,2
145,22.87,43.86,15.76,17.31,49.13,22.70,3
147,22.83,43.77,16.16,17.69,51.13,23.22,3
149,22.31,41.35,14.83,17.66,53.13,24.51,3
151,20.03,34.37,16.17,19.23,55.13,25.89,3
153,19.28,35.80,13.59,15.78,29.88,25.68,3
155,21.26,35.56,12.99,14.86,30.19,24.31,3
157,21.26,31.57,13.40,15.24,32.19,21.33,1
159,22.93,31.55,14.33,16.30,34.19,16.59,1
161,28.27,37.10,14.89,16.87,36.19,11.96,1
163,34.93,45.12,16.42,18.44,38.19,10.25,1
165,38.38,48.10,15.97,17.41,40.19,9.16,1
167,41.86,55.38,16.84,17.96,42.19,8.72,1
169,31.34,62.45,17.98,18.86,44.19,9.39,4
171,26.37,70.55,18.67,19.48,46.19,11.28,4
173,26.61,70.38,18.47,18.64,48.19,14.15,4
175,26.61,70.38,19.81,19.93,50.19,18.67,4
177,26.56,70.38,18.29,18.94,52.19,22.64,2
179,24.84,70.38,18.63,18.95,54.19,23.40,2
181,25.24,72.01,17.07,16.52,56.19,20.42,2
183,26.46,76.32,16.73,17.20,58.19,17.53,2
185,25.02,76.23,17.02,17.29,55.75,17.20,2
187,27.18,80.79,15.64,17.20,47.68,17.17,2
189,31.86,91.55,15.49,16.72,46.71,19.62,2
191,33.84,95.56,14.87,15.64,40.28,19.65,2
193,33.81,95.49,16.03,17.09,42.28,18.99,2
195,33.81,95.49,17.39,18.43,44.28,20.21,2
197,33.80,95.47,15.52,18.49,46.28,21.06,2
199,24.11,56.68,16.37,19.44,48.28,20.81,2
201,10.84,33.34,17.34,20.54,50.28,19.41,1
203,12.89,35.90,16.91,19.84,52.28,19.04,1
205,16.21,40.62,18.24,21.41,54.28,17.33,1
207,18.88,47.69,17.02,21.89,56.28,16.11,1
209,18.85,47.78,18.04,23.19,58.28,16.31,3
211,21.44,47.78,17.59,22.61,60.28,16.46,3
213,23.02,47.78,18.64,23.81,62.28,18.26,3
215,24.55,47.78,19.97,25.38,64.28,19.97,3
217,22.22,47.78,17.38,21.90,58.76,19.84,3
219,21.79,47.78,17.24,21.57,60.76,20.08,3
221,22.17,47.72,18.22,22.55,62.76,17.96,3
223,17.42,23.76,19.02,23.24,64.76,14.38,3
225,17.39,23.76,19.47,23.57,66.76,10.15,1
227,17.63,24.34,20.85,25.07,68.76,8.44,1
229,20.81,30.62,21.97,26.23,70.76,10.43,1
231,23.29,35.92,21.76,25.67,72.76,12.66,1
