time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,4,
5,0.00,0.00,0.00,0.00,60.00,4,
7,0.00,0.00,0.00,0.00,60.00,4,
9,0.00,0.00,0.00,0.00,59.56,4,4.00
11,0.00,0.00,0.00,0.00,65.34,4,
13,0.00,0.00,0.00,0.00,61.15,4,
15,0.00,0.00,0.00,0.00,54.18,4,
17,0.00,0.00,0.00,0.00,47.95,4,
19,0.00,0.00,0.00,0.00,40.66,4,0.87
21,0.37,1.47,0.19,1.80,28.14,4,
23,1.33,5.33,0.32,3.80,24.37,2,
25,1.29,5.15,0.48,5.80,26.21,2,
27,0.00,0.00,0.79,7.80,29.55,2,
29,0.00,0.00,0.30,3.62,36.27,2,3.53
31,0.00,0.00,0.33,3.91,36.78,2,
33,0.00,0.00,0.00,0.00,32.00,3,
35,0.00,0.00,0.00,0.00,37.06,3,
37,1.05,4.20,0.13,1.60,43.47,3,
39,1.23,4.92,0.30,3.60,40.31,3,2.75
41,1.23,4.92,0.47,5.60,39.33,3,
43,1.23,4.92,0.72,7.60,36.43,4,
45,1.93,4.84,1.05,9.60,38.93,4,
47,1.38,4.93,1.42,11.60,37.43,4,
49,1.23,4.92,0.71,7.05,34.78,4,1.56
51,2.72,10.89,1.04,9.05,28.47,4,
53,2.96,11.25,1.53,11.05,21.19,2,
55,4.60,11.25,2.26,13.05,21.37,2,
57,5.04,9.63,3.10,15.05,24.52,2,
59,2.71,5.63,2.51,11.49,29.05,2,2.07
61,2.71,5.63,2.26,9.20,32.95,2,
63,2.71,5.63,2.55,11.20,35.82,3,
65,2.71,5.63,3.05,13.20,36.74,3,
67,2.71,5.63,3.57,15.20,30.21,3,
69,2.71,5.63,2.97,16.59,21.99,3,2.26
71,3.49,5.63,3.38,18.59,18.68,3,
73,4.97,9.04,4.08,20.59,20.49,1,
75,5.72,12.15,4.64,22.59,26.09,1,
77,5.63,17.09,5.30,24.59,27.50,1,
79,3.08,7.14,1.68,12.19,32.18,1,2.92
81,1.87,5.19,1.92,14.19,36.08,1,
83,2.59,5.19,1.67,16.19,36.95,4,
85,2.50,5.13,2.27,18.19,38.24,4,
87,2.34,5.13,2.94,20.19,34.08,4,
89,2.61,5.31,1.60,9.91,31.08,4,2.29
91,2.61,5.30,1.78,11.91,26.19,4,
93,5.09,11.15,2.37,13.91,19.53,2,
95,6.90,14.91,2.88,15.91,19.93,2,
97,8.45,18.95,3.62,17.91,22.14,2,
99,5.10,11.61,2.61,9.44,28.04,2,2.91
101,2.54,5.38,1.62,7.25,30.71,2,
103,2.54,5.37,1.52,9.25,34.05,3,
105,2.54,5.29,2.18,11.25,40.12,3,
107,1.25,4.77,2.52,13.25,41.37,3,
109,1.19,4.77,1.40,15.25,38.84,3,3.12
111,1.83,4.77,1.90,17.25,35.97,3,
113,2.48,5.17,2.60,19.25,34.64,3,
115,2.55,5.13,2.62,21.25,26.67,3,
117,3.75,5.13,3.45,23.25,17.50,3,
119,3.70,5.13,3.85,25.25,15.38,3,2.41
121,6.88,11.69,4.56,27.25,18.80,3,
123,8.95,17.67,5.17,29.25,21.76,4,
125,9.99,18.03,5.57,31.25,31.75,4,
127,8.54,17.99,6.24,33.25,38.39,4,
129,4.21,16.85,3.30,10.57,30.98,4,2.56
131,3.49,13.98,2.08,12.57,18.64,4,
133,4.13,13.51,2.64,14.57,12.58,1,
135,7.47,19.73,3.44,16.57,17.79,1,
137,8.66,23.38,4.01,18.57,27.86,1,
139,7.38,18.25,3.71,19.15,34.47,1,2.57
141,3.93,5.65,3.47,11.24,38.41,1,
143,3.91,5.65,3.45,13.24,36.65,3,
145,3.85,5.57,3.03,15.24,42.23,3,
147,0.66,2.41,3.59,17.24,35.97,3,
149,2.02,8.08,0.56,2.61,29.89,3,2.02
151,4.21,11.30,0.72,4.61,29.69,3,
153,6.07,11.26,1.31,6.61,30.85,2,
155,10.27,17.20,2.25,8.61,29.85,2,
157,11.08,17.00,3.25,10.61,25.88,2,
159,8.64,16.76,4.18,12.61,23.27,2,0.86
161,7.56,16.76,5.20,14.61,17.57,2,
163,9.38,16.76,6.11,16.61,17.30,1,
165,10.69,16.76,7.12,18.61,19.86,1,
167,12.30,18.51,8.62,20.61,21.22,1,
169,8.36,18.33,8.53,21.21,21.58,1,2.24
171,8.36,18.33,7.07,19.17,19.92,1,
173,8.36,18.33,6.76,21.17,21.08,3,
175,8.32,18.33,7.39,23.17,28.94,3,
177,5.84,18.33,8.39,25.17,31.09,3,
179,5.79,18.33,4.56,27.17,31.49,3,2.73
181,5.79,18.33,4.48,29.17,31.40,3,
183,5.79,18.33,4.71,31.17,27.30,4,
185,5.77,18.33,5.51,33.17,26.19,4,
187,5.18,18.26,6.47,35.17,19.14,4,
189,5.60,12.10,3.72,26.67,17.89,4,2.22
191,8.83,18.40,4.22,27.33,19.31,4,
193,9.07,18.25,2.62,11.51,24.72,2,
195,10.55,18.25,3.39,13.51,32.40,2,
197,11.45,18.22,4.22,15.51,34.94,2,
199,5.43,7.75,3.33,14.38,35.72,2,3.02
201,2.46,5.40,3.83,14.60,35.88,2,
203,3.42,5.40,2.43,11.02,34.67,1,
205,3.79,5.31,2.82,13.02,34.22,1,
207,2.83,4.77,3.72,15.02,32.26,1,
209,5.51,12.26,2.92,16.33,29.20,1,2.52
211,6.49,16.46,3.71,18.33,28.26,1,
213,7.14,16.40,4.31,20.33,25.36,1,
215,9.42,21.17,4.88,22.33,22.42,1,
217,10.79,23.34,5.65,24.33,20.59,1,
219,13.02,23.34,6.62,26.33,19.44,1,1.85
221,13.36,23.71,7.13,28.33,18.04,1,
223,14.97,30.17,7.90,30.33,14.81,3,
225,15.66,29.95,9.11,32.33,16.25,3,
227,15.78,29.95,10.44,34.33,20.26,3,
229,13.76,29.94,8.97,27.65,21.90,3,2.64
231,14.16,27.49,8.00,29.65,24.92,3,
233,9.26,12.56,7.24,31.65,25.03,4,
235,10.26,12.56,7.89,33.65,30.27,4,
237,9.01,17.29,8.73,35.65,29.75,4,
239,4.76,19.03,4.60,23.57,28.58,4,2.76
241,6.72,23.87,2.51,25.57,28.12,4,
243,7.21,23.73,3.29,27.57,26.29,2,
245,9.58,23.73,3.88,29.57,26.48,2,
247,11.17,23.73,4.74,31.57,23.59,2,
249,14.85,23.41,4.80,28.61,24.52,2,2.80
251,6.09,10.76,3.93,17.45,24.35,2,
253,5.63,11.76,4.54,16.42,25.17,2,
255,7.05,17.44,3.96,13.91,27.27,2,
257,7.01,17.26,4.09,15.91,26.89,2,
259,7.01,17.26,4.49,17.91,25.39,2,2.27
261,7.01,17.26,5.44,19.91,26.03,2,
263,8.54,17.26,6.44,21.91,22.98,1,
265,10.89,22.32,7.11,23.91,21.99,1,
267,13.62,30.69,8.44,25.91,21.12,1,
269,14.69,36.12,8.35,27.91,22.30,1,2.05
271,15.55,39.43,7.32,29.91,21.73,1,
273,15.10,33.14,6.46,31.91,20.75,3,
275,10.01,17.77,7.47,33.91,22.97,3,
277,11.21,24.51,8.87,35.91,23.29,3,
279,14.14,30.63,9.43,33.11,22.81,3,2.27
281,13.11,22.85,7.42,17.16,19.21,3,
283,9.82,21.26,8.50,19.16,13.91,2,
