time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.6
19.0,9.4
21.0,12.4
23.0,12.4
25.0,17.1
27.0,18.7
29.0,18.7
31.0,18.7
33.0,18.7
35.0,18.7
37.0,18.7
39.0,18.7
41.0,18.7
43.0,21.0
45.0,29.6
47.0,32.1
49.0,32.1
51.0,20.3
53.0,5.3
55.0,5.2
57.0,5.2
59.0,5.2
61.0,5.2
63.0,5.2
65.0,5.2
67.0,5.2
69.0,5.2
71.0,0.0
73.0,0.0
75.0,4.6
77.0,9.7
79.0,11.0
81.0,17.4
83.0,17.5
85.0,17.5
87.0,17.4
89.0,10.9
91.0,10.9
93.0,10.9
95.0,10.9
97.0,10.9
99.0,10.9
101.0,10.9
103.0,10.9
105.0,10.9
107.0,11.2
109.0,17.7
111.0,23.0
113.0,9.8
115.0,7.0
117.0,11.8
119.0,11.7
121.0,11.7
123.0,11.7
125.0,11.7
127.0,11.7
129.0,11.7
131.0,12.0
133.0,11.9
135.0,11.9
137.0,13.4
139.0,19.5
141.0,24.4
143.0,24.3
145.0,24.3
147.0,30.5
149.0,36.2
151.0,35.9
153.0,35.0
155.0,33.1
157.0,30.8
159.0,30.2
161.0,29.8
163.0,31.4
165.0,35.8
167.0,35.7
169.0,35.7
171.0,35.7
173.0,35.7
175.0,35.7
177.0,35.7
179.0,39.8
181.0,50.8
183.0,55.7
185.0,55.5
187.0,53.7
189.0,30.2
191.0,32.5
193.0,37.3
195.0,39.6
197.0,49.1
199.0,50.1
201.0,62.5
203.0,62.1
205.0,61.9
207.0,27.2
209.0,24.2
211.0,24.2
213.0,24.0
215.0,30.3
217.0,42.8
219.0,56.4
221.0,61.5
223.0,85.1
225.0,96.9
227.0,100.6
229.0,100.5
231.0,100.1
233.0,100.1
235.0,103.2
237.0,115.0
239.0,118.4
241.0,118.4
243.0,118.4
245.0,126.3
247.0,137.0
249.0,143.5
251.0,143.4
253.0,143.4
255.0,143.4
257.0,143.4
259.0,143.4
261.0,143.4
263.0,143.4
265.0,143.4
267.0,142.7
269.0,141.1
271.0,138.4
273.0,137.6
275.0,142.5
277.0,150.0
279.0,156.9
281.0,156.6
283.0,156.1
285.0,153.3
287.0,80.2
289.0,81.9
291.0,88.5
293.0,97.3
295.0,109.6
297.0,121.0
299.0,133.1
301.0,141.4
303.0,142.6
305.0,148.6
307.0,156.7
309.0,161.8
311.0,160.0
313.0,159.9
315.0,159.9
317.0,159.9
319.0,159.9
321.0,159.9
323.0,159.9
325.0,159.9
327.0,159.9
329.0,159.9
331.0,159.9
333.0,159.9
335.0,159.9
337.0,159.9
339.0,159.9
341.0,159.9
343.0,159.9
345.0,159.7
347.0,157.4
349.0,56.7
351.0,58.2
353.0,64.6
355.0,64.2
357.0,54.9
359.0,60.7
361.0,71.5
363.0,86.6
365.0,100.1
367.0,114.4
369.0,127.3
371.0,130.3
373.0,130.3
375.0,130.3
377.0,130.3
379.0,131.0
381.0,137.7
383.0,144.6
385.0,149.7
387.0,149.6
389.0,149.6
391.0,149.6
393.0,153.9
395.0,153.6
397.0,154.5
399.0,156.3
401.0,156.2
403.0,156.2
405.0,156.2
407.0,156.2
409.0,156.2
411.0,156.2
413.0,156.2
415.0,121.1
417.0,41.6
419.0,41.6
421.0,41.6
423.0,41.6
425.0,52.3
427.0,58.6
429.0,61.0
431.0,49.9
433.0,57.4
435.0,64.2
437.0,86.3
439.0,97.5
441.0,108.2
443.0,114.1
445.0,114.0
447.0,113.4
449.0,113.1
451.0,116.7
453.0,128.3
455.0,138.6
457.0,148.2
459.0,151.5
461.0,151.5
463.0,151.5
465.0,159.1
467.0,159.4
469.0,157.2
471.0,157.1
473.0,157.1
475.0,157.1
477.0,157.1
479.0,157.1
481.0,155.8
483.0,102.7
485.0,92.8
487.0,101.4
489.0,107.9
491.0,116.6
493.0,128.9
495.0,139.7
497.0,148.4
499.0,153.6
501.0,159.6
503.0,160.4
505.0,160.4
507.0,160.4
509.0,160.4
511.0,160.4
513.0,159.5
515.0,103.9
517.0,82.2
519.0,89.1
521.0,95.2
523.0,101.4
525.0,114.1
527.0,127.5
529.0,137.9
531.0,146.8
533.0,154.6
535.0,157.9
537.0,157.8
539.0,157.8
541.0,157.8
543.0,157.8
545.0,156.6
547.0,153.6
549.0,129.7
551.0,114.0
553.0,124.1
555.0,130.3
557.0,141.5
559.0,149.9
561.0,153.9
563.0,160.4
565.0,160.1
567.0,160.1
569.0,160.1
571.0,160.1
573.0,160.1
575.0,160.1
577.0,160.0
579.0,159.5
581.0,159.4
583.0,158.1
585.0,70.6
587.0,50.0
589.0,59.4
591.0,65.6
593.0,76.6
595.0,89.6
597.0,102.0
599.0,108.2
601.0,127.0
603.0,137.8
605.0,146.6
607.0,152.3
609.0,155.8
611.0,155.8
613.0,155.8
615.0,155.8
617.0,155.8
619.0,155.8
621.0,155.8
623.0,155.8
625.0,155.8
627.0,155.8
629.0,155.8
631.0,154.9
633.0,86.7
635.0,86.7
637.0,86.7
639.0,86.7
641.0,86.8
643.0,97.6
645.0,111.2
647.0,123.5
649.0,134.8
651.0,144.6
653.0,150.7
655.0,154.8
657.0,159.5
659.0,159.4
