time,value
1,0.03
5,0.02
9,0.02
13,0.03
17,0.01
21,0.01
25,0.02
29,0.02
33,0.03
37,0.02
41,0.04
45,0.03
49,0.06
53,0.06
57,0.08
61,0.04
65,0.06
69,0.06
73,0.12
77,0.15
81,0.15
85,0.09
89,0.12
93,0.13
97,0.13
101,0.15
105,0.10
109,0.16
113,0.07
117,0.07
121,0.08
125,0.09
129,0.15
133,0.08
137,0.14
141,0.16
145,0.18
149,0.16
153,0.18
157,0.07
161,0.17
165,0.20
169,0.17
173,0.19
177,0.23
181,0.13
185,0.19
189,0.22
193,0.14
197,0.22
201,0.23
205,0.37
209,0.21
213,0.20
217,0.13
221,0.22
225,0.15
229,0.30
233,0.28
237,0.17
241,0.28
245,0.43
249,0.23
253,0.23
257,0.26
261,0.16
265,0.25
269,0.14
273,0.36
277,0.21
281,0.40
285,0.42
289,0.24
293,0.42
297,0.46
301,0.48
305,0.55
309,0.22
313,0.32
317,0.27
321,0.20
325,0.36
329,0.33
333,0.20
337,0.45
341,0.55
345,0.28
349,0.49
353,0.30
357,0.44
361,0.45
365,0.24
369,0.37
373,0.49
377,0.39
381,0.51
385,0.62
389,0.33
393,0.40
397,0.38
401,0.37
405,0.32
409,0.33
413,0.37
417,0.19
421,0.34
425,0.61
429,0.32
433,0.36
437,0.38
441,0.22
445,0.32
449,0.19
453,0.35
457,0.17
461,0.38
465,0.46
469,0.34
473,0.43
477,0.27
481,0.44
485,0.59
489,0.20
493,0.34
497,0.23
501,0.45
505,0.42
509,0.52
513,0.48
517,0.22
521,0.39
525,0.40
529,0.22
533,0.38
537,0.37
541,0.19
545,0.41
549,0.34
553,0.21
557,0.35
561,0.41
565,0.42
569,0.31
573,0.38
577,0.40
581,0.50
585,0.30
589,0.46
593,0.30
597,0.29
601,0.29
605,0.34
609,0.19
613,0.37
617,0.36
621,0.53
625,0.38
629,0.25
633,0.48
637,0.74
641,0.51
645,0.20
649,0.28
653,0.20
657,0.26
661,0.27
665,0.41
669,0.36
673,0.68
677,0.46
681,0.44
685,0.59
689,0.52
693,0.39
697,0.54
701,0.42
705,0.25
709,0.31
713,0.19
717,0.44
721,0.33
725,0.30
729,0.47
733,0.22
737,0.37
741,0.50
745,0.44
749,0.46
753,0.28
757,0.58
761,0.19
765,0.33
769,0.17
773,0.23
777,0.32
781,0.31
785,0.28
789,0.50
793,0.42
797,0.48
801,0.62
805,0.30
809,0.58
813,0.76
817,0.32
821,0.87
825,0.89
829,0.46
833,0.34
837,0.43
841,0.32
845,0.67
849,0.44
853,0.43
857,0.39
861,0.42
865,0.35
869,0.41
873,0.51
877,0.57
881,0.44
885,0.23
889,0.44
893,0.21
897,0.40
901,0.37
905,0.49
909,0.60
913,0.22
917,0.61
921,0.79
925,0.62
929,0.36
933,0.69
937,0.63
941,0.32
945,0.35
949,0.28
953,0.47
957,0.30
961,0.38
965,0.41
969,0.64
973,0.65
977,0.26
981,0.46
985,0.40
989,0.20
993,0.65
997,0.28
