time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.57
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.98
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.91
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.55
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.67
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.14
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.51
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.80
17,0.00,1.21,0.61,1.21,0.00,0.86,1.84,0.90,1.16,1.84,38.97
19,0.00,5.47,2.74,5.47,0.00,0.00,3.84,1.28,1.65,3.84,35.51
21,0.00,5.35,2.68,5.35,0.32,0.00,5.84,2.05,2.55,5.84,37.40
23,0.00,5.35,2.68,5.35,0.00,0.00,7.84,2.61,3.36,7.84,35.74
25,0.00,5.35,2.68,5.35,0.00,0.00,9.84,3.28,4.22,9.84,29.64
27,0.00,5.35,2.68,5.35,0.00,0.00,11.84,3.95,5.08,11.84,16.42
29,0.00,5.35,2.68,5.35,0.00,0.00,13.84,4.61,5.93,13.84,15.83
31,0.00,10.61,5.30,10.61,0.00,1.06,15.84,5.63,7.24,15.84,21.64
33,4.81,10.37,7.59,10.37,0.00,3.06,17.84,6.97,8.96,17.84,28.03
35,5.26,10.37,7.81,10.37,0.00,5.06,19.84,8.30,10.67,19.84,42.16
37,0.00,7.42,3.71,7.42,0.00,7.06,21.84,9.63,12.39,21.84,51.81
39,0.00,0.00,0.00,0.00,0.00,0.00,10.11,3.37,4.33,10.11,51.47
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.65
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.39
45,0.00,1.86,0.93,1.86,0.00,0.00,1.30,0.43,0.56,1.30,23.36
47,1.43,4.95,3.19,4.95,0.00,1.12,3.30,1.47,1.89,3.30,17.13
49,6.64,4.92,5.78,6.64,0.00,3.12,5.30,2.80,3.61,5.30,14.75
51,9.59,4.92,7.26,9.59,0.00,5.12,7.30,4.14,5.32,7.30,9.27
53,9.55,4.92,7.24,9.55,0.00,7.12,9.30,5.47,7.03,9.30,4.18
55,9.55,4.92,7.24,9.55,0.00,9.12,11.30,6.80,8.75,11.30,0.70
57,9.55,10.49,10.02,10.49,0.00,11.12,13.30,8.14,10.46,13.30,0.00
59,9.55,12.03,10.79,12.03,0.00,13.12,15.30,9.47,12.18,15.30,0.00
61,9.55,12.03,10.79,12.03,0.00,15.12,17.30,10.80,13.89,17.30,9.04
63,9.55,12.03,10.79,12.03,0.00,17.12,19.30,12.14,15.61,19.30,18.53
65,9.55,12.03,10.79,12.03,0.00,19.12,21.30,13.47,17.32,21.30,21.69
67,9.55,12.03,10.79,12.03,0.00,21.12,23.30,14.80,19.03,23.30,21.93
69,9.55,12.03,10.79,12.03,0.00,23.12,25.30,16.14,20.75,25.30,25.39
71,9.55,12.03,10.79,12.03,0.00,25.12,27.30,17.47,22.46,27.30,21.23
73,9.55,12.03,10.79,12.03,0.00,27.12,29.30,18.80,24.18,29.30,15.56
75,9.55,12.03,10.79,12.03,0.00,29.12,31.30,20.14,25.89,31.30,11.00
77,9.55,16.94,13.25,16.94,0.00,31.12,33.30,21.47,27.61,33.30,7.08
79,15.21,18.27,16.74,18.27,1.42,33.12,35.30,23.28,29.52,35.30,3.89
81,15.20,18.27,16.74,18.27,3.42,35.12,37.30,25.28,31.52,37.30,7.01
83,15.20,19.29,17.25,19.29,5.42,37.12,39.30,27.28,33.52,39.30,12.45
85,15.20,24.51,19.86,24.51,7.42,39.12,41.30,29.28,35.52,41.30,13.45
87,15.20,24.38,19.79,24.38,9.42,41.12,43.30,31.28,37.52,43.30,17.67
89,15.20,24.38,19.79,24.38,11.42,43.12,45.30,33.28,39.52,45.30,17.44
91,15.20,24.38,19.79,24.38,13.42,45.12,47.30,35.28,41.52,47.30,17.93
93,15.20,24.38,19.79,24.38,15.42,47.12,49.30,37.28,43.52,49.30,18.18
95,15.20,24.38,19.79,24.38,17.42,49.12,51.30,39.28,45.52,51.30,16.13
97,21.61,24.38,22.99,24.38,19.42,51.12,53.30,41.28,47.52,53.30,15.19
99,27.86,21.65,24.76,27.86,21.42,53.12,43.89,39.48,44.63,53.12,14.63
101,27.65,0.00,13.83,27.65,23.42,55.12,26.25,34.93,38.22,55.12,19.25
103,27.65,0.00,13.83,27.65,25.42,57.12,19.86,34.13,36.62,57.12,22.77
105,27.65,0.00,13.83,27.65,27.42,59.12,3.33,29.96,30.68,59.12,24.66
107,27.65,0.00,13.83,27.65,29.42,61.12,1.94,30.83,31.23,61.12,23.66
109,27.65,3.46,15.56,27.65,31.42,63.12,3.94,32.83,33.23,63.12,22.52
111,27.65,10.42,19.04,27.65,33.42,65.12,5.94,34.83,35.23,65.12,18.26
113,27.65,11.10,19.38,27.65,35.42,67.12,7.94,36.83,37.23,67.12,14.67
115,32.04,11.10,21.57,32.04,37.42,69.12,9.94,38.83,39.23,69.12,13.67
117,40.55,11.10,25.82,40.55,39.42,71.12,11.94,40.83,41.23,71.12,14.57
119,40.60,11.10,25.85,40.60,41.42,72.39,13.94,42.58,42.91,72.39,12.72
