time,calc_time
1.00,0.19
9.00,0.10
19.00,0.11
29.00,0.10
39.00,0.09
49.00,0.10
59.00,0.10
69.00,0.08
79.00,0.09
89.00,0.11
99.00,0.10
109.00,0.10
119.00,0.09
129.00,0.09
139.00,0.09
149.00,0.09
159.00,0.09
169.00,0.08
179.00,0.11
189.00,0.10
199.00,0.10
209.00,0.09
219.00,0.10
229.00,0.09
239.00,0.12
249.00,0.10
259.00,0.11
269.00,0.09
279.00,0.09
289.00,0.10
299.00,0.09
309.00,0.10
319.00,0.09
329.00,0.10
339.00,0.09
349.00,0.10
359.00,0.11
369.00,0.10
379.00,0.09
389.00,0.10
399.00,0.10
409.00,0.09
419.00,0.21
429.00,0.10
439.00,0.09
449.00,0.09
459.00,0.10
469.00,0.10
479.00,0.09
489.00,0.09
499.00,0.10
509.00,0.09
519.00,0.09
529.00,0.11
539.00,0.10
549.00,0.10
559.00,0.10
569.00,0.09
579.00,0.09
589.00,0.10
599.00,0.09
609.00,0.09
619.00,0.10
629.00,0.09
639.00,0.09
649.00,0.10
659.00,0.09
669.00,0.09
679.00,0.10
689.00,0.09
699.00,0.10
709.00,0.09
719.00,0.09
729.00,0.11
739.00,0.09
749.00,0.09
759.00,0.10
769.00,0.10
779.00,0.10
789.00,0.10
799.00,0.09
809.00,0.24
819.00,0.10
829.00,0.10
839.00,0.09
849.00,0.09
859.00,0.09
869.00,0.10
879.00,0.09
889.00,0.08
899.00,0.08
909.00,0.09
919.00,0.09
929.00,0.09
939.00,0.09
949.00,0.09
959.00,0.09
969.00,0.09
979.00,0.09
989.00,0.09
999.00,0.25
