time,calc_time
1.00,0.19
9.00,0.10
19.00,0.10
29.00,0.09
39.00,0.10
49.00,0.09
59.00,0.09
69.00,0.09
79.00,0.09
89.00,0.12
99.00,0.10
109.00,0.15
119.00,0.09
129.00,0.08
139.00,0.10
149.00,0.09
159.00,0.09
169.00,0.16
179.00,0.08
189.00,0.09
199.00,0.09
209.00,0.10
219.00,0.09
229.00,0.09
239.00,0.15
249.00,0.09
259.00,0.08
269.00,0.08
279.00,0.08
289.00,0.10
299.00,0.09
309.00,0.09
319.00,0.09
329.00,0.08
339.00,0.08
349.00,0.09
359.00,0.09
369.00,0.08
379.00,0.10
389.00,0.10
399.00,0.10
409.00,0.10
419.00,0.08
429.00,0.08
439.00,0.08
449.00,0.08
459.00,0.11
469.00,0.09
479.00,0.08
489.00,0.08
499.00,0.10
509.00,0.10
519.00,0.08
529.00,0.08
539.00,0.09
549.00,0.09
559.00,0.09
569.00,0.10
579.00,0.10
589.00,0.09
599.00,0.08
609.00,0.09
619.00,0.09
629.00,0.10
639.00,0.10
649.00,0.10
659.00,0.10
669.00,0.09
679.00,0.09
689.00,0.09
699.00,0.10
709.00,0.10
719.00,0.10
729.00,0.09
739.00,0.08
749.00,0.08
759.00,0.09
769.00,0.09
779.00,0.09
789.00,0.08
799.00,0.09
809.00,0.09
819.00,0.09
829.00,0.30
839.00,0.10
849.00,0.09
859.00,0.08
869.00,0.09
879.00,0.09
889.00,0.09
899.00,0.10
909.00,0.09
919.00,0.10
929.00,0.10
939.00,0.10
949.00,0.09
959.00,0.09
969.00,0.09
979.00,0.10
989.00,0.09
999.00,0.10
