time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,37.80,1
13,0.00,0.00,0.00,0.00,46.75,1
15,0.00,0.00,0.00,0.00,56.00,1
17,0.00,0.00,0.00,0.00,59.62,1
19,0.00,0.00,0.00,0.00,57.33,1
21,0.00,0.00,0.00,0.00,48.00,1
23,0.00,0.00,0.00,0.00,38.44,3
25,0.15,0.62,0.15,1.82,27.68,3
27,2.32,9.30,0.32,3.82,19.00,3
29,2.78,10.84,0.59,5.82,10.83,3
31,4.02,10.83,0.95,7.82,7.60,3
33,3.97,10.83,1.26,9.82,0.00,3
35,3.97,10.83,1.63,11.82,0.00,3
37,3.97,10.83,1.92,13.82,0.00,3
39,3.97,10.83,2.26,15.82,0.00,2
41,3.97,10.83,2.59,17.82,0.00,2
43,3.97,10.83,2.92,19.82,9.35,2
45,3.97,10.83,3.26,21.82,11.78,2
47,3.97,10.83,3.59,23.82,13.95,2
49,3.97,10.83,3.92,25.82,22.32,2
51,3.97,10.83,4.26,27.82,26.83,2
53,3.97,10.83,4.59,29.82,24.58,2
55,3.97,10.83,5.04,31.82,23.32,2
57,3.97,10.83,5.54,33.82,17.74,2
59,3.97,10.83,5.59,35.82,9.58,4
61,3.97,10.83,5.92,37.82,13.65,4
63,5.30,16.95,6.26,39.82,17.85,4
65,5.74,22.97,3.49,41.82,24.10,4
67,5.81,23.26,3.60,43.14,33.06,4
69,0.27,1.09,0.68,8.10,40.58,4
71,0.00,0.00,0.68,8.15,42.28,4
73,0.00,0.00,0.04,0.53,44.10,4
75,0.66,2.63,0.21,2.53,47.32,4
77,1.09,4.35,0.38,4.53,43.99,4
79,1.08,4.33,0.54,6.53,39.41,4
81,1.39,4.33,0.98,8.53,28.52,1
83,2.47,5.56,1.38,10.53,23.16,1
85,4.10,10.56,2.04,12.53,17.90,1
87,6.69,10.83,3.11,14.53,18.39,1
89,7.70,12.30,3.43,16.53,19.92,1
91,8.17,12.30,4.43,18.53,21.53,1
93,8.36,12.30,5.43,20.53,25.11,1
95,8.34,12.30,6.43,22.53,26.29,1
97,9.73,12.30,7.47,24.53,21.39,3
99,9.67,12.30,8.48,26.53,18.68,3
101,9.65,12.30,9.64,28.53,26.52,3
103,7.54,13.50,7.57,23.42,23.99,3
105,7.50,17.25,6.23,22.96,19.79,3
107,8.11,16.56,6.30,24.96,21.69,3
109,9.89,17.19,7.47,26.96,22.14,3
111,10.00,17.19,7.15,28.96,22.94,3
113,11.63,19.00,7.57,30.96,25.00,3
115,11.74,19.44,8.81,32.96,27.91,2
117,11.77,19.44,9.86,34.96,26.24,2
119,11.71,19.44,11.02,36.96,22.69,2
121,10.90,19.44,12.48,38.96,16.74,2
123,12.71,21.90,9.75,34.19,10.39,2
125,15.16,25.96,10.93,36.19,6.92,2
127,16.66,25.91,12.38,38.19,9.72,2
129,16.68,25.91,13.60,40.19,11.96,4
131,16.68,25.91,14.93,42.19,12.91,4
133,16.68,25.91,16.27,44.19,13.81,4
135,15.75,25.91,17.68,46.19,15.28,4
137,11.75,25.91,16.15,33.91,16.00,4
139,12.34,25.91,13.51,35.91,16.53,4
141,12.50,25.91,14.68,37.91,13.17,4
143,14.45,25.91,13.95,39.91,13.33,4
145,15.14,25.91,15.00,41.91,15.79,4
147,15.13,25.91,16.17,43.91,17.83,4
149,15.84,25.91,17.36,45.91,20.97,4
151,16.07,25.91,18.69,47.91,18.07,1
153,17.92,25.91,19.67,49.91,15.21,1
155,17.90,25.91,20.83,51.91,11.64,1
157,18.92,25.91,22.09,53.91,8.63,1
159,19.42,25.61,14.54,52.42,9.62,1
161,18.02,24.25,15.51,50.28,11.64,1
163,21.96,35.93,16.02,43.72,9.78,1
