time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.79,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.50,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.80,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.16,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.16,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.93,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.25,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.09,0.16,33.89,0.00
17,0.00,1.80,0.90,1.80,0.00,0.00,2.16,0.72,1.29,2.16,31.26,0.00
19,0.00,4.61,2.30,4.61,0.00,0.00,4.16,1.39,2.49,4.16,38.98,0.00
21,0.00,4.55,2.27,4.55,0.00,0.00,6.16,2.05,3.69,6.16,42.27,0.00
23,0.00,4.55,2.27,4.55,0.00,0.00,8.16,2.72,4.89,8.16,42.63,0.00
25,0.00,4.46,2.23,4.46,0.00,0.00,10.16,3.39,6.09,10.16,51.34,0.00
27,0.00,0.19,0.10,0.19,1.72,0.00,12.16,4.62,7.64,12.16,46.84,1.00
29,1.60,0.00,0.80,1.60,3.72,0.00,0.00,1.24,0.74,3.72,51.26,0.00
31,0.21,0.00,0.11,0.21,5.72,0.00,0.00,1.91,1.14,5.72,40.11,0.00
33,0.00,0.00,0.00,0.00,7.72,0.21,0.00,2.64,1.59,7.72,34.08,0.00
35,7.20,0.00,3.60,7.20,9.72,2.21,0.00,3.98,2.39,9.72,27.76,0.00
37,16.81,0.00,8.41,16.81,11.72,4.21,0.00,5.31,3.19,11.72,30.00,0.00
39,22.90,0.00,11.45,22.90,13.72,6.21,0.00,6.64,3.99,13.72,30.86,0.00
41,23.53,0.00,11.77,23.53,15.72,8.21,0.00,7.98,4.79,15.72,28.07,0.00
43,23.53,0.00,11.77,23.53,17.72,10.21,0.00,9.31,5.59,17.72,23.95,0.00
45,23.53,0.00,11.77,23.53,19.72,12.21,0.00,10.64,6.39,19.72,26.47,0.00
47,23.53,0.00,11.77,23.53,21.72,14.21,0.24,12.05,7.33,21.72,27.17,1.00
49,23.53,4.03,13.78,23.53,23.72,16.21,2.58,14.17,9.53,23.72,27.43,0.00
51,23.53,4.28,13.91,23.53,25.72,18.21,4.58,16.17,11.53,25.72,25.56,0.00
53,23.53,7.19,15.36,23.53,27.72,20.21,6.58,18.17,13.53,27.72,23.26,0.00
55,23.53,10.33,16.93,23.53,29.72,22.21,8.58,20.17,15.53,29.72,18.25,0.00
57,23.53,10.30,16.92,23.53,31.72,24.21,10.58,22.17,17.53,31.72,13.13,1.00
59,23.53,11.37,17.45,23.53,23.10,26.21,12.58,20.63,17.41,26.21,7.38,0.00
61,27.41,16.85,22.13,27.41,25.10,28.21,14.58,22.63,19.41,28.21,3.28,0.00
63,29.00,22.25,25.62,29.00,27.10,30.21,16.58,24.63,21.41,30.21,1.31,0.00
65,27.39,30.02,28.70,30.02,29.10,32.21,18.58,26.63,23.41,32.21,1.05,0.00
67,25.30,30.44,27.87,30.44,31.10,34.21,20.58,28.63,25.41,34.21,8.81,1.00
69,23.69,30.44,27.07,30.44,33.10,11.09,22.58,22.26,22.39,33.10,11.01,1.00
71,3.37,30.44,16.91,30.44,32.96,13.09,24.58,23.55,23.96,32.96,16.71,1.00
73,0.00,30.44,15.22,30.44,0.00,15.09,26.58,13.89,18.97,26.58,14.18,1.00
75,0.00,30.44,15.22,30.44,0.00,0.00,28.58,9.53,17.15,28.58,15.31,0.00
77,0.00,30.44,15.22,30.44,0.00,0.00,30.58,10.19,18.35,30.58,20.96,0.00
79,0.00,30.44,15.22,30.44,0.00,0.00,32.58,10.86,19.55,32.58,19.56,0.00
81,0.00,30.44,15.22,30.44,0.88,0.00,34.58,11.82,20.93,34.58,21.50,0.00
83,0.00,30.44,15.22,30.44,2.88,0.00,36.58,13.16,22.53,36.58,18.72,1.00
85,0.00,30.44,15.22,30.44,1.66,0.00,38.58,13.42,23.48,38.58,16.32,0.00
87,1.75,30.44,16.10,30.44,3.66,0.00,40.58,14.75,25.08,40.58,22.50,1.00
89,0.23,30.44,15.34,30.44,5.66,0.00,38.28,14.65,24.10,38.28,25.46,1.00
91,0.00,14.96,7.48,14.96,7.66,0.00,32.23,13.30,20.87,32.23,31.03,1.00
93,0.00,0.00,0.00,0.00,9.66,0.00,32.18,13.95,21.24,32.18,43.35,1.00
95,0.00,0.00,0.00,0.00,11.66,0.00,32.88,14.85,22.06,32.88,51.95,1.00
97,0.00,0.00,0.00,0.00,13.66,0.00,6.13,6.60,6.41,13.66,51.53,1.00
99,0.00,0.00,0.00,0.00,15.66,0.00,4.99,6.89,6.13,15.66,40.10,1.00
101,0.00,0.00,0.00,0.00,17.66,0.00,0.00,5.89,3.53,17.66,32.21,0.00
103,4.26,0.00,2.13,4.26,19.66,1.51,0.00,7.06,4.24,19.66,18.84,0.00
105,10.18,0.00,5.09,10.18,21.66,3.51,0.00,8.39,5.04,21.66,8.45,0.00
107,10.14,0.00,5.07,10.14,23.66,5.51,0.85,10.01,6.35,23.66,1.41,0.00
109,10.14,4.25,7.20,10.14,25.66,7.51,2.85,12.01,8.35,25.66,0.00,0.00
111,10.14,5.35,7.74,10.14,27.66,9.51,4.85,14.01,10.35,27.66,2.18,1.00
113,9.42,5.34,7.38,9.42,0.00,11.51,6.85,6.12,6.42,11.51,3.41,0.00
115,5.89,5.34,5.62,5.89,0.00,13.51,8.85,7.46,8.02,13.51,0.06,0.00
117,4.52,5.34,4.93,5.34,0.00,15.51,10.85,8.79,9.62,15.51,0.00,0.00
119,4.48,5.34,4.91,5.34,0.00,17.51,12.85,10.12,11.22,17.51,0.00,0.00
121,4.48,5.34,4.91,5.34,0.00,19.51,14.85,11.46,12.82,19.51,0.00,0.00
123,4.48,5.34,4.91,5.34,0.00,21.51,16.85,12.79,14.42,21.51,0.00,0.00
125,4.48,5.34,4.91,5.34,0.00,23.51,18.85,14.12,16.02,23.51,15.50,0.00
127,4.39,5.34,4.87,5.34,0.00,25.51,20.85,15.46,17.62,25.51,27.75,0.00
129,0.00,5.34,2.67,5.34,0.00,27.51,22.85,16.79,19.22,27.51,31.84,1.00
131,0.00,5.34,2.67,5.34,0.00,0.00,24.85,8.28,14.91,24.85,42.89,0.00
133,0.00,5.34,2.67,5.34,0.00,0.00,26.85,8.95,16.11,26.85,47.63,0.00
