time,calc_time
1.00,0.21
9.00,0.10
19.00,0.08
29.00,0.09
39.00,0.15
49.00,0.08
59.00,0.09
69.00,0.09
79.00,0.09
89.00,0.08
99.00,0.08
109.00,0.09
119.00,0.09
129.00,0.09
139.00,0.08
149.00,0.09
159.00,0.08
169.00,0.08
179.00,0.08
189.00,0.09
199.00,0.08
209.00,0.10
219.00,0.08
229.00,0.08
239.00,0.08
249.00,0.10
259.00,0.09
269.00,0.10
279.00,0.10
289.00,0.10
299.00,0.10
309.00,0.10
319.00,0.10
329.00,0.27
339.00,0.09
349.00,0.09
359.00,0.09
369.00,0.08
379.00,0.09
389.00,0.08
399.00,0.08
409.00,0.08
419.00,0.08
429.00,0.09
439.00,0.09
449.00,0.09
459.00,0.08
469.00,0.08
479.00,0.10
489.00,0.08
499.00,0.09
509.00,0.10
519.00,0.08
529.00,0.08
539.00,0.09
549.00,0.10
559.00,0.08
569.00,0.08
579.00,0.09
589.00,0.08
599.00,0.09
609.00,0.08
619.00,0.10
629.00,0.10
639.00,0.09
649.00,0.09
659.00,0.10
669.00,0.08
679.00,0.09
689.00,0.09
699.00,0.09
709.00,0.09
719.00,0.09
729.00,0.09
739.00,0.09
749.00,0.10
759.00,0.09
769.00,0.09
779.00,0.09
789.00,0.10
799.00,0.09
809.00,0.09
819.00,0.09
829.00,0.09
839.00,0.09
849.00,0.09
859.00,0.09
869.00,0.11
879.00,0.09
889.00,0.09
899.00,0.09
909.00,0.09
919.00,0.09
929.00,0.10
939.00,0.09
949.00,0.10
959.00,0.09
969.00,0.09
979.00,0.09
989.00,0.10
999.00,0.10
