time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.13,1
3,0.00,0.00,0.00,0.00,53.86,1
5,0.00,0.00,0.00,0.00,62.26,1
7,0.00,0.00,0.00,0.00,59.00,1
9,0.00,0.00,0.00,0.00,61.95,1
11,0.00,0.00,0.00,0.00,58.02,3
13,0.00,0.00,0.00,0.00,52.54,3
15,0.00,0.00,0.00,0.00,52.14,3
17,0.00,0.00,0.24,1.69,49.99,3
19,0.97,3.87,0.35,3.69,46.79,3
21,1.22,4.01,0.71,5.69,44.54,3
23,3.29,5.15,1.21,7.69,42.31,2
25,3.58,5.32,1.77,9.69,38.33,2
27,5.54,8.17,2.70,11.69,39.21,2
29,5.38,11.17,3.78,13.69,36.32,2
31,8.68,14.37,3.09,15.69,34.48,2
33,10.08,17.14,4.11,17.69,31.91,4
35,10.07,17.11,5.16,19.69,29.15,4
37,13.00,21.03,5.78,21.69,29.03,4
39,15.05,23.80,5.41,14.53,27.26,4
41,14.98,27.99,6.51,16.53,27.91,4
43,13.93,29.37,7.17,18.53,23.51,4
45,15.10,27.89,8.39,20.53,18.02,1
47,18.52,30.67,9.19,22.53,14.09,1
49,19.22,31.17,10.67,24.53,16.43,1
51,21.73,34.97,12.17,26.53,17.14,1
53,24.89,44.00,11.24,23.70,18.21,3
55,25.45,43.93,11.59,21.06,18.93,3
57,17.75,29.35,10.96,23.06,19.41,3
59,14.58,29.06,12.46,25.06,18.97,3
61,20.35,42.12,13.37,24.19,18.11,3
63,21.79,48.03,14.28,26.19,19.63,3
65,23.33,47.93,15.66,28.19,20.07,3
67,26.47,48.56,16.12,30.19,19.53,2
69,27.64,53.50,17.62,32.19,18.38,2
71,28.76,55.73,19.12,34.19,18.17,2
73,31.01,59.72,20.62,36.19,15.89,2
75,30.84,59.67,18.26,37.15,14.50,2
77,38.22,66.33,17.41,37.55,15.80,2
79,41.70,66.05,17.03,39.55,18.79,4
81,40.22,52.28,17.42,41.55,20.66,4
83,28.75,44.50,18.41,43.55,22.96,4
85,29.48,48.37,18.51,45.55,22.17,4
87,32.78,49.47,18.58,47.55,19.77,4
89,33.52,61.20,19.43,49.55,20.23,4
91,37.39,72.60,20.36,51.55,18.30,1
93,41.32,82.83,19.14,53.55,14.28,1
95,45.34,92.47,20.41,55.55,10.33,1
97,49.09,94.59,21.91,57.55,10.27,1
99,52.89,101.39,22.02,54.11,9.49,1
101,57.68,114.06,20.45,43.16,10.01,1
103,60.98,123.92,21.59,45.16,12.51,1
105,63.60,125.05,22.94,47.16,14.93,1
107,52.63,125.05,22.39,49.16,14.16,1
109,48.79,126.12,22.20,51.16,13.79,1
111,51.05,131.59,23.50,53.16,13.27,3
113,55.52,137.52,24.98,55.16,10.94,3
115,58.30,142.70,25.22,57.16,13.43,3
117,61.97,143.85,24.04,48.06,14.06,3
119,62.20,143.84,23.02,50.06,13.43,3
121,62.67,143.84,24.68,52.06,14.89,2
123,66.18,147.04,26.24,54.06,14.95,2
125,68.66,152.81,28.07,56.06,14.69,2
127,70.48,156.63,29.90,58.06,17.09,2
129,70.27,156.55,30.27,52.08,18.42,2
131,65.34,148.65,29.97,41.83,21.19,4
133,31.71,70.60,27.89,43.83,20.72,4
135,33.54,70.60,27.33,45.83,20.55,4
137,34.06,70.36,29.02,47.83,20.01,4
139,24.22,37.90,28.52,49.83,16.75,4
141,33.75,47.34,28.37,51.83,16.85,1
143,39.06,55.65,29.12,53.83,15.90,1
145,42.67,69.96,30.81,55.83,15.45,1
147,45.03,75.10,32.64,57.83,13.48,1
149,49.22,78.60,31.62,56.51,10.65,1
151,55.04,81.82,30.41,53.43,8.82,1
153,61.02,89.03,29.62,55.43,7.22,1
155,65.31,94.37,31.17,57.43,6.98,1
157,69.69,94.29,30.43,59.43,8.96,3
159,71.65,94.29,28.62,61.43,9.91,3
161,58.51,94.28,30.45,63.43,8.60,3
163,60.03,94.07,32.29,65.43,8.61,3
165,56.27,84.43,33.34,61.28,8.54,3
167,45.91,70.24,34.80,63.28,7.02,3
169,53.82,76.75,36.11,65.28,7.44,3
171,58.53,78.14,35.13,67.28,7.63,2
173,53.02,78.14,35.66,69.28,9.35,2
175,47.31,78.14,36.21,71.28,8.86,2
177,47.44,78.14,37.88,73.28,10.32,2
179,50.07,80.18,33.68,67.80,12.33,2
181,50.65,82.64,31.50,60.85,11.30,2
183,50.64,82.63,32.92,62.85,10.86,4
185,52.66,88.10,34.25,64.85,9.68,4
187,56.25,89.16,33.38,66.85,9.75,4
189,60.31,96.80,34.29,63.68,12.76,4
191,62.63,99.86,35.88,64.22,12.95,4
193,65.27,102.35,35.17,52.76,11.51,4
195,70.62,106.32,35.91,54.76,12.38,1
197,54.40,93.39,32.41,56.76,9.13,1
199,58.72,102.31,34.08,58.76,8.83,1
201,64.98,115.33,34.87,60.76,8.88,1
203,68.43,120.85,35.68,62.76,10.79,1
205,65.52,120.76,35.03,64.76,13.36,1
207,63.75,120.76,33.47,66.76,12.54,3
209,67.53,120.75,33.32,68.76,10.14,3
211,67.52,120.44,34.99,70.76,10.36,3
213,49.61,81.75,36.37,72.76,9.56,3
215,53.64,89.17,35.32,74.76,8.42,3
217,59.98,99.30,36.87,76.76,7.32,3
219,63.39,101.58,37.19,78.76,9.05,3
221,66.70,107.24,38.16,80.76,10.52,2
223,72.20,108.34,39.81,82.76,10.41,2
225,72.80,108.34,38.41,84.76,8.97,2
227,72.87,108.34,40.08,86.76,8.90,2
229,75.47,113.02,39.34,83.35,9.91,2
231,81.07,122.03,39.68,80.35,10.57,2
233,81.42,121.78,37.85,82.35,13.03,2
235,84.21,121.68,35.59,84.35,13.55,2
237,82.51,115.18,35.58,86.35,14.27,4
239,70.64,115.18,35.61,88.35,13.86,4
241,75.27,115.18,36.40,90.35,14.43,4
243,77.36,117.13,35.57,92.35,13.04,4
245,77.10,121.20,36.89,91.12,14.35,4
247,72.31,128.33,37.11,87.10,13.15,4
249,78.58,138.55,33.92,51.44,11.04,1
251,79.96,138.57,31.00,53.44,10.79,1
253,84.18,138.57,32.67,55.44,11.68,1
255,90.54,144.36,34.33,57.44,11.31,1
257,90.20,144.04,34.23,59.44,13.19,1
259,70.24,116.40,35.11,61.44,14.37,1
261,61.54,116.40,34.84,63.44,13.21,1
263,65.74,116.35,36.01,65.44,12.56,1
265,63.76,114.86,37.64,67.44,11.12,1
267,33.62,65.41,38.54,69.44,12.30,3
269,31.95,69.40,39.24,71.44,11.26,3
271,35.75,76.28,37.06,73.44,11.00,3
273,40.55,77.23,34.58,69.01,10.32,3
275,43.74,77.23,36.41,71.01,10.18,3
277,47.46,77.23,38.25,73.01,10.52,2
279,54.51,81.85,40.20,75.01,10.50,2
281,57.28,83.08,42.20,77.01,9.95,2
283,57.21,83.08,43.75,79.01,7.92,2
285,61.62,83.08,45.41,80.20,7.62,2
287,68.55,87.59,43.45,68.76,7.33,4
289,74.05,95.37,39.39,70.76,6.91,4
291,75.13,99.07,39.31,72.76,7.56,4
