time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.30,7
3,0.00,0.00,0.00,0.00,51.85,7
5,0.00,0.00,0.00,0.00,53.90,7
7,0.00,0.00,0.00,0.00,57.60,7
9,0.00,0.00,0.00,0.00,57.18,5
11,0.00,0.00,0.00,0.00,57.61,5
13,0.00,0.00,0.00,0.00,53.54,5
15,0.00,0.00,0.00,0.00,47.08,5
17,0.33,1.31,0.34,1.96,42.70,5
19,1.16,4.65,0.68,3.96,41.28,5
21,1.35,4.55,1.22,5.96,35.23,5
23,2.43,5.18,1.89,7.96,32.63,2
25,4.57,8.67,2.60,9.96,33.11,2
27,5.12,10.90,3.23,11.96,32.54,2
29,5.12,10.88,4.04,13.96,34.22,2
31,4.10,6.82,4.94,15.96,31.86,2
33,2.92,6.81,5.60,17.96,29.33,1
35,5.45,11.57,5.90,19.96,25.32,1
37,5.36,11.48,6.75,21.96,22.22,1
39,4.07,11.48,7.26,23.96,23.71,1
41,4.01,11.48,7.92,25.96,25.69,1
43,4.74,11.48,8.71,27.96,28.56,8
45,6.75,11.48,9.67,29.96,32.21,8
47,6.69,11.48,10.32,31.96,31.31,8
49,6.69,11.48,11.28,33.96,30.77,8
51,5.91,10.74,12.28,35.96,30.63,8
53,3.91,10.74,11.35,37.96,28.69,7
55,6.20,14.06,8.98,39.96,33.36,7
57,6.69,16.00,9.63,41.96,34.23,7
59,7.09,17.62,10.33,43.96,34.92,7
61,9.15,21.25,5.62,23.16,35.28,7
63,4.63,16.57,6.01,25.16,32.32,7
65,4.59,16.57,6.17,27.16,33.45,6
67,5.28,16.57,5.56,29.16,30.28,6
69,6.64,17.26,6.58,31.16,32.64,6
71,9.15,22.70,7.87,33.16,31.53,6
73,8.17,11.95,4.72,13.22,29.94,6
75,6.61,16.27,6.02,15.22,25.52,3
77,7.31,19.07,5.81,14.41,23.37,3
79,7.90,19.05,5.74,16.41,24.88,3
81,11.17,19.05,6.92,18.41,26.39,3
83,12.23,19.03,8.22,20.41,29.62,3
85,9.40,17.75,7.99,22.41,33.87,4
87,8.20,18.44,8.70,24.41,34.07,4
89,8.13,18.44,5.95,26.41,34.54,4
91,7.10,18.39,6.65,28.41,34.17,4
93,3.60,10.01,4.24,30.41,36.76,4
95,2.87,10.01,4.44,32.41,36.48,4
97,2.50,10.01,3.31,34.41,31.07,5
99,2.50,10.01,2.81,36.41,30.72,5
101,3.23,10.01,3.48,38.41,34.06,5
103,6.58,17.22,3.71,40.41,34.25,5
105,4.93,11.79,2.98,22.95,34.40,5
107,3.17,11.78,2.77,9.82,32.42,6
109,4.30,11.78,2.72,11.82,28.37,6
111,4.58,11.78,3.70,13.82,27.91,6
113,6.56,11.78,4.95,15.82,28.23,6
115,6.22,11.02,6.55,17.82,28.46,6
117,4.93,11.02,6.12,19.82,29.30,6
119,5.27,11.02,5.66,21.82,23.59,3
121,5.27,11.02,6.94,23.82,18.12,3
123,5.27,11.02,8.06,25.82,17.31,3
125,6.84,12.09,9.26,27.82,23.63,3
127,8.20,17.46,10.54,29.82,25.82,3
129,6.31,10.70,8.87,31.82,24.59,4
131,6.31,10.70,7.55,33.82,23.72,4
133,7.24,11.29,7.53,35.82,26.82,4
135,5.03,10.70,6.64,24.47,28.56,4
137,4.15,10.70,3.20,24.70,28.59,4
139,3.80,10.70,2.72,26.70,26.59,4
141,3.80,10.70,3.13,28.70,29.34,4
143,3.80,10.70,2.75,30.70,32.77,4
145,3.80,10.70,2.95,32.70,34.22,8
147,3.80,10.70,3.23,34.70,32.67,8
149,3.80,10.70,3.74,36.70,32.17,8
151,3.05,7.71,3.66,38.70,35.76,8
153,1.12,4.48,3.47,34.25,36.69,8
155,1.12,4.48,2.44,36.25,37.44,8
157,1.12,4.48,2.71,38.25,40.94,8
159,2.15,4.48,2.85,40.25,45.27,7
161,2.34,4.87,2.96,42.25,45.50,7
163,2.34,4.87,3.31,44.25,43.91,7
165,2.32,4.87,3.81,46.25,49.60,7
167,1.22,4.87,4.61,48.25,47.07,7
169,1.22,4.87,2.09,13.32,42.66,7
171,2.01,4.87,2.67,15.32,35.76,6
173,2.55,5.34,3.45,17.32,33.23,6
175,4.04,10.39,4.18,19.32,33.45,6
177,6.50,14.92,5.32,21.32,36.85,6
179,6.96,17.10,6.54,23.32,36.86,6
181,4.16,5.47,5.66,25.32,36.82,5
183,4.88,8.84,6.46,27.32,32.76,5
185,5.46,11.19,7.04,29.32,30.99,5
187,5.51,7.56,8.09,31.32,33.48,5
189,4.34,6.45,4.74,14.27,36.28,5
191,5.89,12.43,4.94,16.27,32.54,5
193,5.86,12.29,5.66,18.27,30.34,5
195,8.28,14.96,7.13,20.27,26.42,5
197,9.18,18.46,8.51,22.27,21.10,4
199,9.17,18.41,9.56,24.27,17.32,4
201,11.70,28.54,11.11,26.27,20.39,4
203,13.10,31.66,12.16,28.27,25.57,4
205,13.89,31.63,9.82,26.23,25.78,4
207,10.64,18.66,9.23,28.23,24.75,4
209,11.48,24.25,9.69,30.23,24.94,2
211,11.85,24.28,10.66,32.23,22.67,2
213,12.63,24.28,10.09,34.23,18.02,2
215,12.58,24.28,11.29,36.23,17.86,2
217,11.12,20.36,10.69,38.23,17.42,2
219,6.80,18.68,10.54,40.23,18.06,7
221,7.30,18.59,10.82,42.23,16.14,7
223,7.58,19.72,11.01,44.23,16.39,7
225,10.12,29.91,12.11,46.23,19.72,7
227,10.60,31.82,13.21,48.23,21.64,7
229,10.86,32.87,8.33,21.66,27.55,7
231,12.13,37.95,8.68,19.86,30.03,7
233,5.85,12.83,6.40,20.56,29.94,7
235,2.65,5.42,7.34,22.56,34.54,7
237,2.65,5.42,7.23,24.56,36.34,7
239,2.65,5.42,7.56,26.56,42.83,5
241,2.65,5.42,8.36,28.56,42.15,5
243,2.65,5.42,8.92,30.56,40.55,5
245,2.56,5.42,9.72,32.56,38.69,5
247,2.72,5.46,9.97,34.56,39.46,5
249,2.66,5.42,6.71,36.56,35.95,7
251,2.66,5.42,6.70,38.56,27.57,7
253,3.11,5.42,7.64,40.56,32.54,7
255,2.47,5.42,8.76,42.56,31.73,7
257,3.14,8.15,7.73,44.56,35.07,7
259,3.88,11.10,8.41,46.56,34.19,8
261,3.88,11.08,9.11,48.56,32.19,8
263,4.19,11.08,9.89,50.56,25.23,8
265,5.52,11.08,11.19,52.56,22.50,8
267,5.77,7.51,12.52,54.56,28.83,8
269,5.28,10.14,5.37,17.58,29.83,7
271,5.46,10.83,5.95,19.58,27.48,7
273,5.44,10.83,6.86,21.58,32.87,7
275,6.28,10.83,7.93,23.58,29.87,7
277,5.16,10.83,6.70,25.58,25.95,7
279,5.53,10.83,7.38,27.58,22.37,3
281,6.36,10.83,8.28,29.58,18.30,3
283,8.54,15.95,9.34,31.58,16.93,3
285,10.60,24.24,10.28,33.58,22.12,3
287,10.56,24.07,11.28,35.58,28.12,3
289,9.88,21.35,9.98,26.54,32.04,3
291,4.54,12.45,8.82,28.54,30.08,4
293,4.54,12.45,9.52,30.54,29.92,4
295,5.34,12.45,9.32,32.54,29.59,4
