time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.65,0.00,0,
3,0.00,0.00,0.00,0.00,54.58,0.00,4,
5,0.00,0.00,0.00,0.00,62.09,0.00,4,
7,0.00,0.00,0.00,0.00,61.75,0.00,4,
9,0.00,0.00,0.00,0.00,61.62,0.00,4,4.00
11,0.00,0.00,0.00,0.00,58.51,0.00,4,
13,0.00,0.00,0.00,0.00,52.06,0.00,2,
15,0.00,0.00,0.00,0.00,48.35,0.00,2,
17,0.37,1.50,0.46,1.95,49.00,2.00,2,
19,1.36,5.44,0.35,3.81,43.19,1.00,2,2.63
21,1.34,5.35,0.51,5.81,44.63,1.00,2,
23,1.34,5.35,0.71,7.81,44.63,0.00,4,
25,1.86,5.02,1.04,9.81,45.64,0.00,4,
27,2.77,11.07,1.37,11.81,42.26,1.00,4,
29,2.85,11.39,0.60,6.65,40.75,1.00,4,1.67
31,2.85,11.39,0.91,8.65,36.35,0.00,4,
33,5.46,11.39,1.41,10.65,33.60,0.00,3,
35,6.51,15.07,1.91,12.65,30.74,0.00,3,
37,8.87,18.32,2.66,14.65,29.99,2.00,3,
39,6.00,11.64,3.13,14.40,31.49,2.00,3,1.99
41,5.60,11.64,2.94,11.47,30.38,1.00,3,
43,5.60,11.64,3.25,13.47,28.44,2.00,1,
45,6.71,11.64,3.69,15.47,29.75,0.00,1,
47,5.51,8.97,4.52,17.47,30.81,2.00,1,
49,4.61,13.36,3.90,18.77,29.94,1.00,1,2.03
51,5.28,16.03,3.09,20.77,27.66,0.00,1,
53,5.27,15.99,3.70,22.77,22.60,0.00,2,
55,5.44,15.99,4.58,24.77,25.05,1.00,2,
57,6.74,15.93,5.33,26.77,27.00,2.00,2,
59,5.71,12.03,3.66,15.28,27.49,1.00,2,1.32
61,7.00,12.03,4.38,17.28,25.83,1.00,2,
63,6.94,12.03,4.07,19.28,26.50,0.00,4,
65,6.96,12.03,5.07,21.28,30.15,0.00,4,
67,6.32,10.85,6.07,23.28,29.40,2.00,4,
69,4.07,11.15,4.69,15.18,27.26,1.00,4,1.46
71,4.56,11.15,4.21,17.18,27.73,0.00,4,
73,5.91,13.03,5.04,19.18,27.31,0.00,3,
75,7.59,18.15,6.06,21.18,28.07,0.00,3,
77,8.42,18.02,7.23,23.18,28.11,2.00,3,
79,6.09,10.52,6.89,22.40,27.09,3.00,3,2.13
81,6.55,10.52,6.47,24.40,25.47,2.00,3,
83,6.54,10.52,6.73,26.40,27.10,1.00,4,
85,7.75,10.52,7.40,28.40,31.09,0.00,4,
87,6.13,10.52,8.48,30.40,34.55,2.00,4,
89,4.37,10.52,7.81,32.40,36.85,2.00,4,2.36
91,6.07,10.52,7.96,34.40,37.15,0.00,4,
93,7.11,12.55,8.79,36.40,35.73,0.00,2,
95,7.10,12.49,9.67,38.40,36.04,0.00,2,
97,6.92,12.05,10.67,40.40,33.62,2.00,2,
99,5.84,17.58,11.34,42.40,31.90,2.00,2,1.08
101,8.42,17.47,11.57,44.40,29.31,1.00,2,
103,9.40,17.47,12.37,46.40,26.85,0.00,1,
105,9.93,17.47,13.61,48.40,25.20,0.00,1,
107,11.46,17.68,14.94,50.40,25.46,2.00,1,
109,12.56,17.65,10.12,38.10,28.15,2.00,1,1.56
111,13.75,20.82,7.10,26.99,28.04,2.00,1,
113,15.54,27.99,7.17,28.99,26.39,2.00,4,
115,16.03,29.95,7.54,30.99,22.89,0.00,4,
117,16.02,29.94,8.88,32.99,21.77,2.00,4,
119,15.26,29.94,8.20,34.99,20.25,1.00,4,1.58
121,16.21,29.94,9.39,36.99,17.26,1.00,4,
123,17.04,29.94,9.92,38.99,12.94,1.00,3,
