time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.15,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.28,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.25,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.77,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.42,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.09,0.00
19,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.13,0.17,0.39,45.13,0.00
21,0.00,0.00,0.00,0.00,2.39,0.00,0.00,0.80,1.02,2.39,33.72,0.00
23,1.94,0.00,0.97,1.94,4.39,0.00,0.37,1.59,1.93,4.39,22.18,0.00
25,3.51,3.53,3.52,3.53,6.39,0.00,2.37,2.92,3.08,6.39,24.95,1.00
27,0.00,0.00,0.00,0.00,1.86,0.59,4.37,2.27,1.67,4.37,21.72,1.00
29,0.00,0.00,0.00,0.00,3.86,2.59,0.00,2.15,2.76,3.86,25.56,1.00
31,0.00,0.00,0.00,0.00,0.00,4.59,0.00,1.53,1.97,4.59,60.00,1.00
33,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.40,0.52,1.21,60.00,1.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.95,0.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.81,0.00
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.62,0.00
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.98,0.00
