time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,44.30
7,0.00,0.00,0.00,0.00,0.00,54.00
9,0.00,0.00,0.00,0.00,0.00,59.40
11,0.00,0.00,0.00,0.00,0.00,60.40
13,0.00,0.00,0.00,0.00,0.00,57.60
15,0.00,0.00,0.00,0.00,0.00,45.30
17,0.00,0.00,0.00,0.00,0.00,33.00
19,0.00,0.00,0.00,0.00,0.00,8.50
21,1.61,0.00,1.92,0.00,0.00,20.65
23,4.94,0.00,3.92,0.00,0.00,34.10
25,4.90,0.00,5.92,0.00,0.00,43.43
27,4.90,0.00,7.92,0.00,0.00,43.40
29,4.14,0.00,9.92,0.00,0.00,55.12
31,0.00,0.00,0.00,0.00,0.00,53.48
33,0.00,0.00,0.00,0.00,0.00,47.08
35,0.00,0.00,0.23,0.00,0.00,37.38
37,0.00,0.00,2.23,0.00,1.27,23.07
39,0.00,5.08,4.23,0.00,3.27,10.05
41,9.04,4.76,6.23,0.00,5.27,14.65
43,10.89,0.00,8.23,0.00,7.27,13.38
45,16.21,0.00,10.23,0.00,0.00,13.97
47,17.64,0.00,12.23,0.00,0.00,14.10
49,17.64,0.00,14.23,0.00,0.00,18.40
51,17.60,0.00,12.40,0.00,0.00,25.90
53,6.65,0.00,14.40,0.00,0.00,29.95
55,0.00,0.00,11.81,0.00,0.00,31.10
57,0.00,0.00,0.00,0.00,0.00,20.90
59,0.00,0.00,1.94,0.00,0.00,46.70
61,0.00,0.00,0.00,0.00,0.00,55.35
63,0.00,0.00,0.00,0.00,0.00,57.25
65,0.00,0.00,0.00,0.00,0.00,56.80
67,0.00,0.00,0.00,0.00,0.00,57.47
69,0.00,0.00,0.00,0.00,0.00,54.93
71,0.00,0.00,0.00,0.00,0.00,43.87
73,0.00,0.00,0.00,0.00,0.00,42.55
75,0.00,0.00,0.97,0.00,0.00,26.45
77,0.00,2.67,0.00,0.00,1.18,13.55
79,0.00,4.92,0.00,0.00,3.18,4.65
81,0.00,4.81,0.00,0.00,5.18,27.70
83,0.00,6.97,0.00,0.00,7.18,55.20
85,0.00,0.00,0.00,0.00,4.91,60.37
87,0.00,0.00,0.00,0.00,0.00,60.57
89,0.00,0.00,0.00,0.00,0.00,57.70
91,0.00,0.00,0.00,0.00,0.00,52.28
93,0.00,0.00,0.00,0.00,0.00,45.06
95,0.00,0.00,0.00,0.00,0.19,38.75
97,0.00,3.50,0.00,0.00,2.19,39.02
99,0.00,5.61,0.83,0.00,4.19,37.64
101,0.00,10.40,0.00,0.00,6.19,36.39
103,0.00,10.27,0.00,1.03,8.19,37.97
105,3.87,10.27,0.00,3.03,10.19,34.06
107,5.13,10.27,0.00,5.03,12.19,29.34
109,8.98,10.27,1.23,7.03,14.19,27.22
111,11.12,16.09,3.23,9.03,16.19,24.86
113,13.29,22.28,5.23,11.03,14.48,21.97
115,16.84,5.13,7.23,13.03,6.32,19.09
117,16.78,0.00,9.23,15.03,7.54,16.63
119,22.70,0.00,11.23,17.03,2.85,16.21
121,30.20,0.00,13.23,19.03,0.00,15.90
123,30.07,0.00,15.23,21.03,1.76,16.88
125,30.07,2.48,17.23,14.67,3.76,17.68
127,14.75,5.76,9.20,16.67,5.76,16.07
129,0.00,5.72,11.20,0.00,7.76,2.95
131,0.00,9.06,11.64,0.00,9.76,13.17
133,0.00,12.66,0.00,0.00,11.76,24.30
135,0.00,12.62,0.00,0.00,13.76,27.93
137,0.00,12.62,0.00,0.00,15.76,29.57
139,0.00,12.62,0.00,0.00,17.76,30.15
141,0.00,12.62,0.00,0.00,19.76,31.86
143,0.00,12.62,0.00,0.00,21.76,27.08
145,0.00,12.62,0.00,0.00,23.76,24.43
147,0.00,12.62,1.16,0.00,25.76,25.29
149,3.28,17.17,3.16,0.00,27.76,31.76
151,4.30,19.25,5.16,0.00,29.76,34.89
153,4.29,6.49,7.16,0.00,24.88,37.69
