time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,44.34,4,
5,0.00,0.00,0.00,0.00,53.20,4,
7,0.00,0.00,0.00,0.00,61.11,4,
9,0.00,0.00,0.00,0.00,64.21,4,4.00
11,0.00,0.00,0.00,0.00,61.12,4,
13,0.00,0.00,0.00,0.00,57.20,7,
15,0.00,0.00,0.00,0.00,52.43,7,
17,0.00,0.00,0.08,0.96,52.43,7,
19,0.00,0.00,0.11,1.32,51.33,7,1.88
21,1.05,4.20,0.28,3.32,48.50,7,
23,1.22,4.90,0.45,5.32,46.44,14,
25,1.04,4.14,0.87,7.32,49.39,14,
27,0.30,1.21,0.36,2.99,48.50,14,
29,0.00,0.00,0.01,0.08,44.17,14,3.12
31,2.31,6.85,0.31,2.08,41.65,14,
33,3.76,10.16,0.84,4.08,38.66,13,
35,3.73,10.16,1.15,6.08,39.92,13,
37,1.84,7.35,2.22,8.08,38.47,13,
39,2.20,4.72,1.74,9.04,34.86,13,2.85
41,2.65,5.49,1.48,6.82,33.64,13,
43,4.22,11.77,1.31,8.82,26.99,4,
45,4.35,11.60,1.95,10.82,33.99,4,
47,4.98,11.50,2.56,12.82,39.13,4,
49,2.83,11.33,1.88,12.89,40.99,4,3.23
51,2.83,11.33,1.28,14.89,40.73,4,
53,2.83,11.33,1.61,16.89,36.27,3,
55,3.13,11.33,2.03,18.89,45.51,3,
57,3.44,8.74,2.08,20.89,49.01,3,
59,1.20,4.80,1.69,14.68,46.59,3,2.78
61,1.20,4.80,0.75,7.03,45.98,3,
63,2.37,4.80,1.32,9.03,45.47,14,
65,2.75,5.09,1.81,11.03,48.34,14,
67,0.00,0.00,0.81,6.73,44.67,14,
69,1.25,4.18,0.65,4.66,41.90,14,2.27
71,2.62,5.66,1.40,6.66,40.98,14,
73,3.83,9.68,1.82,8.66,38.73,3,
75,5.58,12.06,2.41,10.66,38.99,3,
77,4.74,9.15,3.43,12.66,36.95,3,
79,5.88,9.28,3.99,14.66,34.17,3,2.62
81,6.75,11.75,3.92,16.66,32.36,3,
83,8.05,16.94,4.87,18.66,28.86,5,
85,11.25,24.78,5.81,20.66,25.15,5,
87,12.82,30.11,7.41,22.66,21.29,5,
89,14.49,30.07,8.32,24.66,21.76,5,1.77
91,12.23,23.36,9.30,26.66,19.22,5,
93,9.98,29.10,9.73,28.66,16.45,6,
95,10.69,29.83,10.75,30.66,18.49,6,
97,14.44,34.75,10.92,32.66,23.51,6,
99,18.23,49.22,11.69,34.66,26.75,6,2.72
101,19.55,49.00,11.91,36.66,28.19,6,
103,16.33,36.37,11.25,38.66,27.58,6,
105,7.24,17.31,12.13,40.66,28.02,6,
107,8.48,17.31,11.77,42.66,25.48,6,
109,8.55,17.31,12.88,44.66,23.90,6,2.17
111,10.15,17.31,13.26,46.66,19.84,6,
113,11.28,17.31,14.23,48.66,17.45,3,
115,12.18,19.74,15.46,50.66,21.02,3,
117,12.70,25.00,16.15,52.66,20.88,3,
119,11.88,24.55,16.24,54.66,21.98,3,1.87
121,9.26,17.31,14.72,56.66,19.29,3,
123,12.67,17.60,15.74,58.66,18.97,2,
125,17.39,23.91,16.17,60.66,15.68,2,
127,19.88,32.73,17.34,62.66,12.83,2,
129,24.21,46.10,14.79,64.66,11.80,2,1.88
131,25.81,50.26,14.18,66.66,12.82,2,
133,26.40,52.63,15.21,68.66,14.50,1,
135,26.73,54.06,16.46,70.66,14.99,1,
137,24.94,47.85,17.63,72.66,18.84,1,
139,17.15,29.33,12.36,64.71,23.19,1,1.47
141,15.04,23.48,11.23,66.71,24.11,1,
143,15.37,27.57,12.00,68.71,23.80,4,
145,15.86,29.50,11.76,70.71,23.90,4,
147,15.85,29.49,11.83,72.71,23.69,4,
149,17.02,34.49,10.31,55.61,25.86,4,2.34
151,13.38,43.08,9.52,53.49,25.87,4,
153,14.26,42.85,7.87,37.03,25.31,3,
155,14.80,42.85,6.57,39.03,25.25,3,
157,15.87,42.85,7.51,36.70,24.85,3,
159,14.87,42.85,8.56,38.70,25.84,3,2.71
161,14.94,42.85,8.06,36.59,26.90,3,
163,10.91,27.53,8.50,35.44,27.00,4,
165,6.20,10.79,9.06,33.95,31.42,4,
167,6.83,10.55,8.16,35.95,30.58,4,
169,8.14,14.93,5.82,23.02,27.00,4,2.13
171,11.22,21.17,6.98,25.02,25.28,4,
173,14.44,30.33,8.20,27.02,20.94,5,
175,15.44,30.10,9.54,29.02,18.10,5,
177,16.53,33.77,10.40,31.02,16.12,5,
179,15.57,37.04,8.57,33.02,19.19,5,1.90
181,16.65,39.46,9.01,35.02,15.97,5,
183,17.61,43.52,8.82,37.02,15.00,6,
185,18.00,43.47,9.50,39.02,15.41,6,
187,20.35,46.55,10.33,41.02,18.40,6,
189,21.41,49.85,11.16,43.02,21.43,6,1.94
191,21.40,49.82,11.65,40.87,22.33,6,
193,21.40,49.81,11.40,39.46,25.10,2,
195,15.57,22.10,11.76,41.46,28.70,2,
197,10.59,19.74,11.61,43.46,30.32,2,
199,8.87,24.79,11.00,36.54,29.75,2,2.07
201,7.35,24.71,8.74,28.76,25.15,2,
203,7.51,24.71,7.16,30.76,25.18,4,
205,10.75,27.56,8.16,32.76,25.37,4,
207,11.30,34.04,7.27,34.76,24.35,4,
209,11.26,33.85,7.88,36.76,24.51,4,2.35
211,12.27,31.91,8.54,38.76,27.03,4,
213,13.19,24.71,7.44,40.76,25.69,3,
215,14.27,24.71,7.76,42.76,27.99,3,
217,13.34,24.71,8.75,44.76,29.36,3,
219,9.79,24.51,8.41,44.07,27.74,3,2.81
221,6.59,15.92,6.84,35.65,26.61,3,
223,6.59,15.92,5.69,27.21,23.67,12,
225,11.80,22.40,4.18,18.63,22.89,12,
227,15.29,24.29,5.27,20.63,29.22,12,
229,11.06,15.81,5.57,22.63,32.47,12,2.76
231,8.54,17.42,5.28,20.14,36.26,12,
233,8.51,17.41,4.44,17.94,38.39,5,
235,8.51,17.41,4.78,19.94,36.13,5,
237,7.72,17.41,5.24,21.94,34.49,5,
239,5.66,17.41,4.52,16.06,31.24,5,2.13
241,6.55,17.41,3.99,18.06,28.38,5,
243,9.67,23.04,4.94,20.06,25.39,4,
245,10.38,23.74,5.06,22.06,23.05,4,
247,9.42,23.74,5.89,24.06,25.73,4,
249,9.20,23.36,6.05,25.23,26.22,4,2.29
251,11.37,22.87,6.13,26.23,28.81,4,
253,11.33,22.87,5.78,28.23,28.61,15,
255,15.47,39.45,5.42,30.23,29.96,15,
257,16.56,47.74,5.21,32.23,30.59,15,
259,13.16,47.52,4.86,18.03,29.47,15,3.07
261,13.99,50.60,2.86,15.78,30.40,15,
263,16.18,54.09,3.76,17.02,30.19,6,
265,7.88,18.59,4.12,14.48,29.35,6,
267,2.14,7.94,4.65,14.94,31.83,6,
269,4.32,10.78,5.47,16.94,32.34,6,2.33
271,7.42,17.47,4.39,14.63,31.99,6,
273,7.37,17.42,4.93,16.63,29.22,3,
275,7.37,17.42,4.83,18.63,30.76,3,
277,7.29,17.37,5.79,20.63,31.29,3,
279,8.50,17.27,5.24,18.59,28.86,3,2.10
281,9.70,17.08,5.12,20.59,25.86,3,
283,11.62,18.71,4.86,22.59,24.24,1,
285,15.10,26.95,5.86,24.59,26.51,1,
287,19.13,30.88,5.77,18.14,28.22,1,
289,19.13,30.81,5.73,15.28,28.77,1,2.00
291,17.21,37.02,6.54,16.20,27.97,1,
293,15.17,42.59,6.34,17.88,24.63,2,
295,15.17,42.62,6.30,19.88,24.57,2,
297,16.88,44.07,7.32,21.88,20.83,2,
299,17.77,47.83,6.69,23.88,16.66,2,1.97
301,20.12,50.63,8.19,25.88,17.66,2,
303,23.76,54.34,9.15,27.88,18.81,4,
305,15.38,24.32,10.36,29.88,25.40,4,
307,14.95,24.32,10.84,31.88,29.44,4,
309,11.22,24.32,10.76,29.26,30.45,4,2.13
311,10.98,24.32,11.19,26.83,28.47,4,
313,11.90,24.32,9.79,28.83,30.25,5,
315,11.65,24.32,10.36,30.83,31.10,5,
317,13.13,28.21,10.80,32.83,29.23,5,
319,13.36,29.39,10.51,33.26,28.93,5,2.52
321,9.15,35.79,8.47,35.26,30.18,5,
323,10.17,35.87,9.02,37.26,27.67,6,
325,11.03,35.87,8.17,39.26,26.64,6,
327,13.89,35.87,7.85,35.67,24.34,6,
329,14.83,37.83,9.21,37.67,21.97,6,2.69
331,18.39,41.90,6.97,33.26,19.45,6,
333,16.41,30.99,6.74,30.83,18.43,3,
335,10.24,18.09,6.91,20.31,16.80,3,
337,11.82,22.79,8.01,17.86,15.48,3,
339,11.14,24.10,7.52,19.86,17.55,3,2.50
341,11.11,24.10,7.17,21.86,22.18,3,
343,11.11,24.10,7.12,23.86,26.00,4,
345,11.09,24.10,7.92,25.86,29.13,4,
347,9.30,24.10,8.97,27.86,29.64,4,
349,7.99,24.10,6.51,22.46,29.98,4,2.39
351,8.64,24.10,6.09,24.46,27.10,4,
353,8.63,24.10,6.62,26.46,23.92,1,
355,8.63,24.10,7.50,28.46,23.79,1,
357,8.63,24.10,8.65,30.46,26.03,1,
359,8.96,21.41,9.15,32.46,28.95,1,2.34
361,4.70,11.46,6.97,34.46,32.87,1,
363,5.51,11.42,7.10,36.46,34.98,2,
365,8.31,16.57,5.72,38.46,37.85,2,
367,6.94,16.35,6.55,40.46,36.29,2,
369,4.21,11.42,3.85,22.61,34.54,2,2.03
371,4.16,11.42,4.30,24.61,31.55,2,
373,4.94,12.10,4.35,26.61,26.66,5,
375,7.31,17.61,4.66,28.61,30.00,5,
377,8.84,17.41,5.40,30.61,32.77,5,
379,5.70,12.22,4.56,22.21,34.02,5,2.92
381,4.45,12.22,4.18,21.94,36.26,5,
383,4.45,12.22,4.13,23.94,34.04,6,
385,4.64,12.97,4.21,25.94,33.63,6,
387,6.13,18.94,4.62,27.94,31.94,6,
389,4.88,8.96,3.48,18.58,32.38,6,3.31
391,2.70,5.57,2.83,20.58,37.22,6,
393,4.21,11.28,2.71,22.58,35.63,12,
395,4.40,12.04,3.26,24.58,34.27,12,
397,5.57,16.70,3.85,26.58,31.31,12,
399,6.02,10.80,3.59,28.58,25.10,12,2.44
401,4.00,10.44,3.91,30.58,23.03,12,
403,5.64,16.98,4.08,32.58,20.50,1,
405,6.67,21.11,4.75,34.58,23.28,1,
407,8.97,30.31,5.50,36.58,26.78,1,
409,9.41,30.35,,,38.77,1,3.07
411,5.55,16.38,,,44.45,1,
413,1.39,5.57,,,45.51,4,
415,1.68,5.57,,,47.95,4,
417,4.94,8.94,,,46.30,4,
419,5.39,10.83,,,41.78,4,2.17
421,5.39,10.82,,,36.38,4,
423,7.53,10.82,,,33.44,1,
425,8.64,12.16,,,31.62,1,
427,10.12,16.64,,,33.53,1,
429,11.44,16.35,,,31.71,1,2.53
431,11.23,20.42,,,34.06,1,
433,12.77,24.36,,,32.94,6,
435,13.63,27.79,,,29.77,6,
437,14.24,30.23,,,29.95,6,
439,16.10,34.43,,,30.60,6,2.14
441,18.15,39.06,,,30.44,6,
443,18.94,35.38,,,30.50,3,
445,10.28,25.57,,,31.74,3,
447,11.67,25.57,,,29.46,3,
449,12.38,25.26,,,27.32,3,1.88
451,8.55,17.27,,,24.15,3,
453,11.23,17.21,,,20.73,2,
455,13.28,23.43,,,22.49,2,
457,16.25,29.37,,,21.60,2,
459,18.10,36.79,,,21.95,2,2.17
461,18.00,36.38,,,23.11,2,
463,10.66,24.13,,,24.11,4,
465,11.87,24.13,,,27.25,4,
467,12.63,24.13,,,27.76,4,
469,9.65,23.81,,,26.87,4,2.33
471,8.95,17.86,,,21.54,4,
473,10.99,20.17,,,16.95,5,
475,12.04,25.63,,,16.47,5,
477,15.57,30.01,,,17.09,5,
479,16.09,29.92,,,22.85,5,2.41
481,12.26,29.56,,,27.09,5,
483,8.60,29.56,,,30.38,10,
485,8.92,29.56,,,34.53,10,
487,9.77,29.56,,,35.44,10,
489,9.75,29.55,,,35.32,10,2.69
491,6.67,14.47,,,32.13,10,
493,3.78,10.25,,,29.21,3,
495,5.43,16.97,,,31.93,3,
497,7.83,16.68,,,35.50,3,
499,7.20,17.94,,,36.91,3,2.42
501,7.87,17.91,,,36.32,3,
501,7.87,17.91,,,36.32,1,
