time,value
1,0.05
5,0.02
9,0.03
13,0.01
17,0.02
21,0.05
25,0.02
29,0.06
33,0.01
37,0.03
41,0.03
45,0.03
49,0.05
53,0.14
57,0.02
61,0.07
65,0.07
69,0.10
73,0.14
77,0.08
81,0.13
85,0.19
89,0.21
93,0.08
97,0.13
101,0.16
105,0.17
109,0.07
113,0.17
117,0.08
121,0.14
125,0.48
129,0.21
133,0.10
137,0.32
141,0.10
145,0.19
149,0.12
153,0.27
157,0.27
161,0.10
165,0.29
169,0.24
173,0.12
177,0.25
181,0.25
185,0.20
189,0.13
193,0.22
197,0.15
201,0.28
205,0.27
209,0.38
213,0.25
217,0.18
221,0.26
225,0.13
229,0.27
233,0.25
237,0.16
241,0.30
245,0.18
249,0.43
253,0.31
257,0.35
261,0.17
265,0.33
269,0.45
273,0.33
277,0.20
281,0.35
285,0.34
289,0.16
293,0.47
297,0.17
301,0.27
305,0.56
309,0.19
313,0.23
317,0.21
321,0.21
325,0.19
329,0.20
333,0.32
337,0.39
341,0.40
345,0.41
349,0.24
353,0.50
357,0.27
361,0.30
365,0.30
369,0.32
373,0.52
377,0.31
381,0.33
385,0.51
389,0.56
393,0.60
397,0.52
401,0.37
405,0.54
409,0.33
413,0.48
417,0.27
421,0.59
425,0.50
429,0.56
433,0.69
437,0.56
441,0.41
445,0.64
449,0.41
453,0.61
457,0.62
461,0.61
465,0.41
469,0.62
473,0.41
477,0.71
481,0.60
485,0.39
489,0.43
493,0.60
497,0.65
501,0.38
505,0.60
509,0.55
513,0.41
517,0.58
521,0.40
525,0.70
529,0.58
533,0.36
537,0.51
541,0.58
545,0.51
549,0.62
553,0.36
557,0.55
561,0.31
565,0.52
569,0.47
573,0.29
577,0.51
581,0.54
585,0.30
589,0.44
593,0.47
597,0.27
601,0.42
605,0.43
609,0.27
613,0.41
617,0.46
621,0.28
625,0.47
629,0.59
633,0.63
637,0.52
641,0.40
645,0.57
649,0.38
653,0.38
657,0.40
661,0.44
665,0.68
669,0.43
673,0.48
677,0.62
681,0.46
685,0.70
689,0.44
693,0.47
697,0.76
701,0.84
705,0.91
709,0.48
713,0.57
717,0.81
721,0.57
725,0.76
729,0.75
733,0.62
737,0.91
741,0.92
745,0.89
749,0.63
753,0.87
757,0.61
761,0.99
765,0.67
769,0.90
773,0.66
777,1.06
781,0.82
785,1.01
789,0.80
793,0.90
797,1.19
801,0.85
805,1.14
809,0.82
813,1.08
817,1.30
821,0.76
825,0.79
829,0.78
833,0.84
837,1.10
841,0.83
845,1.24
849,1.09
853,0.86
857,1.11
861,1.06
865,1.03
869,1.17
873,0.77
877,1.17
881,0.78
885,1.17
889,1.13
893,0.80
897,0.92
901,0.92
905,1.02
909,1.48
913,1.47
917,1.40
921,1.01
925,1.11
929,1.41
933,1.46
937,1.20
941,1.54
945,1.24
949,1.60
953,1.12
957,1.36
961,1.01
965,1.08
969,1.42
973,1.04
977,1.33
981,0.99
985,1.25
989,0.93
993,1.23
997,1.26
