time,calc_time
1.00,0.21
9.00,0.09
19.00,0.09
29.00,0.10
39.00,0.09
49.00,0.09
59.00,0.09
69.00,0.09
79.00,0.09
89.00,0.09
99.00,0.10
109.00,0.09
119.00,0.10
129.00,0.10
139.00,0.09
149.00,0.10
159.00,0.09
169.00,0.09
179.00,0.09
189.00,0.10
199.00,0.09
209.00,0.10
219.00,0.08
229.00,0.09
239.00,0.09
249.00,0.10
259.00,0.09
269.00,0.10
279.00,0.20
289.00,0.09
299.00,0.08
309.00,0.09
319.00,0.11
329.00,0.10
339.00,0.09
349.00,0.09
359.00,0.09
369.00,0.10
379.00,0.10
389.00,0.09
399.00,0.32
409.00,0.09
419.00,0.09
429.00,0.10
439.00,0.09
449.00,0.31
459.00,0.10
469.00,0.10
479.00,0.09
489.00,0.35
499.00,0.09
