time,value
5,0.02
9,0.01
13,0.03
17,0.03
21,0.04
25,0.02
29,0.05
33,0.03
37,0.04
41,0.07
45,0.06
49,0.05
53,0.06
57,0.02
61,0.05
65,0.03
69,0.07
73,0.03
77,0.06
81,0.11
85,0.06
89,0.11
93,0.18
97,0.08
101,0.12
105,0.05
109,0.10
113,0.07
117,0.16
121,0.13
125,0.12
129,0.19
133,0.09
137,0.21
141,0.10
145,0.10
149,0.05
153,0.15
157,0.13
161,0.04
165,0.07
169,0.23
173,0.05
177,0.10
181,0.11
185,0.16
189,0.07
193,0.09
197,0.11
201,0.07
205,0.10
209,0.10
213,0.06
217,0.09
221,0.10
225,0.11
229,0.16
233,0.17
237,0.11
241,0.07
245,0.22
249,0.09
253,0.14
257,0.08
261,0.17
265,0.16
269,0.09
273,0.13
277,0.10
281,0.13
285,0.12
289,0.16
293,0.15
297,0.15
301,0.27
305,0.32
309,0.16
313,0.20
317,0.33
321,0.11
325,0.19
329,0.12
333,0.10
337,0.18
341,0.25
345,0.22
349,0.09
353,0.38
357,0.06
361,0.14
365,0.12
369,0.14
373,0.10
377,0.16
381,0.08
385,0.16
389,0.11
393,0.18
397,0.19
401,0.11
405,0.22
409,0.12
413,0.27
417,0.24
421,0.37
425,0.11
429,0.22
433,0.13
437,0.18
441,0.21
445,0.11
449,0.47
453,0.21
457,0.12
461,0.20
465,0.20
469,0.18
473,0.16
477,0.13
481,0.15
485,0.17
489,0.22
493,0.06
497,0.08
501,0.09
505,0.11
509,0.07
513,0.11
517,0.05
521,0.13
525,0.08
529,0.19
533,0.21
537,0.24
541,0.06
545,0.17
549,0.20
553,0.13
557,0.26
561,0.14
565,0.25
569,0.27
573,0.40
577,0.12
581,0.29
585,0.22
589,0.25
593,0.16
597,0.27
601,0.17
605,0.31
609,0.19
613,0.32
617,0.43
621,0.17
625,0.33
629,0.18
633,0.18
637,0.19
641,0.20
645,0.37
649,0.18
653,0.26
657,0.30
661,0.37
665,0.14
669,0.26
673,0.17
677,0.26
681,0.27
685,0.13
689,0.20
693,0.37
697,0.22
701,0.19
705,0.18
709,0.24
713,0.38
717,0.30
721,0.13
725,0.25
729,0.20
733,0.10
737,0.21
741,0.23
745,0.28
749,0.28
753,0.29
757,0.17
761,0.21
765,0.22
769,0.21
773,0.41
777,0.30
781,0.22
785,0.33
789,0.37
793,0.29
797,0.40
801,0.22
805,0.52
809,0.38
813,0.25
817,0.41
821,0.39
825,0.50
829,0.31
833,0.32
837,0.29
841,0.19
845,0.28
849,0.19
853,0.33
857,0.23
861,0.36
865,0.15
869,0.35
873,0.17
877,0.39
881,0.23
885,0.16
889,0.27
893,0.36
897,0.30
901,0.40
905,0.30
909,0.25
913,0.30
917,0.19
921,0.28
925,0.18
929,0.30
933,0.18
937,0.30
941,0.41
945,0.16
949,0.38
953,0.19
957,0.30
961,0.38
965,0.55
969,0.21
973,0.48
977,0.36
981,0.41
985,0.27
989,0.54
993,0.53
997,0.63
