time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.60,3
3,0.00,0.00,0.00,0.00,53.07,3
5,0.00,0.00,0.00,0.00,61.53,5
7,0.00,0.00,0.00,0.00,62.72,5
9,0.00,0.00,0.00,0.00,59.74,5
11,0.00,0.00,0.00,0.00,57.46,5
13,0.00,0.00,0.00,0.00,51.85,2
15,0.00,0.00,0.01,0.11,46.28,2
17,0.30,1.21,0.54,2.11,49.75,2
19,1.37,5.47,1.12,4.11,47.98,2
21,1.34,5.35,0.95,5.84,45.27,5
23,1.34,5.35,0.66,7.84,41.49,5
25,1.95,5.35,1.23,9.84,39.61,5
27,4.18,11.38,1.97,11.84,38.27,5
29,4.19,11.39,2.40,13.84,33.96,5
31,5.50,11.39,2.46,15.84,32.38,5
33,6.72,11.39,3.06,17.84,32.79,7
35,7.63,15.06,3.82,19.84,28.10,7
37,8.44,18.31,5.03,21.84,29.24,7
39,8.51,18.27,6.36,23.84,29.23,7
41,6.52,10.37,8.66,25.84,32.17,8
43,5.15,10.37,8.81,27.84,29.78,8
45,6.59,15.90,9.54,29.84,27.18,8
47,8.88,16.52,11.33,31.84,28.33,8
49,7.32,10.70,10.95,20.10,30.05,3
51,7.11,11.66,11.58,21.69,29.42,3
53,9.63,21.49,12.24,23.69,28.96,3
55,10.77,30.18,13.80,25.69,28.70,3
57,11.94,29.92,12.10,27.69,25.63,6
59,8.81,17.68,,,24.26,6
61,9.89,20.10,,,24.90,6
63,11.80,24.10,,,24.50,6
65,13.57,25.56,,,23.97,5
67,9.06,24.03,,,23.37,5
69,9.18,25.73,,,22.30,5
71,13.16,36.28,,,20.26,5
73,15.71,36.05,,,18.34,5
75,17.74,35.83,,,18.23,5
77,11.55,23.03,,,18.40,5
79,11.85,24.01,,,16.23,5
81,11.85,24.01,,,16.21,6
83,11.85,24.01,,,16.31,6
85,13.43,24.01,,,21.99,6
87,14.53,23.99,,,28.41,6
89,11.11,17.95,,,31.96,6
91,8.49,17.95,,,34.20,6
93,8.49,17.95,,,33.90,8
95,8.49,17.95,,,30.69,8
97,8.75,17.95,,,30.78,8
99,10.29,17.91,,,32.49,8
101,6.72,11.95,,,33.09,7
