time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.30,1
3,0.00,0.00,0.00,0.00,54.43,4
5,0.00,0.00,0.00,0.00,62.80,4
7,0.00,0.00,0.00,0.00,62.02,4
9,0.00,0.00,0.00,0.00,60.80,4
11,0.00,0.00,0.00,0.00,58.00,3
13,0.00,0.00,0.00,0.00,53.59,3
15,0.00,0.00,0.01,0.06,48.25,3
17,0.00,0.00,0.40,2.06,49.26,3
19,0.97,3.89,0.95,4.06,43.63,1
21,1.01,4.04,0.76,5.69,38.90,1
23,3.62,5.31,1.41,7.69,35.84,1
25,4.90,8.92,2.35,9.69,35.68,1
27,4.68,8.33,2.26,6.99,39.83,2
29,2.58,5.31,2.30,8.82,37.32,2
31,4.60,12.01,2.24,10.82,32.01,2
33,6.88,12.54,3.15,12.82,33.70,2
35,8.44,17.97,4.37,14.82,33.54,1
37,9.34,17.86,4.31,12.36,30.87,1
39,11.35,18.56,5.35,14.36,27.86,1
41,15.30,21.88,6.78,16.36,28.54,1
43,18.84,27.74,7.35,17.17,28.91,1
45,17.59,29.62,7.81,19.17,27.39,1
47,18.53,33.40,7.28,21.17,23.50,1
49,12.97,24.76,6.98,23.17,21.55,2
51,14.91,24.76,7.06,25.17,18.40,2
53,16.45,24.76,7.92,27.17,15.77,2
55,22.05,34.97,8.36,29.17,15.68,2
57,24.14,34.99,9.28,31.17,14.99,2
59,19.64,24.76,10.35,33.17,18.71,2
61,21.26,24.78,10.77,35.17,16.95,4
63,23.43,33.45,11.47,37.17,17.26,4
65,25.83,37.04,12.32,39.17,22.09,4
67,28.27,39.94,13.35,41.17,25.08,4
69,26.67,43.86,14.10,41.16,25.39,4
71,21.61,43.81,14.58,37.10,25.29,1
73,22.79,43.81,15.28,39.10,22.54,1
75,22.66,43.81,15.46,41.10,18.91,1
77,24.89,48.69,17.01,43.10,20.44,1
79,27.75,54.13,18.70,45.10,19.98,1
81,30.26,63.77,20.08,47.10,19.14,1
83,32.95,74.54,20.42,49.10,19.48,1
85,35.05,82.95,20.11,51.10,18.76,1
87,38.19,91.96,21.32,53.10,17.54,1
89,41.41,101.77,22.35,55.10,19.44,3
91,41.82,103.44,22.10,57.10,19.10,3
93,42.81,103.43,23.38,59.10,18.98,3
95,46.53,106.91,23.48,61.10,18.45,3
97,48.34,108.83,22.13,55.85,20.62,3
99,28.94,42.90,19.78,50.10,19.18,3
101,25.37,34.71,20.71,48.84,17.65,1
103,21.47,31.26,18.29,40.79,15.33,1
105,26.97,31.26,19.40,42.79,13.26,1
107,30.39,38.55,20.07,44.79,12.30,1
109,31.71,43.98,21.51,46.79,11.42,1
111,31.97,44.26,19.61,48.79,10.00,1
113,33.59,50.80,20.68,50.79,9.24,1
115,27.70,31.26,21.46,52.79,11.01,4
117,23.40,35.84,20.96,54.79,11.50,4
119,25.53,37.94,20.15,56.79,12.72,4
121,25.72,37.93,21.68,58.79,15.98,4
123,27.45,37.93,23.35,60.79,21.41,4
125,26.21,37.93,23.11,56.06,21.26,4
127,21.73,37.79,22.90,58.06,20.51,4
129,21.74,36.58,24.08,60.06,20.21,3
131,25.99,38.09,23.51,62.06,20.92,3
133,28.22,43.53,23.89,64.06,18.94,3
135,30.61,43.42,23.76,66.06,16.02,3
137,34.12,48.05,22.25,68.06,15.11,2
139,38.22,56.11,19.98,70.06,12.93,2
141,40.81,61.50,20.87,72.06,12.58,2
143,42.63,62.06,22.00,74.06,14.70,2
145,38.28,68.93,22.31,68.08,14.44,1
147,40.83,76.61,21.51,51.06,13.59,1
149,44.85,78.79,20.30,50.83,12.58,1
151,47.20,82.73,20.65,52.83,12.78,1
153,48.58,83.05,18.79,50.91,11.51,1
155,51.62,89.54,18.05,52.91,10.50,1
157,55.39,93.99,17.84,54.91,11.64,2
159,57.02,95.62,18.33,56.91,10.10,2
161,50.70,99.73,19.22,58.91,11.71,2
163,50.47,101.59,19.82,60.91,11.15,2
165,51.09,101.58,20.44,58.41,12.35,2
167,54.54,101.58,20.37,60.41,13.48,2
169,57.34,101.10,21.22,62.41,14.41,2
171,54.14,85.05,22.37,64.41,15.75,2
173,42.79,84.92,23.36,66.41,16.61,1
175,45.39,84.90,22.92,68.41,15.05,1
177,46.29,79.43,23.65,70.41,17.84,1
179,30.74,51.26,24.51,72.41,19.51,1
181,35.86,66.46,26.06,74.41,18.00,1
183,39.86,74.71,27.49,76.41,16.50,1
185,42.99,82.14,28.58,78.41,14.24,1
187,44.60,85.13,28.92,80.41,13.63,1
189,48.15,88.88,29.12,82.41,13.01,1
191,51.46,94.84,30.00,84.41,11.36,4
193,55.34,94.59,27.33,86.41,10.49,4
195,45.01,83.11,28.33,88.41,12.07,4
197,34.95,84.59,28.55,90.41,12.68,4
199,35.73,90.25,29.92,92.41,14.14,4
201,35.55,90.15,29.22,94.41,15.75,3
203,36.81,90.15,28.67,96.41,17.25,3
205,37.46,90.15,30.19,98.41,18.86,3
207,38.89,90.15,30.88,100.41,17.35,3
209,40.13,90.15,29.87,102.26,14.94,3
211,42.82,95.25,29.45,93.03,12.73,3
213,49.73,107.75,29.30,81.39,10.63,4
215,56.11,117.67,29.18,70.93,7.96,4
217,59.20,117.44,28.16,65.53,6.06,4
219,62.02,117.44,28.04,67.53,7.98,4
221,65.20,121.96,27.55,69.53,9.76,1
223,65.31,129.89,28.78,71.53,10.34,1
225,64.29,129.75,29.93,73.53,9.35,1
227,66.74,135.50,31.48,75.53,9.12,1
229,69.56,146.63,31.74,77.53,9.95,1
231,71.29,148.44,31.34,79.53,11.16,1
233,73.06,148.44,32.32,81.53,13.68,1
235,65.14,148.29,30.86,83.53,15.72,1
237,35.43,76.50,29.09,85.53,18.39,1
239,28.16,76.50,29.34,87.53,19.30,1
241,28.16,76.50,30.55,89.53,18.79,1
243,28.81,76.50,30.04,91.53,17.85,1
245,30.07,78.77,30.99,93.53,18.11,4
247,31.18,82.51,28.66,95.53,15.01,4
249,34.10,88.46,29.71,97.53,12.84,4
251,38.46,98.29,29.94,99.53,14.39,4
253,38.08,99.90,27.79,101.53,14.90,2
255,35.86,100.26,27.82,103.53,13.47,2
257,37.42,106.50,28.24,105.53,11.88,2
259,37.43,106.27,29.79,107.53,11.02,2
261,40.93,106.27,30.44,104.55,11.22,2
263,41.73,106.27,29.62,106.55,13.57,2
265,41.73,106.27,31.14,108.55,14.63,2
267,43.54,106.27,32.04,110.55,15.62,2
269,45.06,106.27,33.29,112.55,15.37,2
271,45.04,106.27,33.78,114.55,13.37,2
273,45.04,106.27,35.35,116.55,12.12,2
275,46.18,110.85,35.91,118.55,13.95,2
277,49.05,118.94,34.19,120.55,15.23,3
279,50.75,112.51,35.83,122.55,16.68,3
281,26.15,49.65,36.41,124.55,17.52,3
283,27.44,54.79,37.87,126.55,15.34,3
285,28.42,56.29,37.93,128.06,14.76,3
287,30.51,66.78,35.80,113.31,12.98,3
289,33.84,74.32,35.37,105.05,11.51,3
291,37.60,79.52,35.36,104.89,12.63,3
293,39.62,82.95,29.20,73.32,12.11,4
295,40.11,84.96,29.12,75.32,11.25,4
297,27.22,35.30,29.99,77.32,10.54,4
299,25.15,35.30,26.21,79.32,15.34,4
301,25.95,35.30,23.36,50.24,17.43,1
303,21.76,38.86,23.44,52.24,16.33,1
305,22.30,40.85,23.98,54.24,14.60,1
307,26.35,44.06,25.19,56.24,15.69,1
309,24.44,46.47,20.56,58.24,14.73,1
311,25.15,52.27,18.02,60.24,16.36,1
313,26.41,51.29,16.21,62.24,18.30,1
