time,value
5,0.02
9,0.02
13,0.05
17,0.06
21,0.05
25,0.08
29,0.02
33,0.06
37,0.11
41,0.09
45,0.08
49,0.12
53,0.07
57,0.07
61,0.09
65,0.05
69,0.06
73,0.11
77,0.06
81,0.08
85,0.13
89,0.13
93,0.14
97,0.18
101,0.13
105,0.18
109,0.20
113,0.24
117,0.11
121,0.12
125,0.17
129,0.10
133,0.19
137,0.13
141,0.15
145,0.25
149,0.22
153,0.30
157,0.17
161,0.17
165,0.33
169,0.19
173,0.13
177,0.19
181,0.40
185,0.15
189,0.16
193,0.16
197,0.15
201,0.10
205,0.10
209,0.18
213,0.10
217,0.13
221,0.18
225,0.08
229,0.08
233,0.20
237,0.14
241,0.16
245,0.11
249,0.09
253,0.21
257,0.09
261,0.13
265,0.15
269,0.13
273,0.35
277,0.27
281,0.16
285,0.19
289,0.24
293,0.17
297,0.35
301,0.19
305,0.20
309,0.32
313,0.39
317,0.36
321,0.17
325,0.18
329,0.36
333,0.13
337,0.11
341,0.22
345,0.20
349,0.33
353,0.23
357,0.20
361,0.10
365,0.13
369,0.16
373,0.14
377,0.30
381,0.19
385,0.19
389,0.17
393,0.24
397,0.11
401,0.23
405,0.29
409,0.15
413,0.24
417,0.09
421,0.16
425,0.22
429,0.13
433,0.14
437,0.24
441,0.21
445,0.37
449,0.21
453,0.14
457,0.12
461,0.23
465,0.22
469,0.14
473,0.16
477,0.43
481,0.24
485,0.14
489,0.14
493,0.45
497,0.18
