time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,1.875
21.0,3.125
23.0,3.1
25.0,3.1
27.0,3.625
29.0,4.7
31.0,4.675
33.0,5.1499999999999995
35.0,5.725
37.0,5.725
39.0,5.725
41.0,5.925
43.0,7.55
45.0,7.5
47.0,7.5
49.0,4.825
51.0,2.825
53.0,2.825
55.0,2.825
57.0,2.825
59.0,2.825
61.0,2.825
63.0,2.825
65.0,2.825
67.0,2.825
69.0,2.825
71.0,2.675
73.0,1.9
75.0,2.925
77.0,3.925
79.0,7.925
81.0,8.875
83.0,8.85
85.0,8.95
87.0,11.3
89.0,10.025
91.0,7.475
93.0,7.475
95.0,8.225
97.0,9.049999999999999
99.0,9.049999999999999
101.0,9.049999999999999
103.0,9.049999999999999
105.0,9.049999999999999
107.0,9.049999999999999
109.0,10.049999999999999
111.0,7.924999999999999
113.0,7.7749999999999995
115.0,9.575
117.0,11.924999999999999
119.0,12.225
121.0,11.649999999999999
123.0,7.45
125.0,7.55
127.0,9.125
129.0,10.625
131.0,12.100000000000001
133.0,13.450000000000001
135.0,13.600000000000001
137.0,13.600000000000001
139.0,13.600000000000001
141.0,13.600000000000001
143.0,11.775
145.0,7.625
147.0,9.65
149.0,13.05
151.0,16.25
153.0,17.7
155.0,23.075
157.0,25.85
159.0,24.224999999999998
161.0,24.2
163.0,19.275
165.0,21.025
167.0,22.0
169.0,23.275
171.0,23.25
173.0,23.25
175.0,23.799999999999997
177.0,25.674999999999997
179.0,29.424999999999997
181.0,31.475
183.0,33.25
185.0,33.875
187.0,36.15
189.0,31.099999999999998
191.0,32.125
193.0,32.25
195.0,29.175
197.0,28.625
199.0,28.125
201.0,20.225
203.0,19.35
205.0,19.325
207.0,21.224999999999998
209.0,22.625
211.0,22.5
213.0,20.549999999999997
215.0,22.125
217.0,29.1
219.0,31.75
221.0,32.849999999999994
223.0,33.8
225.0,31.025
227.0,24.924999999999997
229.0,27.0
231.0,29.075000000000003
233.0,30.325000000000003
235.0,30.325000000000003
237.0,30.300000000000004
239.0,29.924999999999997
241.0,31.549999999999997
243.0,32.925
245.0,34.75
247.0,36.725
249.0,35.525
251.0,39.5
253.0,35.75
255.0,38.075
257.0,38.975
259.0,40.9
261.0,42.825
263.0,44.075
265.0,44.625
267.0,44.6
269.0,44.0
271.0,46.675
273.0,33.625
275.0,33.025
277.0,35.875
279.0,37.150000000000006
281.0,35.575
283.0,34.35
285.0,34.775
287.0,37.1
289.0,40.45
291.0,44.35
293.0,46.275000000000006
295.0,45.400000000000006
297.0,44.375
299.0,41.275000000000006
301.0,43.875
303.0,47.55
305.0,49.05
307.0,53.5
309.0,54.85
311.0,45.425
313.0,45.775
315.0,47.025000000000006
317.0,46.875
319.0,46.625
321.0,47.675
323.0,51.075
325.0,54.675
327.0,56.9
329.0,60.1
331.0,62.599999999999994
333.0,56.599999999999994
335.0,40.25
337.0,36.65
339.0,30.075000000000003
341.0,31.75
343.0,35.525000000000006
345.0,38.65
347.0,40.375
349.0,44.325
351.0,45.25
353.0,47.725
355.0,48.3
357.0,51.025
359.0,52.6
361.0,46.5
363.0,44.4
365.0,46.825
367.0,47.075
369.0,46.6
371.0,48.2
373.0,47.15
375.0,43.400000000000006
377.0,27.25
379.0,32.675
381.0,37.325
383.0,37.175
385.0,34.45
387.0,37.075
389.0,38.775
391.0,40.325
393.0,40.275
395.0,40.25
397.0,39.0
399.0,40.95
401.0,43.5
403.0,43.45
405.0,44.15
407.0,46.875
409.0,50.724999999999994
411.0,56.4
413.0,59.0
415.0,64.3
417.0,67.175
419.0,68.8
421.0,68.65
423.0,45.875
425.0,47.125
427.0,51.075
429.0,52.45
431.0,53.7
433.0,57.425
435.0,60.224999999999994
437.0,41.3
439.0,37.525
441.0,37.25
443.0,33.125
445.0,34.725
447.0,38.4
449.0,41.5
451.0,44.775
453.0,45.849999999999994
455.0,47.55
457.0,47.925
459.0,46.75
461.0,49.575
463.0,53.2
465.0,54.475
467.0,56.1
469.0,60.75
471.0,65.6
473.0,67.525
475.0,60.449999999999996
477.0,48.775000000000006
479.0,51.15
481.0,52.3
483.0,52.3
485.0,53.375
487.0,58.025
489.0,58.75
491.0,55.4
493.0,59.925000000000004
495.0,39.55
497.0,31.725
499.0,35.675
501.0,37.375
503.0,37.575
505.0,33.9
507.0,39.025
509.0,41.225
511.0,29.85
513.0,28.9
515.0,30.875
517.0,33.05
519.0,34.025
521.0,34.025
523.0,33.975
525.0,33.075
527.0,36.150000000000006
529.0,40.9
531.0,44.675
533.0,51.89999999999999
535.0,53.575
537.0,54.525
539.0,55.474999999999994
541.0,57.3
543.0,59.0
545.0,60.75
547.0,62.175
549.0,60.7
551.0,18.85
553.0,21.7
555.0,22.625
557.0,22.625
559.0,23.650000000000002
561.0,26.675
563.0,27.35
565.0,27.15
567.0,27.875
569.0,28.975
571.0,28.4
573.0,30.724999999999998
575.0,32.425
577.0,34.599999999999994
579.0,38.125
581.0,31.725
583.0,25.925
585.0,26.35
587.0,27.575
589.0,28.7
591.0,30.45
593.0,31.450000000000003
595.0,31.349999999999998
597.0,29.325
599.0,29.474999999999998
601.0,34.15
