time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,45.30,7
3,0.00,0.00,0.00,0.00,0.00,53.33,7
5,0.00,0.00,0.00,0.00,0.00,56.02,7
7,0.00,0.00,0.00,0.00,0.00,57.01,7
9,0.00,0.00,0.00,0.00,0.00,57.25,1
11,0.00,0.00,0.00,0.00,0.00,57.55,1
13,0.00,0.00,0.00,0.00,0.00,53.55,1
15,0.00,0.00,0.01,0.03,0.13,51.24,1
17,0.39,1.55,0.25,0.47,2.13,46.58,1
19,1.16,4.62,0.48,0.90,4.13,40.64,1
21,1.35,4.55,0.72,1.51,6.13,34.98,1
23,3.53,5.18,1.66,2.79,8.13,32.60,2
25,5.85,8.67,2.18,3.73,10.13,30.16,2
27,6.41,10.90,2.70,4.67,12.13,27.57,2
29,6.42,10.88,3.62,5.90,14.13,30.13,2
31,7.49,12.95,4.76,7.26,16.13,32.11,7
33,7.52,18.13,5.38,8.41,18.13,30.31,7
35,8.69,18.04,5.37,9.30,20.13,28.58,7
37,8.67,18.04,6.21,10.54,22.13,31.54,7
39,8.66,18.03,7.14,11.91,24.13,31.12,7
41,5.89,11.48,5.23,8.46,21.70,29.91,7
43,4.89,11.48,6.14,9.79,23.70,30.16,7
45,6.89,11.48,5.92,9.83,25.70,29.99,3
47,8.07,11.48,6.25,10.17,27.70,30.18,3
49,8.29,11.48,6.82,11.06,29.70,29.88,3
51,7.78,11.48,7.63,12.02,31.70,29.51,3
53,6.68,11.48,6.18,7.76,33.70,28.40,3
55,7.35,11.48,6.66,7.89,35.70,30.58,3
57,8.07,11.48,7.69,8.91,37.70,28.29,4
59,8.06,11.48,8.12,8.43,39.70,27.23,4
61,9.70,15.35,9.26,9.57,41.70,29.05,4
63,8.40,15.24,9.98,10.44,43.70,28.23,4
65,4.79,10.01,8.26,7.96,32.80,25.94,5
67,6.98,16.48,6.22,5.46,26.00,24.79,5
69,8.50,17.05,6.56,5.87,28.00,28.25,5
71,11.09,24.16,7.36,6.88,30.00,27.44,5
73,10.75,22.38,7.29,6.96,25.21,25.56,5
75,5.12,11.02,6.43,6.65,27.21,21.61,5
77,6.68,14.80,6.98,6.80,29.21,20.61,6
79,8.28,17.45,7.12,6.11,31.21,24.92,6
81,8.27,17.43,8.12,7.20,33.21,25.43,6
83,7.78,17.43,9.12,8.28,35.21,25.46,6
85,6.77,17.43,7.07,7.37,30.35,28.65,4
87,7.27,17.43,6.43,7.23,32.35,31.57,4
89,7.27,17.43,7.19,8.15,34.35,34.62,4
91,6.47,17.43,7.76,8.83,36.35,33.53,4
93,5.71,17.43,8.22,9.38,38.35,33.03,7
95,7.92,17.43,8.48,9.68,40.35,31.65,7
97,8.38,17.43,8.92,10.23,42.35,33.52,7
99,9.26,20.97,9.75,11.27,44.35,34.11,7
101,10.49,24.77,8.17,10.17,46.35,33.91,7
103,10.80,18.39,8.36,9.44,48.35,34.91,7
105,6.96,11.80,7.87,6.62,50.35,33.40,7
107,7.11,11.78,8.95,7.54,52.35,31.40,7
109,8.02,11.78,10.13,8.44,54.35,26.21,5
111,8.54,11.78,11.02,8.52,56.35,20.03,5
113,9.94,16.49,12.68,10.27,58.35,20.93,5
115,13.47,19.34,14.35,12.01,60.35,22.01,5
117,16.36,31.06,13.57,9.82,62.35,24.16,5
