time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.60,1
3,0.00,0.00,0.00,0.00,51.33,4
5,0.00,0.00,0.00,0.00,58.93,4
7,0.00,0.00,0.00,0.00,61.58,4
9,0.00,0.00,0.00,0.00,61.68,4
11,0.00,0.00,0.00,0.00,59.53,4
13,0.00,0.00,0.00,0.00,54.31,4
15,0.00,0.00,0.00,0.00,46.94,2
17,0.00,0.00,0.29,1.06,40.63,2
19,1.59,3.47,0.64,3.06,32.99,2
21,2.52,5.31,1.07,5.06,40.86,2
23,0.05,0.21,1.64,7.06,43.37,2
25,0.61,2.43,1.03,5.68,44.79,3
27,2.85,11.38,0.50,4.67,41.89,3
29,2.85,11.39,0.71,6.67,40.24,3
31,3.21,8.78,1.36,8.67,37.90,3
33,2.30,5.08,1.98,8.42,36.79,3
35,2.76,5.64,1.89,5.47,33.24,1
37,4.67,11.83,2.61,7.47,31.01,1
39,5.62,11.64,3.43,9.47,27.14,1
41,5.58,11.64,4.67,11.47,27.74,1
43,4.18,8.98,6.07,13.47,25.84,1
45,6.78,9.86,6.13,15.42,23.38,2
47,7.78,10.30,5.95,17.42,24.12,2
49,8.51,13.33,7.02,19.42,27.26,2
51,7.97,15.98,8.09,21.42,25.67,2
53,6.80,10.30,6.48,23.42,20.19,2
55,8.41,10.30,7.55,25.42,17.65,3
57,11.19,16.94,7.72,27.42,17.46,3
59,11.29,17.40,8.79,29.42,18.60,3
61,11.49,17.40,9.87,31.42,20.23,3
63,12.07,17.40,11.06,33.42,24.29,3
65,9.84,17.40,10.40,35.42,26.71,3
67,9.77,17.40,8.57,37.42,28.48,3
69,9.77,17.40,8.49,39.42,27.36,3
71,10.62,17.40,9.43,41.42,25.55,4
73,11.19,17.40,10.76,43.42,25.05,4
75,11.62,17.40,11.22,45.42,23.76,4
77,14.25,23.28,12.16,47.42,22.35,4
79,13.38,23.64,13.16,49.42,20.70,4
81,11.04,22.14,10.42,37.78,21.09,4
83,5.50,16.61,9.36,29.49,27.16,4
85,5.50,16.61,8.29,31.49,29.05,4
87,5.88,18.11,8.65,33.49,29.99,4
89,5.85,18.01,9.03,35.49,31.69,1
91,7.85,18.01,10.03,37.49,32.63,1
93,8.96,18.01,11.03,39.49,33.14,1
95,7.68,18.01,12.08,41.49,32.02,1
97,8.99,18.01,9.27,41.06,28.93,1
99,11.12,18.01,6.40,28.30,26.91,2
101,13.35,19.51,6.36,24.35,25.93,2
103,14.97,22.30,7.13,26.35,25.53,2
105,17.74,30.27,8.49,28.35,23.88,2
107,18.31,30.59,9.10,26.64,23.05,2
109,21.01,31.54,10.35,28.64,23.98,3
111,17.17,39.54,9.26,30.64,22.75,3
113,17.73,42.90,9.52,32.64,22.46,3
115,20.21,42.87,11.11,34.64,20.74,3
117,22.49,42.87,11.18,36.68,20.06,3
119,22.46,42.87,12.24,34.54,18.46,3
121,20.99,27.52,11.92,23.90,15.61,1
123,20.23,36.76,13.36,25.90,11.97,1
125,24.29,37.48,14.50,27.90,10.64,1
127,24.24,37.48,16.16,29.90,11.05,1
129,22.07,37.48,17.23,31.90,10.58,1
131,19.14,43.02,18.27,33.90,14.27,1
133,19.40,44.11,18.14,35.90,16.04,4
135,19.40,44.11,18.45,37.90,15.35,4
137,19.40,44.11,19.51,39.90,18.43,4
139,19.40,44.11,20.94,41.90,21.77,4
141,19.59,44.11,19.34,36.89,19.78,4
143,21.05,44.11,18.47,38.89,20.24,4
145,18.75,32.69,18.70,40.89,17.51,2
147,15.66,18.32,19.91,42.89,12.78,2
149,17.55,23.14,21.08,44.89,13.05,2
151,17.91,24.66,22.51,46.89,16.91,2
153,17.95,30.74,16.12,44.40,20.73,2
155,12.07,18.27,16.19,46.40,22.93,3
157,10.25,18.27,15.79,48.40,23.00,3
159,13.30,23.78,15.00,50.40,24.70,3
161,13.49,24.47,15.55,52.40,29.10,3
163,12.73,24.47,16.62,54.40,30.55,3
165,11.48,22.78,15.95,53.92,29.18,3
167,11.42,22.78,10.87,44.45,29.28,3
169,11.63,22.78,10.63,46.45,25.34,4
171,13.18,22.78,11.06,48.45,19.43,4
173,14.36,23.17,12.12,50.45,21.66,4
175,16.93,29.78,13.03,52.45,24.03,4
177,18.41,29.57,13.46,46.21,26.60,4
179,14.19,29.57,12.00,38.10,25.59,1
181,15.56,35.05,10.87,40.10,25.91,1
183,18.85,43.60,11.37,42.10,28.35,1
185,19.10,43.38,12.66,44.10,27.27,1
187,19.09,43.38,14.14,46.10,25.56,1
189,16.71,43.38,13.97,44.81,23.40,1
191,20.38,46.21,13.96,38.67,20.69,1
193,25.96,55.28,12.55,27.45,17.90,2
