time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,51.64,0.00,1
5,0.00,0.00,0.00,0.00,54.80,0.00,1
7,0.00,0.00,0.00,0.00,59.24,0.00,1
9,0.00,0.00,0.00,0.00,59.91,0.00,1
11,0.00,0.00,0.00,0.00,53.53,0.00,1
13,0.00,0.00,0.00,0.00,52.27,0.00,1
15,0.00,0.00,0.00,0.00,46.56,0.00,1
17,0.00,0.00,0.05,0.61,41.44,0.00,1
19,0.31,1.23,0.27,2.61,42.35,0.00,1
21,0.96,3.84,0.68,4.61,39.06,0.00,3
23,3.06,12.25,1.18,6.61,36.94,0.00,3
25,3.08,12.31,1.83,8.61,35.30,1.00,3
27,3.34,12.31,1.62,8.57,33.26,0.00,3
29,5.36,12.31,2.12,10.57,32.25,0.00,3
31,5.82,13.38,2.62,12.57,28.22,0.00,3
33,7.97,18.80,3.12,14.57,23.90,0.00,3
35,8.78,18.65,3.65,16.57,17.12,1.00,3
37,8.77,18.65,4.17,18.57,9.36,0.00,3
39,9.45,18.65,4.95,20.57,2.41,1.00,2
41,10.60,18.65,5.72,22.57,0.19,0.00,2
43,13.04,18.65,6.55,24.57,14.58,0.00,2
45,12.97,18.64,7.39,26.57,21.27,1.00,2
47,10.55,16.42,5.84,27.01,24.20,1.00,2
49,8.31,16.42,5.59,25.82,29.99,1.00,2
51,8.31,16.42,4.59,27.82,33.35,0.00,4
53,8.31,16.42,5.09,29.82,32.24,0.00,4
55,8.29,16.42,5.71,31.82,37.48,2.00,4
57,6.19,16.38,5.71,29.97,37.65,1.00,4
59,1.61,4.69,4.82,31.97,37.88,2.00,1
61,1.78,4.49,3.31,28.06,34.33,1.00,1
63,3.24,8.51,2.03,9.49,30.42,1.00,1
65,5.15,11.05,2.06,11.49,23.60,1.00,1
67,6.07,13.80,2.46,13.49,20.11,0.00,1
69,6.97,17.40,3.22,15.49,14.17,2.00,1
71,8.40,17.35,3.27,17.49,13.22,0.00,1
73,8.56,17.35,3.77,19.49,15.40,0.00,1
75,11.03,23.97,4.40,21.49,20.12,0.00,1
77,11.31,24.06,5.07,23.49,22.22,0.00,1
79,11.31,24.06,5.73,25.49,25.84,0.00,1
81,11.31,24.06,6.44,27.49,27.82,1.00,1
83,11.31,24.06,7.07,29.49,29.04,0.00,1
85,11.31,24.06,7.76,31.49,25.64,1.00,3
87,11.31,24.06,8.47,33.49,23.48,0.00,3
89,11.24,24.06,9.45,35.49,24.03,1.00,3
91,10.81,24.06,10.02,34.21,21.44,1.00,3
93,12.26,27.88,9.55,36.21,21.22,1.00,2
95,12.74,20.29,10.12,38.21,21.79,2.00,2
97,8.42,16.91,10.49,40.21,25.12,1.00,2
99,9.70,17.39,9.56,42.21,25.90,2.00,2
101,8.27,17.23,6.07,37.55,25.79,1.00,2
103,9.06,17.23,6.41,33.64,24.71,1.00,2
105,10.64,17.23,4.28,18.88,23.63,0.00,2
107,11.22,17.23,4.94,20.88,21.69,0.00,2
109,11.22,17.23,5.74,22.88,17.13,1.00,4
111,12.33,17.23,6.42,24.88,15.90,0.00,4
113,13.69,21.82,7.25,26.88,26.34,1.00,4
115,13.47,23.89,7.66,28.88,32.84,3.00,4
117,13.80,23.01,5.48,24.68,39.98,3.00,1
119,3.81,10.98,3.47,21.71,39.46,3.00,1
121,3.11,10.98,2.53,11.66,34.95,1.00,1
123,4.10,10.98,2.32,13.66,28.59,0.00,1
125,4.08,10.98,2.87,15.66,20.86,0.00,1
127,5.11,10.98,3.73,17.66,14.45,0.00,1
129,7.03,11.65,4.80,19.66,14.44,2.00,1
131,10.46,21.68,5.32,21.66,13.43,0.00,1
133,12.55,23.95,6.24,23.66,20.95,0.00,1
135,13.12,23.94,7.24,25.66,23.76,0.00,1
137,13.12,23.94,8.24,27.66,24.26,0.00,1
139,13.12,23.94,9.24,29.66,23.71,0.00,1
141,13.12,23.94,10.24,31.66,21.70,0.00,1
143,13.49,25.41,11.24,33.66,17.63,0.00,3
145,14.80,30.66,12.29,35.66,17.74,1.00,3
147,14.69,30.53,13.38,37.66,23.28,2.00,3
149,12.31,30.53,11.98,37.65,28.18,2.00,3
151,9.89,30.50,11.75,39.65,28.27,3.00,2
153,10.02,30.07,7.37,41.65,25.65,1.00,2
155,11.81,28.58,7.77,43.65,25.17,0.00,2
157,11.85,26.22,8.61,45.65,24.89,1.00,2
159,11.31,24.07,9.28,47.65,23.60,1.00,2
161,11.37,18.70,10.04,49.65,20.45,1.00,2
163,12.47,19.42,9.97,51.65,21.32,1.00,2
165,16.26,25.33,9.39,53.65,19.81,0.00,2
167,20.36,35.13,10.56,55.65,18.80,0.00,2
169,20.85,36.38,11.76,57.65,19.01,0.00,4
171,22.41,36.16,13.15,59.65,18.78,2.00,4
173,22.89,36.16,14.58,61.65,18.02,1.00,4
175,23.34,36.16,15.08,63.65,17.02,2.00,4
177,22.41,36.16,11.50,36.27,16.12,2.00,1
179,17.23,36.55,11.00,26.97,14.22,2.00,1
181,16.48,43.30,11.00,28.97,11.16,0.00,1
183,18.79,47.73,12.34,30.97,14.71,2.00,1
185,19.05,48.95,13.15,34.04,21.03,2.00,1
187,20.45,48.95,13.52,28.63,23.58,2.00,1
189,18.81,41.30,11.57,28.49,30.59,1.00,1
191,9.75,23.61,12.04,30.49,31.76,1.00,1
193,9.75,23.61,13.29,32.49,27.28,2.00,1
195,9.75,23.61,12.53,34.49,24.49,1.00,1
197,11.53,23.61,12.33,36.49,23.82,1.00,1
199,13.90,24.37,13.02,38.49,22.22,0.00,1
201,16.02,30.58,14.19,40.49,18.93,2.00,1
203,15.97,30.40,15.16,42.49,18.60,1.00,3
205,16.20,30.40,16.28,44.49,19.85,1.00,3
207,17.24,30.40,17.60,46.49,22.70,1.00,3
209,17.05,30.40,18.64,48.49,27.49,2.00,3
211,14.90,30.40,14.25,47.43,29.47,2.00,2
213,13.80,17.90,13.99,49.43,32.63,2.00,2
215,10.98,17.52,13.78,51.43,31.79,1.00,2
217,10.98,17.52,12.99,53.43,29.49,2.00,2
219,11.25,17.52,12.43,55.43,27.84,2.00,2
221,13.02,17.52,12.79,57.43,23.63,0.00,2
223,15.64,23.03,13.91,59.43,16.77,1.00,2
225,16.28,24.08,15.18,61.43,12.61,2.00,2
227,21.19,29.46,15.94,63.43,12.73,1.00,2
229,21.87,30.20,16.99,65.43,10.68,0.00,4
231,21.86,30.19,18.22,67.43,5.45,1.00,4
233,21.86,30.19,19.53,69.43,5.52,2.00,4
235,21.00,30.19,18.20,71.43,10.37,2.00,4
237,16.10,30.17,13.79,41.20,16.05,2.00,1
239,14.56,29.72,14.18,42.00,21.28,2.00,1
241,13.69,28.15,11.44,32.32,28.71,0.00,1
243,13.94,29.95,12.60,34.32,32.72,2.00,1
245,13.81,31.35,7.86,25.61,35.80,2.00,1
247,6.26,19.87,8.38,27.74,38.27,2.00,1
249,2.49,5.16,8.58,23.23,35.31,2.00,1
251,3.39,5.16,6.54,24.32,35.79,1.00,1
253,4.89,7.93,6.51,26.32,34.07,0.00,1
255,7.74,10.77,7.51,28.32,27.90,1.00,1
257,9.92,17.13,8.11,30.32,25.81,0.00,1
259,12.10,17.02,9.20,32.32,23.15,1.00,1
261,14.65,22.73,10.08,34.32,21.11,0.00,1
263,15.90,23.06,11.08,36.32,17.72,1.00,1
265,17.83,23.06,11.48,38.32,14.95,1.00,3
267,20.41,30.30,12.58,40.32,12.71,1.00,3
269,20.34,30.05,13.44,42.32,16.24,2.00,3
271,20.42,32.08,12.48,44.32,24.93,2.00,3
273,16.93,41.57,9.28,24.46,31.28,4.00,2
275,12.01,42.92,7.32,26.46,36.36,4.00,2
277,9.68,33.61,5.76,28.46,37.69,2.00,2
279,1.28,5.13,4.50,30.46,36.90,2.00,2
281,1.28,5.13,3.62,32.46,33.25,1.00,2
283,1.48,5.13,4.30,34.46,32.73,1.00,2
285,3.51,5.65,4.66,36.46,34.78,1.00,2
287,7.10,18.98,4.43,38.46,35.89,1.00,2
289,7.92,22.26,4.76,40.46,37.44,0.00,4
291,7.91,22.23,5.36,42.46,37.15,0.00,4
293,7.57,22.23,6.11,44.46,37.96,2.00,4
295,5.67,22.23,5.77,46.46,36.08,1.00,4
297,5.03,18.60,2.78,15.32,37.89,3.00,1
299,2.07,4.93,3.10,13.11,32.61,4.00,1
301,5.52,7.30,3.32,13.51,28.25,1.00,1
303,7.89,10.67,3.13,13.15,25.72,0.00,1
305,10.61,17.16,4.40,15.15,23.02,2.00,1
307,15.59,35.14,5.13,17.15,20.88,0.00,1
309,17.57,43.07,6.25,19.15,15.39,0.00,1
311,20.29,51.40,7.53,21.15,16.73,2.00,1
313,22.11,54.56,8.35,23.15,19.11,0.00,1
315,22.18,54.53,9.52,25.15,17.58,0.00,1
317,24.71,54.53,10.69,27.15,20.49,0.00,3
319,25.45,54.53,11.86,29.15,17.47,1.00,3
321,25.43,54.53,13.08,31.15,20.90,1.00,3
323,23.60,54.53,13.21,26.46,22.87,2.00,3
325,22.02,54.53,10.87,27.81,22.20,3.00,2
327,23.84,54.53,10.57,28.81,19.85,1.00,2
329,25.57,54.85,11.70,30.81,19.81,0.00,2
331,28.08,62.80,13.28,32.81,22.41,2.00,2
333,27.63,58.55,9.44,28.82,23.75,2.00,2
335,8.38,15.94,9.98,27.03,24.00,2.00,2
337,11.46,20.70,10.51,26.70,25.36,1.00,2
339,13.37,27.38,10.02,28.70,26.64,1.00,2
341,16.00,32.88,9.57,30.70,25.09,1.00,2
343,16.43,32.77,10.70,32.70,23.61,1.00,2
345,16.43,32.77,11.46,34.70,22.50,1.00,4
347,19.87,40.19,11.75,36.70,21.50,0.00,4
349,21.42,46.05,12.75,38.70,20.30,0.00,4
351,21.34,45.99,14.09,40.70,19.45,2.00,4
353,19.48,45.99,11.68,30.12,14.85,3.00,1
355,14.48,45.99,9.64,29.40,14.71,2.00,1
357,15.46,45.99,10.26,31.40,14.97,0.00,1
359,19.45,56.48,11.76,33.40,16.43,2.00,1
361,21.56,65.11,10.13,33.27,17.83,2.00,1
363,24.37,64.88,10.64,29.12,19.57,1.00,1
365,24.33,64.88,11.20,28.53,21.18,1.00,1
367,24.33,64.88,12.31,25.88,19.18,0.00,1
369,17.77,38.66,13.95,27.88,19.66,3.00,1
371,10.79,27.53,12.88,23.68,19.71,2.00,1
373,11.28,29.51,12.95,24.00,17.62,0.00,1
375,11.28,29.50,14.28,26.00,16.56,2.00,3
377,11.63,29.50,14.26,28.00,19.60,0.00,3
379,12.44,29.50,15.59,30.00,27.10,1.00,3
381,10.07,29.50,15.35,32.00,28.88,2.00,3
383,10.41,29.94,,,28.60,1.00,2
385,13.95,34.81,,,28.35,0.00,2
387,13.92,33.71,,,30.01,0.00,2
389,13.30,31.51,,,29.61,2.00,2
391,11.78,29.15,,,28.63,1.00,2
393,8.99,23.86,,,24.05,2.00,2
395,9.00,23.90,,,17.32,3.00,2
397,10.36,23.90,,,12.05,1.00,2
399,15.38,32.42,,,9.38,0.00,2
401,16.96,39.21,,,10.18,0.00,2
403,17.59,41.74,,,10.73,0.00,4
405,18.94,41.72,,,10.89,0.00,4
407,18.93,41.72,,,19.68,2.00,4
409,18.19,47.57,,,26.51,2.00,4
411,14.41,48.32,,,29.74,4.00,1
413,14.37,48.32,,,28.81,0.00,1
415,14.33,48.16,,,28.16,0.00,1
417,14.70,47.09,,,25.37,1.00,1
419,14.05,36.02,,,26.27,2.00,1
421,5.30,16.13,,,25.29,1.00,1
423,6.86,22.36,,,28.16,2.00,1
425,6.81,22.19,,,27.53,3.00,1
427,6.81,22.19,,,25.79,1.00,1
429,6.87,22.19,,,28.24,1.00,1
431,7.06,22.19,,,30.27,1.00,1
433,7.79,26.11,,,28.84,1.00,1
435,8.35,28.32,,,26.86,0.00,1
437,9.19,31.71,,,24.90,0.00,3
439,9.78,34.04,,,22.49,1.00,3
441,9.99,35.00,,,27.65,2.00,3
443,10.04,39.94,,,30.21,1.00,3
445,10.02,39.80,,,31.71,2.00,2
447,11.23,39.80,,,31.89,2.00,2
449,8.27,23.57,,,32.97,1.00,2
451,3.91,11.59,,,32.95,1.00,2
453,4.56,11.58,,,33.81,1.00,2
455,5.81,11.66,,,34.80,2.00,2
457,5.81,11.64,,,31.80,1.00,2
459,7.07,16.71,,,28.41,1.00,2
461,8.38,18.05,,,25.30,0.00,4
463,10.57,19.48,,,24.40,0.00,4
465,11.68,24.68,,,26.40,2.00,4
467,12.11,24.57,,,28.93,1.00,4
469,12.82,26.99,,,30.89,2.00,4
471,9.29,22.99,,,31.67,1.00,1
473,5.87,20.39,,,24.61,0.00,1
475,9.18,18.56,,,21.71,0.00,1
477,11.57,24.93,,,19.26,2.00,1
479,9.68,28.17,,,19.24,2.00,1
481,11.76,36.46,,,27.95,2.00,1
483,6.75,12.24,,,32.02,1.00,1
485,5.25,10.56,,,36.00,1.00,1
487,6.86,11.38,,,37.38,1.00,1
489,6.79,11.09,,,38.03,1.00,1
491,6.79,11.09,,,36.58,0.00,1
493,6.79,11.09,,,27.68,1.00,1
